
Intensity Mean
 ==================== 
21000,618.401,453.285,758.049,792.398,394.149,525.032,606.330,672.929,304.197,523.182,551.764,703.075,287.927,867.842,260.380,232.856,361.155,593.983,232.960,636.436,252.411,524.735,606.547,582.041,671.517,588.733,506.052,699.047,297.310,652.218,501.339,536.557,366.932,469.511,749.853,788.691,544.059,373.270,848.513,655.572,626.806,557.574,822.348,1093.368,651.893,741.215,647.974,311.376,466.967,401.626,1043.336,545.966,793.587,879.395,440.281,599.400,969.183,514.718,950.604,641.704,688.882,808.001,438.731,596.586,387.179,394.126,305.502,607.080,989.809,305.891,734.139,406.650,411.332,589.558,521.742,300.595,543.125,610.382,606.595,339.800,562.718,275.115,394.053,295.414,422.414,561.719,382.749,422.120,486.640,613.547,554.475,359.307,507.185,315.112,876.370,309.007,795.179,450.372,434.111,387.560,573.834,477.906,496.544,527.071,360.199,401.293,389.427,329.547,441.410,742.429,625.599,693.345,293.159,374.932,389.002,402.519,241.532,331.406,314.280,321.270,238.964,404.782,352.234,410.233,445.252,331.334,328.985,453.718,250.235,569.004,280.956,546.145,515.723,308.502,384.075,715.631,575.195,318.239,583.867,491.629,521.338,379.433,289.179,423.799,335.432,362.139,297.988,307.475,309.529,266.486,281.410,
22000,664.934,459.538,721.131,780.027,398.026,1656.594,698.171,697.463,333.006,530.765,542.019,744.580,284.342,873.946,241.491,238.074,409.894,591.096,302.119,748.024,289.097,1402.451,583.090,574.711,650.484,610.818,536.918,815.003,482.329,642.790,510.162,590.811,383.284,463.275,807.880,822.908,559.653,392.550,713.839,1235.199,612.530,544.560,797.277,1024.165,667.589,880.227,631.918,337.932,443.142,399.302,1648.175,673.300,1287.765,1925.804,419.170,646.686,840.822,506.416,854.028,697.109,796.853,789.127,501.911,576.908,379.840,448.230,313.074,1447.180,964.196,289.424,643.656,378.223,429.771,642.964,598.915,334.006,1033.094,675.282,672.267,339.859,576.433,540.785,381.526,298.706,428.172,631.789,379.989,375.430,477.318,841.935,591.367,366.440,471.268,322.066,833.998,345.020,850.101,448.212,471.088,394.238,567.691,542.092,470.252,567.529,367.701,425.386,410.138,329.113,432.142,1539.308,1028.312,1738.823,281.578,392.540,392.126,392.507,246.683,354.854,341.124,344.851,246.949,443.562,395.884,443.685,445.426,355.515,353.081,452.011,257.546,608.488,291.614,784.093,540.771,313.955,370.758,1553.637,785.336,341.641,925.185,886.119,560.516,405.496,303.755,500.195,655.219,362.775,326.455,330.940,293.650,262.926,294.311,
23000,647.449,511.141,682.894,718.393,376.321,1868.051,1028.909,635.133,428.335,583.770,688.863,1460.130,290.711,1015.135,330.471,253.792,396.381,629.880,546.033,1265.313,665.690,1930.598,849.876,604.273,708.171,610.968,684.591,1475.806,497.501,619.462,599.407,706.524,367.758,623.381,942.674,1042.347,564.045,387.532,799.362,1252.315,657.553,534.167,759.670,1089.254,839.994,916.870,628.209,483.134,464.370,412.003,1976.582,689.509,2969.338,2802.735,448.501,671.561,827.178,504.735,790.266,1241.752,2010.948,850.502,824.403,576.689,363.421,451.866,326.873,1119.081,925.933,295.645,716.649,408.156,441.338,792.621,645.064,332.171,2340.050,701.776,734.871,417.041,670.357,663.061,378.233,290.342,486.722,773.112,382.756,379.776,465.285,1079.359,516.949,571.845,450.686,294.388,841.665,292.224,873.870,465.379,515.597,415.355,533.477,533.269,452.557,563.742,531.152,393.159,426.083,363.261,411.622,2508.799,1985.217,2806.292,292.609,365.090,394.895,386.833,427.299,362.103,372.758,339.137,242.699,403.078,391.804,427.367,476.063,502.006,406.336,483.320,307.679,1620.411,336.450,1612.458,723.492,344.547,610.182,2445.752,1229.713,341.163,1548.911,1242.751,862.835,407.744,301.246,494.044,1599.585,374.060,299.235,743.528,325.641,259.122,311.472,
24000,619.954,599.491,670.366,724.422,412.532,995.054,975.198,663.899,1112.404,576.067,1139.233,2416.313,345.055,2491.328,824.394,245.502,467.502,586.385,407.841,2592.585,520.481,1187.274,1473.795,700.487,674.044,623.691,357.760,3045.043,337.741,641.687,749.950,819.637,382.929,1397.684,1753.849,741.158,616.387,337.141,758.940,838.795,637.877,481.444,765.420,930.891,1997.608,854.880,797.397,1374.759,494.112,416.720,1549.163,983.264,2263.902,2475.595,455.710,1203.022,773.860,523.299,774.868,3004.135,3525.489,810.170,1006.608,589.803,408.347,448.830,341.283,692.284,881.026,271.087,711.022,382.393,488.025,1012.076,703.073,313.280,2001.022,724.211,772.010,744.513,785.523,533.216,453.621,360.945,589.356,1438.060,492.471,491.737,509.154,1115.141,615.843,1594.658,445.536,315.418,941.311,338.351,629.600,464.557,542.409,405.150,566.607,547.158,537.106,1077.908,402.936,694.620,600.973,331.514,439.316,2156.076,2339.189,1955.864,294.025,511.831,503.272,446.113,404.125,393.828,394.592,392.580,244.887,407.675,427.153,723.406,607.475,971.163,665.725,543.390,430.312,2321.281,304.600,1589.748,827.213,460.018,782.174,1712.734,850.921,333.624,1044.020,899.370,1407.403,459.144,325.134,440.666,1170.910,388.508,313.847,1388.211,471.071,249.105,347.164,
25000,625.807,808.364,790.956,813.626,514.023,671.622,727.804,668.580,1167.452,547.799,1244.314,1992.099,697.101,3086.417,1564.763,324.817,912.684,648.869,323.250,2866.124,323.426,840.770,1425.245,747.283,761.090,701.542,366.219,2631.684,321.275,651.826,779.465,779.946,456.296,1470.687,2265.611,1019.954,626.557,396.348,803.265,651.603,617.122,535.631,824.859,1072.808,2446.758,774.044,1666.716,894.023,620.922,413.262,1303.728,1918.473,1501.488,1751.275,598.427,1061.823,806.353,560.827,819.021,2818.661,2794.146,789.749,717.637,662.099,599.778,426.282,354.237,576.367,881.681,292.714,778.970,509.224,553.424,957.792,801.969,365.307,1117.337,792.716,914.741,899.569,723.598,353.932,618.285,572.482,892.245,2249.933,851.552,1124.072,693.797,1094.889,1198.188,1117.494,459.150,299.460,957.422,324.633,624.139,560.471,1457.388,446.538,981.829,747.110,1074.682,1088.235,413.054,537.382,986.408,373.118,478.461,1337.008,1484.948,1180.652,548.063,472.180,535.059,589.688,729.803,555.927,579.055,338.252,255.241,441.056,497.818,1132.578,1114.337,909.707,864.054,866.020,396.770,1893.303,297.332,1167.376,1056.132,486.595,543.462,1013.646,733.272,387.924,851.616,718.339,1617.700,606.904,451.222,441.639,747.002,765.590,371.673,934.096,394.568,265.176,413.350,
26000,606.889,606.047,712.888,802.779,479.189,516.358,743.284,727.120,643.741,544.908,857.806,1223.865,928.257,2498.148,1131.851,366.524,1029.153,697.834,263.398,2266.407,270.004,799.520,944.710,907.292,888.613,1068.800,415.683,1623.611,340.053,627.215,830.327,689.900,1133.819,873.114,1993.355,1248.619,692.367,365.665,990.829,534.358,617.432,535.715,1066.334,1241.914,1350.288,798.752,2078.657,508.820,1198.726,474.004,1576.298,1852.659,1128.368,1240.003,937.305,1073.156,770.659,597.921,773.496,1424.484,1471.563,853.951,477.256,884.451,789.588,446.709,350.091,511.213,948.310,333.355,762.233,410.648,505.766,754.394,858.037,362.935,782.744,850.888,889.303,567.486,647.560,286.944,731.603,506.471,1029.341,1953.671,1036.799,976.972,1240.301,771.493,1809.848,642.507,465.954,317.178,1048.981,482.011,614.571,1015.601,2193.139,1427.118,1789.893,692.636,1561.939,580.626,431.120,461.279,1243.338,394.276,480.633,1036.187,950.747,846.125,555.747,769.581,738.480,1041.372,1281.807,665.193,828.768,379.188,253.755,505.621,618.240,1303.390,1139.619,695.423,675.926,1239.297,328.945,1070.669,286.818,780.978,827.160,504.240,504.568,728.640,713.760,377.386,753.906,622.959,1213.853,1026.763,778.331,380.728,471.521,889.980,421.193,495.276,386.222,261.025,591.627,
27000,625.311,643.983,734.064,871.729,446.353,400.632,633.305,838.682,492.336,553.468,702.188,918.510,661.196,2152.658,636.546,314.699,843.745,662.243,255.848,1379.297,277.222,747.280,784.540,867.736,779.227,1056.176,366.388,1168.204,341.707,649.279,738.564,643.450,1232.733,665.462,1527.953,1788.203,822.669,390.519,1460.283,534.626,609.944,550.376,1333.619,1352.340,875.968,767.740,1409.856,401.881,1328.553,879.993,1767.677,1330.529,996.471,961.339,1040.767,1222.362,790.711,529.253,758.977,991.109,1168.111,831.220,549.474,1193.639,699.928,574.584,387.230,507.599,933.471,328.963,740.078,384.218,534.465,746.581,777.692,350.322,701.779,970.483,775.288,442.142,612.677,269.284,803.886,372.050,1276.561,1276.609,1068.235,694.693,1345.265,678.330,1520.289,496.138,459.955,295.553,1100.166,809.852,617.102,1156.995,1952.972,1629.487,1058.361,1199.498,991.632,987.108,748.650,758.590,807.731,494.567,546.435,885.461,840.182,734.684,525.281,1152.669,1115.447,595.245,1006.058,660.881,795.656,423.702,249.379,984.536,798.533,952.485,927.176,578.855,781.225,1270.152,308.300,778.536,295.667,573.958,685.742,548.617,417.558,669.722,712.754,412.803,691.637,552.633,854.584,990.367,696.902,373.277,423.191,749.093,642.533,387.592,383.052,285.081,623.625,
28000,632.338,530.742,725.128,880.912,452.227,402.991,625.518,1094.780,373.589,581.169,575.530,938.514,421.450,1754.137,510.374,257.749,632.495,635.068,222.452,892.942,244.559,600.873,601.701,799.291,802.331,892.954,317.678,933.383,284.083,688.053,555.799,586.324,929.365,508.965,1041.484,1523.875,1056.128,376.402,1567.854,540.324,642.972,587.850,1456.444,1105.889,742.996,815.836,810.419,375.384,829.749,1003.164,2029.920,1052.709,859.702,785.274,1014.994,1248.551,700.048,568.302,760.610,832.408,907.183,894.479,563.964,1184.924,602.059,599.921,462.069,485.670,781.757,404.917,766.414,361.998,474.639,672.711,762.171,332.593,613.079,921.376,835.186,377.985,613.327,270.148,708.566,367.635,1182.394,819.333,652.559,528.407,842.832,626.887,899.443,393.643,523.375,327.912,966.130,758.668,602.574,1087.226,1202.531,1185.475,1301.072,1166.897,586.650,1073.292,793.406,898.297,591.274,438.314,541.353,794.885,707.321,712.448,383.160,938.407,906.718,783.674,792.784,551.225,619.320,439.548,243.266,1000.603,555.459,630.083,596.260,433.004,492.061,737.635,262.793,639.443,275.040,533.525,640.622,417.326,384.136,662.202,697.274,372.023,651.749,524.450,719.968,683.335,573.757,390.856,369.347,668.140,618.723,396.875,438.251,275.243,566.000,
29000,667.879,550.122,748.855,784.245,457.278,370.660,646.240,1052.578,349.296,687.315,612.936,763.667,322.286,1243.850,423.358,253.568,503.296,672.530,228.972,801.573,246.192,603.336,733.883,662.623,784.338,764.658,294.973,703.769,278.065,695.690,494.820,596.669,519.336,522.512,921.273,1321.022,1045.321,393.480,1294.752,511.478,723.211,665.932,1414.508,1070.417,641.304,1020.006,854.312,325.792,629.982,712.208,1539.582,752.770,1152.556,859.208,679.737,1024.666,777.705,589.254,880.467,742.908,829.480,942.109,639.978,905.185,460.010,637.540,569.953,463.056,750.727,392.852,810.760,379.836,435.892,645.988,765.402,346.064,596.256,792.760,826.962,391.534,599.773,253.252,606.867,312.197,696.606,698.441,452.542,430.790,607.169,652.304,770.239,395.204,518.353,331.437,1034.364,520.648,559.881,660.406,812.047,757.701,618.468,730.208,581.484,873.199,657.918,694.384,457.018,452.738,537.769,760.964,685.674,698.416,317.567,633.982,644.395,509.166,596.211,439.302,496.344,462.574,247.117,745.781,454.316,520.943,504.411,391.423,338.489,610.352,264.012,665.102,290.826,501.710,613.931,408.941,477.188,626.004,631.628,384.782,619.657,552.722,660.446,509.693,407.642,379.009,364.650,555.906,476.796,377.010,385.700,298.965,348.142,
30000,674.335,478.796,802.716,751.460,434.742,405.053,583.416,931.287,328.886,777.136,616.757,668.961,311.315,1155.418,320.990,237.773,431.233,696.263,234.196,759.556,245.893,605.763,710.232,724.361,767.258,654.597,278.703,675.127,240.695,707.567,523.908,642.333,420.315,474.966,893.179,1085.350,903.630,349.902,1095.989,562.610,621.686,892.463,1154.688,1154.780,693.847,1255.801,706.775,332.517,510.025,515.419,1291.119,637.873,1014.185,874.682,478.982,880.618,945.542,586.917,923.744,915.231,875.014,969.878,525.610,835.326,432.028,528.120,523.519,461.181,621.924,313.439,751.803,421.816,493.577,651.291,730.381,330.552,550.955,716.334,764.537,373.930,622.917,266.824,500.585,321.192,583.962,656.404,409.615,463.930,498.460,623.551,573.112,398.624,550.268,288.071,997.228,373.647,614.990,559.130,576.432,542.055,610.187,580.183,563.067,563.249,480.296,530.281,457.334,408.495,584.942,729.617,689.230,735.054,315.411,489.571,505.670,470.794,519.655,384.567,397.023,427.554,242.790,526.452,435.861,481.337,465.949,341.519,290.039,539.209,253.467,631.967,271.262,488.326,567.940,382.750,445.608,704.581,577.557,371.188,572.247,539.166,602.326,445.917,341.301,426.827,350.547,437.979,346.739,338.042,331.696,328.890,350.091,
31000,688.648,516.450,890.695,868.617,426.493,1261.219,662.214,881.275,332.643,831.692,639.530,699.281,303.695,1054.334,345.528,246.057,479.842,761.146,264.114,702.123,238.336,645.516,641.608,728.913,767.425,686.086,446.879,662.013,275.815,724.416,548.769,660.484,385.142,461.708,926.026,1004.420,834.219,364.944,1007.702,1207.167,685.658,832.075,954.603,1200.393,651.901,1186.111,652.322,346.179,512.602,439.904,1158.671,705.295,1257.263,1807.174,503.549,914.691,976.469,631.032,966.870,906.350,847.946,928.601,598.800,794.680,434.134,561.093,508.363,645.806,619.646,324.498,956.399,378.060,475.451,662.232,699.691,363.930,544.954,757.969,743.210,363.899,721.616,254.997,459.760,291.985,522.616,610.798,411.019,453.910,546.678,621.304,590.252,388.300,603.044,353.159,935.663,359.428,569.270,502.645,648.786,573.382,614.503,521.789,506.429,533.149,427.637,385.535,434.301,377.013,527.143,826.669,694.648,804.112,300.788,447.505,453.083,439.202,451.644,392.866,383.462,440.316,246.327,465.864,413.706,496.016,461.109,366.570,268.538,517.173,241.158,672.004,284.768,505.635,576.063,362.443,441.334,710.185,664.035,324.744,744.701,661.515,607.560,412.525,323.228,497.015,391.114,474.579,363.420,332.545,327.384,331.058,361.152,
32000,681.077,511.632,930.225,838.244,410.311,1724.684,887.992,830.246,327.509,670.549,597.369,887.831,315.726,1112.771,379.461,249.514,414.088,723.339,481.027,691.575,287.217,1644.881,729.213,793.373,820.231,664.959,667.769,661.321,372.655,848.363,565.521,691.701,408.393,586.759,1047.145,823.079,799.506,409.759,929.612,1594.251,796.535,753.580,815.944,1231.522,640.591,1142.119,653.341,383.914,527.027,435.783,974.891,804.452,3093.385,3747.754,490.353,866.787,939.479,642.835,927.526,972.394,890.828,1095.786,592.279,662.456,445.497,648.425,447.628,1002.003,580.883,321.987,1097.134,411.756,503.158,720.223,675.631,353.186,601.442,704.794,647.595,363.962,1008.705,559.784,426.229,293.961,468.757,590.508,441.161,480.415,500.861,649.257,603.767,774.579,607.176,401.129,871.620,349.196,623.784,498.059,612.473,547.770,594.355,579.947,514.063,520.544,389.209,456.925,463.427,348.666,495.606,1283.259,917.196,1381.081,309.756,440.491,439.915,422.353,485.022,374.482,366.919,415.347,250.607,452.946,418.746,506.941,487.791,356.587,273.751,508.127,259.550,636.280,306.273,568.938,601.765,377.335,508.953,1045.609,651.047,412.715,1216.755,1077.831,600.119,469.198,315.914,472.068,854.521,439.517,351.268,363.400,323.623,313.065,372.374,
33000,716.285,535.244,979.335,817.498,433.863,1058.709,1513.856,843.933,322.125,694.064,1765.032,2994.912,352.633,1589.991,403.419,240.656,458.797,758.189,470.474,872.283,597.609,1625.905,679.890,751.113,873.558,702.447,755.296,1045.220,394.044,925.303,592.313,1059.203,401.730,1228.764,1177.308,1003.924,791.255,383.053,851.288,1105.811,836.555,698.761,800.450,1283.510,763.698,1508.239,672.512,1313.140,556.783,496.695,1067.348,706.521,4730.335,3548.071,505.515,922.511,1042.668,699.980,1026.988,1285.588,1600.943,1101.034,747.637,684.266,462.682,637.308,450.224,1289.465,612.361,391.246,1258.666,477.358,562.174,710.580,739.068,377.164,1671.010,830.069,797.313,403.684,1291.904,686.096,430.193,320.199,582.592,775.996,440.792,473.584,546.204,823.858,621.707,1725.626,618.758,378.305,948.620,352.715,589.692,514.350,565.454,505.096,662.069,664.985,588.648,633.788,485.227,536.033,470.100,399.473,553.662,2831.526,2168.377,2600.409,341.207,423.458,425.279,452.040,501.639,400.932,398.324,422.174,351.665,494.488,460.541,574.866,503.975,466.779,300.035,536.203,275.937,815.066,341.431,1571.146,723.347,433.277,569.322,2191.473,464.019,374.469,1487.117,1419.897,867.435,475.968,335.252,587.523,1662.499,398.360,357.370,697.273,380.499,279.449,357.562,
