
Intensity Mean
 ==================== 
9000,352.406,802.946,321.178,511.690,203.976,639.206,194.156,925.172,468.064,132.901,158.290,149.803,159.753,161.723,352.593,304.633,723.105,317.163,122.763,849.620,623.184,587.692,525.672,660.096,351.769,325.522,749.011,693.068,127.684,413.151,356.413,336.596,384.702,776.939,369.877,168.751,404.126,372.013,238.868,178.223,967.255,127.469,133.516,163.353,827.816,245.846,503.106,891.025,179.228,291.160,180.328,406.245,99.764,159.882,226.769,197.521,154.841,171.371,253.888,231.075,514.775,217.358,266.193,156.867,94.184,351.896,172.762,1331.543,210.816,835.095,230.673,904.746,1263.970,955.942,224.313,656.179,543.128,174.003,856.357,505.895,318.082,337.216,390.183,157.409,230.566,188.724,162.863,672.591,2021.405,349.537,338.319,225.545,655.888,213.183,266.317,190.403,985.775,150.447,369.692,643.950,248.259,201.979,778.704,274.107,816.712,175.532,576.973,217.914,565.855,
10000,258.045,936.561,329.987,548.096,228.706,560.370,186.656,837.528,362.296,122.140,171.701,140.149,130.549,159.658,371.383,280.493,574.913,385.951,114.446,1092.325,671.209,575.217,579.935,727.237,377.608,363.025,804.855,614.954,136.706,373.290,375.543,353.514,372.788,816.413,389.505,136.270,296.230,307.083,249.987,180.345,602.116,119.272,132.403,200.398,879.417,230.499,755.005,840.527,163.087,261.557,216.927,395.419,96.323,154.246,155.689,246.606,158.253,235.244,241.368,264.744,691.724,220.358,274.765,149.163,87.644,340.330,150.562,907.227,256.106,559.928,316.894,852.738,1192.760,917.313,300.106,612.516,468.021,167.365,1099.344,409.954,411.895,270.695,365.101,153.231,183.612,161.620,165.388,572.763,1984.099,428.838,374.118,405.253,645.845,225.818,533.643,163.790,887.053,177.996,332.092,612.201,257.818,250.024,639.408,253.013,894.705,171.389,384.016,154.777,641.464,
11000,245.948,793.258,294.890,476.797,201.729,457.604,228.491,846.625,432.893,117.711,153.096,164.523,117.850,145.706,311.257,330.884,519.625,294.658,112.678,1378.131,585.868,569.219,528.968,677.633,393.031,324.922,1445.096,602.690,130.952,320.914,325.664,355.114,350.398,812.848,338.728,249.641,298.102,338.624,227.610,955.561,863.098,134.610,280.330,197.793,679.221,252.318,4410.500,833.890,202.434,237.122,258.178,380.418,98.058,150.311,139.394,213.649,126.347,750.882,275.001,254.710,540.629,185.448,266.876,158.576,92.949,275.935,152.261,685.235,247.498,471.803,240.313,931.208,670.255,1021.379,262.157,618.306,387.559,160.767,1361.251,511.458,499.592,317.999,470.137,488.142,198.582,224.720,168.839,542.263,1879.399,664.756,1046.915,3066.040,626.928,254.317,3004.789,174.960,845.474,168.068,362.779,799.764,242.160,403.684,320.739,257.779,1021.783,155.672,328.462,143.260,586.121,
12000,213.592,600.402,348.051,421.695,1101.746,364.918,258.695,909.339,457.620,177.946,149.852,254.789,112.695,188.725,344.744,2481.040,500.746,293.819,174.263,1172.232,628.636,533.695,1190.631,967.947,364.029,445.838,2820.708,548.709,165.102,328.528,1076.752,710.161,605.202,721.772,327.774,182.149,285.704,345.753,506.482,2656.057,594.216,135.454,1040.758,946.253,727.887,232.660,3158.049,789.398,409.971,241.053,217.791,412.712,93.333,156.434,149.744,374.954,172.414,979.424,277.035,614.027,596.253,265.658,425.590,301.682,136.384,263.834,157.081,821.519,355.714,439.263,358.926,899.218,638.819,1139.330,213.508,575.035,436.953,203.069,906.014,460.130,1946.512,281.332,1233.312,1824.568,211.222,2157.227,960.321,506.675,1927.338,1041.823,2202.036,3348.219,569.564,288.289,4641.878,131.307,742.443,184.980,627.404,771.411,250.732,1804.597,410.215,507.603,754.432,169.081,339.328,146.171,480.157,
13000,214.111,647.699,272.266,630.155,2286.720,450.918,1099.458,854.280,452.866,1336.588,233.283,1365.422,124.623,462.311,296.986,4155.293,596.457,272.186,1035.606,2526.943,723.397,582.737,5894.089,846.936,324.320,1058.550,2521.216,1227.985,251.269,1111.900,4481.000,3178.683,2314.487,742.651,360.599,164.594,219.418,1082.997,2394.882,520.177,536.055,1105.726,817.650,742.051,786.479,251.757,1454.292,1043.034,596.701,264.816,286.249,1366.655,210.859,156.318,182.247,2358.393,646.213,396.998,1578.211,2438.852,508.227,1715.650,497.596,1675.883,310.250,270.463,202.385,728.598,1771.186,562.941,1728.328,952.720,677.064,851.527,217.245,776.212,424.254,1529.930,865.407,916.713,2828.301,1356.754,4926.238,1143.009,916.269,1784.928,1832.573,567.856,2144.471,3844.613,3048.058,553.155,533.108,339.734,2099.183,139.061,795.094,433.273,2822.884,745.190,777.546,1357.131,349.436,3450.305,886.851,266.972,571.175,147.979,574.375,
14000,226.340,586.092,260.174,530.872,988.122,446.673,2088.623,979.586,432.657,660.995,1391.243,2031.380,124.547,1634.463,354.840,2545.502,748.923,267.021,775.043,5111.758,1649.092,590.986,5887.346,1003.178,1153.399,3256.409,1537.772,5450.670,799.813,3824.212,2878.183,4079.323,3122.959,802.391,360.083,309.220,228.490,2300.514,2015.790,347.274,627.752,736.885,346.482,308.132,849.965,221.719,808.939,1504.680,330.783,252.165,286.504,2834.244,396.294,155.022,152.326,1563.495,1253.907,270.121,812.242,1573.895,627.144,2247.767,3060.352,2309.636,182.993,275.201,476.428,894.317,1684.554,534.740,867.866,1133.458,596.954,896.849,360.740,891.889,413.241,1877.108,1093.089,3876.539,1175.117,3931.149,1134.607,392.795,1889.999,767.195,528.835,582.195,2222.049,2609.171,1555.602,213.939,642.668,961.640,861.572,212.916,1017.846,1323.114,2970.906,617.611,2687.167,493.985,509.987,2346.164,1147.176,308.244,886.649,148.677,1185.242,
15000,292.813,642.276,251.904,814.454,430.229,415.530,1036.453,980.689,447.480,296.422,1268.393,812.870,127.245,521.254,529.994,1098.615,1843.009,283.874,418.221,2794.423,6336.467,500.616,2585.998,963.655,3113.333,1850.741,884.625,5939.359,1001.645,2385.252,1488.940,1320.929,1785.122,747.037,319.346,151.737,250.528,1327.511,704.278,396.528,656.155,288.405,190.222,174.984,940.660,238.187,592.092,4861.030,217.683,268.706,194.498,1735.326,174.889,151.784,148.863,666.728,369.171,279.080,243.501,465.979,530.546,1071.970,2295.107,575.949,110.312,344.305,621.569,824.663,751.782,586.545,380.794,1405.933,683.400,1026.427,298.550,1014.662,443.315,733.783,1278.911,3312.125,587.732,1972.305,701.077,227.036,754.549,314.008,269.122,635.297,2117.986,855.021,421.695,199.109,681.528,2514.667,429.644,150.161,1081.754,675.252,1076.758,766.366,1708.213,300.406,251.617,1179.365,1074.191,1130.139,347.003,154.784,796.683,
16000,1674.371,686.755,316.851,915.086,340.672,499.764,389.974,888.249,455.006,226.739,350.418,339.690,135.029,331.182,1784.134,558.606,4026.547,276.269,204.142,1882.415,5612.959,518.264,1240.955,1040.856,1647.157,687.393,603.016,2753.690,479.110,966.285,721.742,644.666,790.144,813.856,368.931,152.852,394.028,623.061,357.314,204.087,948.640,157.414,161.610,194.363,997.733,230.479,562.125,4995.920,158.910,245.373,292.103,823.688,98.830,143.346,153.399,330.452,195.680,198.857,191.680,298.080,546.831,506.489,1049.764,433.243,97.290,260.443,258.076,1109.960,470.843,703.861,262.565,1449.663,719.738,794.482,456.949,920.226,635.426,287.744,1050.953,1360.232,501.802,740.366,507.375,198.714,309.879,244.453,232.629,948.302,2089.637,523.911,541.089,154.972,687.380,1357.105,396.758,140.962,916.775,266.427,649.264,815.039,590.595,287.476,276.340,591.406,941.811,1366.259,512.788,134.402,803.233,
17000,3291.746,764.577,355.954,1115.204,321.036,595.601,322.417,922.523,402.549,123.315,180.903,204.320,215.086,208.304,2067.395,372.961,3189.552,257.162,149.629,1224.901,2333.994,544.936,881.197,1053.614,723.790,409.052,660.451,1687.097,172.421,528.095,576.316,498.610,533.850,856.544,368.384,150.812,362.960,371.524,252.497,202.516,1378.193,129.169,136.015,191.106,1750.387,254.575,482.376,2656.859,193.412,221.869,152.299,766.062,100.809,150.128,154.181,258.163,176.243,200.146,158.321,234.482,579.008,355.046,481.190,268.681,92.706,287.837,182.174,1228.040,287.560,811.229,276.655,1351.117,891.477,938.691,821.049,1052.070,411.865,241.510,1107.213,835.482,489.996,392.219,502.295,153.947,216.398,188.341,160.342,843.572,2188.281,389.100,333.689,157.042,713.686,522.161,302.033,164.065,949.541,185.272,417.258,729.184,329.771,262.499,476.696,367.924,947.820,578.076,783.271,144.815,1252.531,
18000,2608.031,803.535,357.069,756.049,277.259,947.943,247.634,1060.407,394.365,121.526,149.906,187.434,274.699,165.018,904.036,375.715,1583.932,250.976,156.095,1552.738,1286.166,643.217,641.819,1030.915,527.071,358.117,653.908,1052.543,144.315,341.229,523.366,384.813,481.658,668.312,388.056,170.659,443.968,409.686,284.268,207.156,1033.034,127.268,141.177,169.406,2222.017,250.518,521.884,1628.072,170.597,248.137,186.823,389.157,108.074,149.698,158.884,225.026,156.218,203.443,165.255,254.489,498.659,308.908,372.047,279.108,95.530,275.394,171.820,1726.975,220.744,1280.701,279.699,1156.166,725.433,837.210,393.051,927.876,500.596,217.145,1062.423,564.080,376.040,378.402,354.429,174.265,230.346,217.129,184.267,805.085,2124.946,386.775,378.075,153.020,634.384,365.202,280.652,138.375,943.672,151.049,372.152,782.303,321.018,250.099,579.261,325.413,1190.388,241.643,771.487,153.461,661.557,
19000,1070.352,1124.801,281.728,686.975,271.288,950.646,190.118,972.527,411.231,110.945,186.116,219.840,195.429,182.965,497.981,339.413,1011.645,263.927,123.932,1476.643,913.572,616.659,586.964,972.568,401.393,347.178,391.473,873.326,135.892,347.275,350.172,376.073,362.073,795.341,339.068,258.574,512.369,353.208,358.720,391.705,902.517,132.479,138.744,163.842,2174.750,240.345,667.873,1332.930,149.830,216.419,470.247,359.973,99.162,142.477,166.798,356.916,174.908,188.189,152.637,262.649,513.909,275.305,308.475,254.889,92.960,522.846,160.720,1338.752,224.035,1131.456,255.517,1164.851,1023.411,806.864,372.320,917.904,502.968,189.256,1364.124,493.546,395.545,264.789,480.349,148.019,210.199,117.730,175.572,636.274,2206.063,449.279,443.305,203.160,621.224,270.496,292.334,356.548,908.627,158.817,307.606,818.215,374.850,232.100,543.786,288.855,975.386,187.296,737.632,186.927,602.836,
20000,409.407,1311.523,212.566,558.856,168.703,755.389,228.808,937.880,400.112,124.977,147.477,185.170,144.364,174.463,423.666,290.459,736.157,253.713,127.604,970.800,772.211,688.181,547.253,977.721,422.735,332.239,504.308,706.897,135.972,338.387,388.240,420.087,391.023,770.999,361.641,298.311,512.303,309.205,341.608,246.768,671.823,125.428,196.846,159.332,1598.267,237.055,1302.529,977.903,207.332,222.091,205.200,377.247,106.884,168.302,159.112,227.752,195.655,282.595,152.038,253.906,380.040,280.048,311.838,226.917,92.854,329.357,164.382,916.445,215.122,841.053,245.195,1110.559,760.453,925.458,383.201,796.087,634.010,183.506,869.027,500.249,322.986,342.870,381.995,828.903,207.956,289.565,319.762,619.729,2304.923,506.187,1554.422,626.212,683.381,244.066,340.948,384.662,796.629,182.077,386.410,899.733,300.210,323.101,455.528,331.676,915.122,190.322,612.932,198.774,611.296,
21000,284.587,1286.461,244.742,597.011,267.672,652.160,235.641,1019.824,429.735,137.022,175.823,170.382,129.118,172.972,358.678,397.153,500.100,267.008,142.287,1178.701,813.790,718.492,626.885,922.327,372.737,387.573,735.384,695.284,140.931,319.326,357.851,467.397,401.788,751.594,353.628,345.377,408.238,337.527,255.911,2015.697,595.323,132.441,752.660,583.813,1185.547,282.412,1986.370,1003.851,280.640,256.561,329.003,597.857,706.684,158.340,166.122,576.303,168.489,1454.295,245.341,244.301,446.018,329.574,281.349,1283.222,155.283,254.792,165.674,768.759,280.254,697.222,327.555,1131.267,827.022,1008.930,477.730,828.923,635.989,204.755,914.118,505.104,1152.262,329.291,1346.875,1906.182,238.757,1587.203,1962.661,651.871,1976.950,1000.019,2399.088,1459.358,520.575,240.795,2156.093,263.016,957.072,154.556,429.689,828.794,329.022,1689.563,279.073,288.194,1007.045,215.453,552.999,175.095,595.003,
22000,288.354,1127.688,191.383,655.670,958.092,615.120,285.764,994.994,435.468,451.464,164.487,483.695,139.402,172.448,336.315,2331.904,693.062,298.709,130.516,1336.959,786.369,657.045,809.399,1136.338,392.404,354.467,2372.630,628.552,132.558,324.739,439.276,553.493,478.131,739.566,342.931,288.032,312.484,390.366,304.685,1942.992,462.489,255.915,742.308,1921.380,1025.932,221.196,2580.271,924.071,724.079,217.106,772.206,595.614,237.326,141.918,161.984,2359.053,961.663,1268.239,1347.871,340.078,462.483,1306.008,345.520,2766.957,277.462,260.074,250.345,773.587,1166.662,582.858,865.015,1093.926,1077.759,770.232,456.817,946.259,663.127,425.663,862.710,437.928,4765.324,335.757,4714.408,1347.954,245.297,2626.801,1752.936,570.362,2024.258,996.281,1221.680,1242.895,510.892,251.340,3036.131,286.155,898.173,218.425,994.069,1028.641,335.963,1723.947,462.902,302.302,853.573,231.012,463.320,149.149,705.841,
23000,280.081,1137.797,240.809,592.452,563.264,474.401,1153.511,992.964,459.167,1157.990,177.253,2691.964,125.032,278.037,474.656,4003.401,674.067,273.726,488.588,2615.546,729.140,755.501,5190.505,1049.001,329.853,355.908,2108.836,694.391,145.551,526.609,2804.737,3626.611,1763.527,827.864,391.088,298.145,340.087,2017.263,672.621,906.000,668.427,976.748,440.774,1308.680,1046.901,262.186,1289.826,903.456,360.201,282.537,816.214,807.495,350.516,136.314,220.514,2691.365,652.649,403.269,1328.066,1242.884,497.384,2807.943,356.591,1901.306,144.794,280.406,175.045,885.943,2184.553,596.176,416.208,1148.947,755.193,835.852,240.571,695.895,582.166,1530.127,853.107,807.554,3473.112,438.858,2171.765,430.329,1876.283,945.460,1044.740,623.909,2148.436,2784.805,653.039,450.082,700.836,246.941,1621.191,307.142,816.393,1647.844,3694.336,883.585,989.254,1106.043,487.994,926.751,849.813,250.115,398.881,160.053,830.487,
24000,245.529,912.315,231.569,617.534,261.976,469.984,1204.966,1030.784,452.697,460.265,684.835,1803.390,119.727,1197.304,610.760,2506.459,560.531,278.712,896.247,4282.929,838.131,777.492,6451.987,1125.920,509.594,655.280,1177.643,1503.329,276.268,2794.306,2954.875,4713.836,3295.571,689.917,408.889,369.202,284.580,4134.448,2424.483,468.752,657.361,898.486,335.162,426.085,1057.118,275.025,691.519,809.016,278.902,213.362,751.080,1413.277,423.357,153.525,193.400,1078.536,399.232,238.661,461.582,1305.182,509.876,533.172,1758.223,679.800,105.923,360.591,540.984,729.321,1013.026,528.385,486.549,1110.310,716.342,900.943,267.939,635.010,481.810,1052.295,796.415,2918.590,1915.728,595.363,789.858,237.862,1906.057,474.130,280.881,739.241,2343.755,2489.070,767.850,836.594,523.529,277.791,1060.901,275.743,741.877,1317.523,2042.082,867.425,4409.686,622.614,570.269,2245.059,808.363,247.862,344.142,177.381,753.219,
25000,237.966,838.867,204.071,662.373,189.813,570.919,504.101,1066.328,409.533,224.736,1330.406,607.893,116.460,1133.931,565.173,973.844,973.426,281.386,770.649,2062.686,4260.168,729.584,2455.244,924.941,1546.627,1601.584,665.760,5508.073,1004.097,2783.923,1995.562,2101.562,2243.512,715.109,344.093,327.930,283.628,1402.491,1442.361,245.194,608.342,302.777,179.278,251.161,973.877,225.747,553.209,911.541,283.565,296.182,744.781,1507.966,133.633,132.148,162.029,717.857,285.882,202.421,183.772,1113.246,403.922,853.871,2965.323,387.554,93.496,313.066,649.258,920.478,790.871,528.685,517.147,1189.135,1061.560,913.388,398.550,946.939,552.048,621.025,783.098,5070.492,801.249,771.664,523.852,181.286,766.708,323.949,202.299,869.654,2038.097,1287.508,302.868,262.112,653.616,305.830,482.162,300.300,716.577,306.367,1121.074,873.905,1663.208,332.443,546.164,1335.719,893.445,669.411,582.733,146.939,710.683,
26000,328.316,675.716,216.103,543.931,162.689,536.749,209.607,980.835,469.034,206.752,578.294,310.193,126.497,528.460,1378.730,569.733,3943.579,260.724,310.806,1422.637,7475.845,760.823,1027.314,968.796,2776.631,1560.115,579.250,5104.569,1065.440,1722.050,897.786,891.419,1021.520,766.203,314.638,331.086,271.656,710.713,923.131,231.217,787.326,176.715,160.548,238.942,1015.362,233.962,581.039,2056.718,171.014,233.566,803.728,1106.955,110.531,152.970,146.546,452.409,190.941,205.099,160.726,465.337,353.204,474.050,1470.028,357.401,98.776,332.891,486.215,786.640,266.718,529.402,348.511,1559.848,954.628,1049.468,496.989,927.281,645.598,310.010,866.024,2093.635,621.413,921.525,522.769,179.249,312.294,213.593,191.161,825.924,2221.442,845.816,514.576,164.977,623.331,432.784,341.556,284.926,763.011,201.426,542.747,858.104,808.861,320.789,513.866,697.873,1083.273,1074.351,750.516,149.937,693.199,
27000,1899.505,799.355,241.465,868.329,180.468,623.763,215.480,1003.303,574.900,196.108,354.870,215.487,170.051,295.805,1489.538,452.992,5264.730,294.870,171.224,1205.923,4570.053,637.812,881.583,1003.218,1499.983,696.686,479.771,2713.608,354.027,928.713,557.932,617.693,698.984,724.082,288.291,341.086,281.040,500.449,461.198,207.180,812.130,193.539,136.518,191.271,1537.025,227.966,445.929,5834.788,170.145,271.079,881.094,610.879,107.716,127.708,175.018,369.553,194.302,222.004,163.292,333.742,482.455,362.117,712.063,234.807,94.387,324.865,249.479,990.624,253.304,651.845,417.932,1754.955,936.134,904.375,326.167,1024.935,534.127,213.117,843.130,999.671,496.557,580.321,489.308,162.641,253.351,257.216,190.129,1063.300,2226.683,495.450,352.418,180.764,502.389,933.347,317.002,266.945,781.240,167.125,361.836,797.428,513.643,277.905,500.788,540.898,1014.614,761.526,781.514,145.201,727.529,
28000,3265.826,902.365,277.574,559.625,167.969,542.875,205.591,1038.179,472.598,130.517,243.365,345.094,188.945,242.119,907.100,440.364,3109.600,267.966,137.057,998.676,2194.939,802.463,715.530,1055.281,963.368,526.452,766.657,1535.091,199.821,496.898,450.694,471.957,517.918,816.559,246.532,276.261,310.686,378.529,324.418,204.880,800.346,136.363,133.800,202.693,1830.236,241.496,306.835,4170.803,168.497,267.430,754.188,412.432,96.958,125.388,168.725,388.284,210.795,220.263,159.871,298.441,876.811,318.847,483.396,242.285,95.047,348.088,232.407,490.482,231.986,1092.284,342.408,1628.776,764.929,932.379,594.189,878.445,616.204,163.208,957.859,728.488,420.738,494.997,497.525,160.888,228.373,224.015,173.857,1173.367,2274.721,348.297,231.961,173.320,606.065,726.699,292.252,286.272,926.715,178.860,692.795,824.656,415.009,290.647,536.696,339.648,1050.760,272.929,954.451,168.063,872.063,
