10,1623.8,567.97,514.51,1225.6,439.43,337.55,630.86,839.44,684.99,463.28,647.74,759.68,1033.3,735.37,355.18,544.12,927.12,258.55,282.59,468.56,514.62,897.25,737.2,811.17,653.59,672.49,523.2,407.8,717.66,559.77,772.47,429.25,494.31,479.14,501.57,286.42,316.37,797.43,489.17,523.11,711.09,312.62,388.45,300.74,563.87,236.97,562.21,328.76,292.54,386.24,678,286.44,571.15,289.78,256.55,592.91,538.55,298.93,441.9,305.76,283.2
11,1355.2,570.34,484.07,1104.7,430.66,353.63,599.16,768.14,666.56,523.56,673.53,661.1,1034.8,692.05,388.3,579.1,955.18,260.9,286.16,422.8,514.36,883.99,757.64,706.11,631.05,624.83,527.29,425.82,794.22,566.62,758.73,470.85,481.32,531.22,595.53,283.99,352.69,794.01,491.52,541.74,722.7,313.7,479.61,317.57,526.23,240.3,611.89,309.47,322.27,390.06,697.02,293.48,589.49,287.73,260.47,597.69,540.54,319.1,475.81,314.42,275.16
12,1086.6,572.71,453.63,983.81,421.88,369.71,567.45,696.84,648.14,583.84,699.32,562.52,1036.3,648.74,421.41,614.07,983.24,263.25,289.74,377.04,514.09,870.74,778.07,601.04,608.52,577.18,531.38,443.83,870.77,573.47,744.99,512.45,468.33,583.3,689.5,281.56,389.01,790.59,493.86,560.37,734.3,314.78,570.77,334.41,488.6,243.62,661.56,290.19,352,393.87,716.05,300.51,607.82,285.68,264.38,602.46,542.53,339.27,509.72,323.08,267.12
13,947.01,599.65,433.72,898.76,408.45,354.16,587.82,667.8,614.34,688.51,762.06,507.97,982.45,605.6,495.62,621.66,943.34,278.6,289.43,364.8,532.37,836.78,773.39,566.23,601.86,545.63,540.72,523.39,831.63,580.91,723.96,584.85,463.2,575.71,716.91,306.43,442.68,780.87,500,571.01,737.49,321.72,579.35,337.12,452.45,306.94,662.64,322.5,378.09,442.43,697.73,319.94,549.75,290.33,284.93,591.4,572.71,354.32,519.73,356.69,265.11
14,850.37,634.78,417.32,825.64,393.47,328.07,625.55,652.83,575.41,807.98,837.13,468.11,910.21,562.54,583.53,620.13,880.8,298.3,287.83,363.73,556.83,795.92,760.33,554.84,600.49,519.46,551.82,623.47,753.92,588.54,700.51,667.52,460.7,548.23,722.14,340.4,502.12,769.04,507.39,578.98,737.87,330.61,560.4,335.13,416.8,390.26,647.52,372,402.97,505.89,666.97,343.51,466.2,297.22,311.03,575.07,612.29,367.67,521.76,398.61,265.11
15,753.73,669.9,400.93,752.53,378.49,301.97,663.28,637.86,536.48,927.45,912.2,428.24,837.97,519.47,671.44,618.59,818.25,318,286.22,362.67,581.29,755.05,747.27,543.45,599.12,493.28,562.91,723.54,676.21,596.18,677.05,750.19,458.19,520.76,727.37,374.36,561.57,757.21,514.79,586.95,738.26,339.49,541.45,333.15,381.16,473.59,632.4,421.5,427.84,569.36,636.2,367.07,382.66,304.1,337.13,558.73,651.87,381.02,523.79,440.53,265.11
16,704.9,654.94,390.59,714.65,387.44,302.76,653.67,626.27,514.66,966.87,932.01,413.8,828.27,493.16,668.12,654.69,832.57,330.91,300.03,359.97,593.42,738.62,739.65,560.16,584.66,476.55,559.18,794.44,596.22,602.46,670.16,810.62,454.87,484.8,686.87,370.42,560.49,750.62,512.84,586.4,716.01,336.73,543.95,347.55,361.63,483.61,629.6,425.74,422.4,573.89,592.37,363.7,354.61,316.67,349.23,568.1,664.31,368.34,494.8,449.4,261.18
17,679.98,614.93,383.29,694.39,408.36,316.99,620.38,616.37,501.4,966.27,924.19,412.06,849.84,475.22,619.17,709.59,885.33,340.43,321.54,356.47,599.38,734.42,734.74,590.93,563.65,464.53,548.05,850.75,515.1,608.07,671.55,859.92,451.13,444.61,623.51,347.53,529.15,746.64,506.22,581.6,682.45,328.13,557.16,370.16,350.16,456.97,632.95,407.36,401.81,548.95,541.99,346.87,354.32,332.09,354.32,590.33,663.19,342.65,450.31,441.74,255.28
18,655.06,574.92,375.98,674.13,429.27,331.22,587.09,606.47,488.13,965.67,916.38,410.33,871.4,457.29,570.23,764.49,938.08,349.95,343.04,352.96,605.34,730.21,729.83,621.7,542.65,452.52,536.92,907.06,433.97,613.67,672.94,909.22,447.4,404.42,560.15,324.64,497.81,742.67,499.6,576.79,648.88,319.53,570.38,392.76,338.69,430.34,636.31,388.97,381.22,524,491.62,330.04,354.03,347.5,359.42,612.56,662.06,316.96,405.82,434.08,249.37
19,637.57,550.21,380.25,666.81,460.84,358.48,600.11,600.31,519.08,907.85,897.75,406.11,856.52,451.66,515.92,743.23,933.62,344.62,356.86,349.46,606.89,730.65,709.72,627.74,592.99,446.3,547.55,882.79,409.32,618.24,699.32,887.4,444.86,388.14,523.01,315.36,464.11,738.08,518.57,575.18,624.07,323.72,591.44,424.32,326.3,389.54,626.73,371.47,358.79,497.83,504.18,327.37,355.19,373.61,380.92,608.44,654.14,302.94,385.24,420.17,253.01
20,625.76,537.19,393.37,669.38,500.55,395.72,648.55,597.01,583.85,806.29,870.87,400,813.77,455.43,457.51,663.73,885.4,327.93,364.81,345.95,605.07,734.63,677.98,614.85,697.89,444.51,574.81,796.9,427.85,622.01,744.81,811.19,443.23,390.14,505.92,316.5,428.61,733.02,557.11,576.01,605.95,337.68,618.5,462.74,313.2,337.92,607.25,354.64,334.96,470.71,564.86,335.54,357.46,407.89,414.96,584.17,641.02,297.86,382.95,401.48,263.94
21,613.95,524.17,406.49,671.95,540.26,432.95,696.99,593.71,648.61,704.72,843.99,393.89,771.02,459.2,399.1,584.23,837.18,311.24,372.76,342.45,603.25,738.62,646.24,601.97,802.79,442.72,602.07,711.01,446.39,625.78,790.29,734.98,441.59,392.14,488.82,317.63,393.11,727.95,595.65,576.84,587.84,351.64,645.56,501.15,300.11,286.29,587.77,337.81,311.13,443.59,625.54,343.71,359.73,442.18,449.01,559.9,627.89,292.79,380.66,382.78,274.87
22,603.28,508.78,434.9,708.68,587.59,437.89,784.16,623.57,664.26,625.7,816.25,390.5,739.41,508.18,359.94,524.57,789.59,297.32,375.4,343.11,591.25,735.55,634.09,606.77,940.91,449.66,618.16,629.69,439.17,621.65,791.16,676.15,452.83,389.35,459.62,330.63,366.15,725.3,617.15,573.65,582.35,352.49,657.98,500.99,287.05,264.43,589.09,322.35,294.75,412.03,659.78,347.98,365.34,435.57,445.65,551.17,621.14,287.46,378.18,365.27,278.01
23,593.82,490.85,479.66,781.93,643.08,408.29,912.74,688.86,627.4,570.78,787.62,390.01,719.71,605.48,341.35,486.12,742.66,286.36,372.37,348.24,568.36,724.93,642.88,630.48,1114.5,465.92,622.33,553.24,404.42,609.05,744.34,635.9,477.83,381.44,417.47,356.29,348.33,725.22,620.41,566.18,590.37,339.34,654.73,459.58,274.05,274.39,612.64,308.36,286.32,375.71,665.75,348.09,374.53,385.25,402.29,559.06,621.2,281.88,375.48,349.01,272.84
24,584.36,472.93,524.42,855.18,698.56,378.69,1041.3,754.15,590.54,515.86,758.98,389.52,700.01,702.78,322.76,447.68,695.74,275.4,369.35,353.37,545.47,714.31,651.67,654.19,1288.1,482.19,626.49,476.8,369.66,596.46,697.53,595.65,502.82,373.53,375.32,381.96,330.5,725.13,623.68,558.71,598.38,326.19,651.49,418.18,261.05,284.35,636.2,294.38,277.9,339.4,671.72,348.2,383.72,334.93,358.94,566.94,621.26,276.3,372.78,332.75,267.67
25,580.48,464.34,591.98,976.77,764.32,352.83,1110.2,887.78,612.45,475.07,740.05,389.06,691.21,836.01,313.3,422.67,665.42,268.57,360.13,394.09,541.81,709.52,656.72,665.91,1412.8,545.75,622.58,419.75,347.53,586.9,666.57,575.22,519.5,362.24,346.34,395.53,316.76,713.99,615.94,594.09,594.49,317.81,629.59,384.49,252.89,284.55,666.75,283.31,271.94,313.19,648.92,336.68,385.85,306.76,328.2,569.28,621.66,272.65,402.93,319.57,268.28
26,585.58,470.75,696.24,1176.1,846.61,332.96,1083,1131.4,728.93,457.01,736.74,388.65,699.93,1027,318.53,419.26,661.8,268.4,340.96,492.05,569.1,714.08,655.73,658.34,1458.5,685.41,605.67,393.88,345.71,582.24,661.14,586.67,522.77,345.53,338.56,389.64,309.59,685.04,590.48,698.39,571.44,317.1,577.69,363.23,252.55,269.07,708.58,276.96,269.93,303.25,579.83,306.44,376.63,314.24,317.75,562.7,622.6,272.11,485.94,311.37,278.19
27,590.67,477.16,800.49,1375.4,928.89,313.09,1055.8,1374.9,845.4,438.94,733.42,388.23,708.66,1218.1,323.75,415.85,658.19,268.24,321.78,590.01,596.38,718.65,654.75,650.78,1504.3,825.06,588.76,368.02,343.89,577.58,655.71,598.13,526.05,328.82,330.78,383.75,302.43,656.1,565.03,802.68,548.39,316.39,525.78,341.97,252.2,253.58,750.41,270.6,267.93,293.3,510.75,276.21,367.4,321.72,307.29,556.12,623.54,271.57,568.94,303.17,288.1
28,660.11,483.3,860.5,1541,970.77,298.95,1013.5,1528.7,933.22,428.81,727.01,410.71,732.2,1328.7,325.67,410.73,686.44,266.73,304.67,671.41,632.03,730.92,651.22,649.56,1470.2,972.71,580.25,350.74,342.88,573.06,661.05,593.36,553.73,316.67,324.7,375.39,295.96,662.76,545.69,855.23,539.5,315.85,486.69,326.92,253.31,247.36,756.76,267.28,265.85,288.71,461.84,261.51,363.15,322.03,297.96,562.33,627.6,271.28,648.82,298.34,295.77
29,879.68,488.78,817.26,1627.6,918.35,298.14,936.06,1472.8,954.18,437.21,713.34,486.62,790.32,1251.8,319.86,401.62,789.03,262.12,292.35,714.18,687.19,761.16,641.79,663.15,1249.9,1139,591.33,353.47,343.74,568.83,691.52,550.73,638.31,315.17,322.58,361.28,291.12,752.48,540.63,787,563.64,315.7,477.48,326.36,257.8,262.78,680.31,271.05,263.6,296.58,460,283.05,370.49,305.62,291.24,598.4,638.94,271.59,721.43,301.38,298.2
30,1099.3,494.26,774.03,1714.2,865.92,297.33,858.61,1417,975.15,445.61,699.68,562.52,848.43,1174.9,314.06,392.51,891.63,257.51,280.04,756.95,742.36,791.4,632.35,676.74,1029.6,1305.3,602.4,356.21,344.61,564.61,721.98,508.1,722.9,313.66,320.46,347.17,286.29,842.21,535.57,718.78,587.79,315.55,468.27,325.8,262.29,278.19,603.86,274.82,261.34,304.45,458.16,304.6,377.84,289.21,284.53,634.47,650.29,271.9,794.03,304.42,300.63
31,1354.4,497.53,729.74,1776.9,805.23,295.4,784.92,1351,991.5,460.55,684.32,648.59,888.24,1087.2,310.29,386.46,978.68,254.16,271.5,775.42,766.61,827.6,627.69,681.64,842.54,1413.7,604.56,355.71,348.21,558.42,748.79,470.97,768.85,313.93,338.48,334.41,282.95,897.3,537.32,663.09,610.05,315.5,494.01,321.51,270.2,289.28,550.99,277.93,260.84,308.6,477.57,318.73,383.94,278.4,277.64,653.91,650.56,271.39,843.94,309.54,300.86
32,1738.3,492.81,681.63,1752.9,714.59,289.42,724.83,1248,991.16,499.12,662.85,771.42,861.85,960.7,313.88,391.46,1009.5,255.38,276.6,706.05,679.11,885.3,640.3,655.12,775.41,1312.6,574.45,343.5,361.71,545.14,762.37,453.72,675.12,320.62,429.3,326.51,285.06,827.18,563.71,652.69,625.52,315.78,646.08,303.71,290.46,284.71,583.32,278.65,266.65,299.26,573.83,306.05,385.55,287.79,270.14,613.19,610.84,267.91,811.82,322.17,293.14
33,2122.1,488.1,633.53,1729,623.96,283.43,664.73,1144.9,990.83,537.69,641.37,894.25,835.46,834.19,317.47,396.46,1040.4,256.6,281.71,636.68,591.61,943,652.91,628.61,708.27,1211.5,544.35,331.29,375.21,531.85,775.96,436.47,581.38,327.31,520.11,318.61,287.17,757.06,590.09,642.29,640.98,316.07,798.16,285.91,310.72,280.14,615.66,279.37,272.46,289.92,670.09,293.37,387.17,297.18,262.65,572.47,571.12,264.43,779.7,334.81,285.42
34,2428.5,483.66,585.57,1690.5,538.94,278.11,610.1,1047.9,982.22,568.73,623.53,988.56,809.66,715.29,320.06,401.85,1054.5,257.52,286.13,568.94,514.4,989.88,664.25,608.17,644.86,1105.2,518.11,322.04,393.48,521.55,786.52,422.7,505.84,333.81,589.4,312.44,289.09,692.74,610.46,627.27,660.9,317.26,920.54,271,334.95,276.43,643.02,279.99,276.83,282.64,749.39,281.6,388.97,305.2,256.25,537.35,540.5,261.78,748.24,344.24,277.52
35,2148,481.31,538.72,1542.2,496.41,277.79,596.83,996.14,910.95,542.74,633.14,866.94,788.36,653.95,315.02,410.3,942.01,256.1,285.41,513.65,515.17,954.87,665.95,633.79,609.64,959.41,521.15,335.24,447.78,533.78,774.25,435.25,568.05,338.84,495.66,319.33,289.58,672.4,585.32,577.3,714.5,325.31,818.14,278.07,389.26,279.21,632.74,279.8,270.31,290.88,700.34,276.72,392.13,302.87,258.19,544.67,578.83,265.32,721.82,329.5,268.28
36,1867.6,478.96,491.88,1393.9,453.87,277.47,583.56,944.37,839.68,516.75,642.76,745.32,767.06,592.62,309.98,418.74,829.49,254.69,284.69,458.35,515.93,919.85,667.66,659.41,574.43,813.62,524.18,348.44,502.08,546.01,761.98,447.8,630.25,343.87,401.92,326.21,290.06,652.06,560.18,527.33,768.09,333.36,715.74,285.14,443.57,281.99,622.46,279.6,263.8,299.12,651.29,271.84,395.29,300.55,260.14,551.99,617.15,268.87,695.39,314.76,259.04
37,1588.9,481.37,446.32,1246,412.55,277.35,570.39,891.66,768.23,493.86,652.54,626.11,747.66,532.75,305.76,428.41,723.78,253.58,284.16,404.51,516.62,884.66,669.08,682.95,540.38,671.04,526.81,361.88,557.73,558.31,749.92,460.52,688.75,348.79,316.24,332.73,291.81,632.9,535.9,479,817.56,341.5,615.87,292.09,495.7,285.12,612.44,279.55,257.93,309.32,608.25,267.17,402.62,298.36,262.12,559.48,655.87,272.53,671.11,300.55,250.12
38,1361.9,621.99,438.34,1112.2,406.35,283.25,560.01,811.98,691.61,560.78,666.97,576.93,783.45,515.29,325.3,473.74,815.94,261.24,289.32,393.04,515.04,844.36,662.34,646.44,540.27,621.1,517.8,382.31,652.28,572.62,744.15,478.18,639.88,350.33,464.03,328.55,330.14,647.95,536.64,478.49,747.33,352.58,589.63,295.6,484.91,298.43,609.83,283.7,270.61,376.52,739.63,268.69,530.65,300.37,265.3,572.08,705.81,279.41,708.87,301.88,250.33
39,1134.8,762.62,430.36,978.45,400.16,289.16,549.63,732.29,614.99,627.7,681.4,527.76,819.23,497.83,344.84,519.08,908.11,268.91,294.47,381.57,513.46,804.07,655.59,609.92,540.17,571.16,508.78,402.74,746.83,586.93,738.38,495.85,591.01,351.87,611.82,324.37,368.47,662.99,537.37,477.98,677.09,363.66,563.39,299.1,474.11,311.75,607.22,287.85,283.3,443.71,871.01,270.22,658.69,302.37,268.47,584.68,755.76,286.29,746.62,303.21,250.55
40,907.7,903.24,422.38,844.68,393.96,295.06,539.24,652.61,538.36,694.62,695.83,478.58,855.02,480.38,364.38,564.42,1000.3,276.57,299.62,370.1,511.88,763.77,648.84,573.4,540.06,521.23,499.77,423.16,841.37,601.24,732.6,513.51,542.14,353.41,759.62,320.18,406.8,678.04,538.1,477.46,606.85,374.74,537.15,302.61,463.31,325.06,604.61,292.01,295.99,510.91,1002.4,271.74,786.72,304.38,271.64,597.28,805.7,293.17,784.38,304.54,250.76
41,811.95,791.3,417.07,794.71,382.44,294.4,544.77,624.2,521.9,853.15,699.92,451.81,858.03,482.79,431.46,624.69,924.78,291.14,299.47,365.01,516.45,746.15,665.62,588.64,546.49,504.88,507.15,469.26,795.12,586.59,788.96,576.82,537.39,393.23,732.51,315.68,451.91,683.09,536.85,483.47,695.85,376.02,590.91,305.78,436.75,353.12,575.65,329.98,310.42,573.87,961.32,273.41,776.34,324.72,280.32,595.82,727.92,309.73,661.73,317.28,246.44
42,725.57,661.32,411.95,750.73,370.55,293.28,551.44,599.46,509.74,1018.2,703.26,426.63,858.69,486.61,501.93,686.03,837.32,306.2,298.93,360.38,521.45,730.14,684.09,607.58,553.39,490.93,515.7,517.19,738.81,569.88,849.75,643.4,535.8,435.79,692.91,311.15,497.52,687.43,535.45,489.93,796.21,376.61,650.38,308.94,409.06,382.23,544.82,370.37,324.97,636.54,907.94,275.1,756.07,346.38,289.39,593.36,641.02,326.97,527.63,330.83,241.8
43,639.2,531.34,406.83,706.75,358.65,292.15,558.1,574.72,497.58,1183.3,706.61,401.45,859.36,490.44,572.4,747.37,749.85,321.26,298.39,355.75,526.46,714.14,702.55,626.51,560.29,476.99,524.25,565.13,682.51,553.16,910.55,709.98,534.2,478.34,653.31,306.62,543.12,691.77,534.05,496.4,896.58,377.2,709.85,312.09,381.37,411.34,513.98,410.76,339.52,699.2,854.55,276.79,735.8,368.04,298.47,590.89,554.12,344.22,393.52,344.38,237.16
44,613.52,495.26,403.22,685.29,361.97,323.76,632.41,569.15,496.33,1128.2,713.66,400.68,825.65,488.26,598.56,747.46,746.26,351.71,303.36,356.15,520.78,712.09,702.32,620.47,600.53,470.9,523.06,677.83,608.27,546.02,847.9,806.75,514.05,480.4,623.27,328.25,542.73,689.39,530.84,499.74,873.94,368.13,808.22,311.55,360.54,439.03,526.43,425.45,354.46,627.13,771.68,288.6,692.75,395.91,312.96,590.06,564.19,358.92,475.71,339.78,241.39
45,598.54,475.75,399.87,667.82,367.97,361.15,718.65,566.98,497.01,1034.2,721.37,404.21,785.88,485.02,616.91,736.75,757.46,384.87,309.3,357.45,513.21,712.51,698.79,610.01,646.65,466.21,520.16,801.98,530.87,540.56,763.47,908.84,490.62,475.32,594.92,354.5,534.23,685.82,527.3,502.51,829.59,357.36,913.46,310.36,340.92,466.47,546.52,435.6,369.47,531.27,683.62,302.2,645.68,424.87,328.41,589.5,591.38,373.18,596.07,331.99,247.19
46,583.57,456.24,396.52,650.34,373.97,398.53,804.9,564.8,497.69,940.22,729.07,407.75,746.11,481.79,635.25,726.04,768.66,418.04,315.23,358.74,505.64,712.92,695.26,599.56,692.78,461.51,517.25,926.12,453.47,535.11,679.05,1010.9,467.19,470.23,566.56,380.75,525.73,682.26,523.76,505.3,785.24,346.6,1018.7,309.17,321.3,493.91,566.6,445.76,384.47,435.42,595.56,315.8,598.6,453.84,343.86,588.95,618.56,387.43,716.43,324.2,252.99
47,584.05,448.84,397.98,663.57,374.65,418.88,848.89,571.74,517,846.36,764.18,407.69,756.72,490.49,583.2,674.82,780.12,408.81,330.42,365.27,522.16,718.68,701.53,594.46,847.45,462.77,512.67,901.16,427.19,556.03,651.72,960.99,545.78,477.16,544.55,401.24,493.53,718.95,530.61,559.69,737.24,351.47,910.78,341.95,308.8,463.35,575.63,421.87,375.24,391.35,576.94,310.41,568.35,470.9,369.4,617.18,641.42,382.26,741.22,336.69,254.19
48,589.69,445.48,401.05,687.04,373.56,433.55,878.8,581.72,542.52,752.53,808.42,406.44,784.13,503.17,507.68,610.11,791.67,385.45,348.69,373.53,546.69,726.22,711.07,591.13,1038.3,466,507.54,826.5,417.95,585.74,643.44,860.36,658.37,488.08,524.66,419.81,453.44,769.07,540.93,631.29,688.03,361.56,731.81,386.05,298.69,413.45,580.96,386.63,357.93,364.54,581.47,298.69,543.71,484,398.31,655,662.82,370.62,734.15,355.95,253.86
49,595.33,442.12,404.11,710.5,372.47,448.22,908.71,591.7,568.03,658.7,852.66,405.19,811.54,515.85,432.16,545.4,803.22,362.09,366.96,381.79,571.23,733.76,720.6,587.81,1229.2,469.23,502.41,751.85,408.71,615.45,635.15,759.73,770.96,499.01,504.77,438.39,413.34,819.18,551.25,702.88,638.81,371.66,552.83,430.15,288.57,363.56,586.3,351.39,340.62,337.73,586,286.98,519.07,497.1,427.22,692.81,684.23,358.97,727.09,375.21,253.53
50,593.14,446.22,446.41,802.08,416.08,430.45,864.64,707.05,623.37,601.14,869.94,398.05,801.39,659.5,394.55,505.29,789.88,342.65,374.82,385.24,571.73,722.09,713.8,575.44,1262.3,469.73,514.03,685.37,400.53,602.97,650.67,752.53,783.92,495.3,474.58,416.12,385.75,796.54,570.19,695.8,626.39,374.15,495.99,437.94,282.44,335.98,551.9,330.37,322.42,323.91,607.58,284.59,521.82,493.01,423.9,684.33,685.5,346.17,711.1,402.12,256.64
51,587.05,454.05,508.32,927.7,482.04,396.46,783.59,875.1,693.62,561.7,873.73,387.98,772.46,868.63,375.89,477.49,764.08,325.16,377.48,386.29,560.2,700.81,698.83,558.53,1216.6,468.85,534.02,622.98,392.89,569.39,678.09,792.05,747.07,484.26,439.25,373.42,364.41,737.52,593.45,649.38,632.36,372.84,500.21,427.57,278.31,319.56,497.63,316.46,303.77,316.59,637.67,286.86,538.27,480.31,404.45,652.69,676.7,332.78,690.67,432.87,261.47
52,580.95,461.88,570.24,1053.3,547.99,362.48,702.54,1043.1,763.88,522.27,877.52,377.91,743.53,1077.8,357.24,449.68,738.29,307.67,380.14,387.34,548.67,679.53,683.86,541.63,1170.9,467.97,554.02,560.59,385.25,535.82,705.51,831.56,710.21,473.23,403.93,330.72,343.07,678.5,616.71,602.96,638.34,371.54,504.43,417.21,274.18,303.14,443.36,302.55,285.12,309.26,667.76,289.13,554.72,467.62,385.01,621.06,667.9,319.38,670.23,463.62,266.3
53,584.28,540.25,652.23,1187.4,630.47,339.84,656.59,1170.9,827.85,504.37,869.21,399.78,742.56,1172.1,343.75,426.66,726.12,295.9,375.28,437.9,535.43,675.84,670.96,530.05,1098.5,543.54,550.53,512,377.65,521.74,721.72,783.46,701.09,459.26,374.37,313.87,328.11,664.87,613.14,581.27,696.92,366.94,506.3,416.04,270.47,298.33,466.91,297.55,274.57,303.44,689.15,291.75,563.29,445.52,369.86,605.77,655.62,312.41,663.72,473.6,275.17
54,594.34,669.01,748.57,1327.6,724.75,325.31,635.72,1269.9,887.34,501.84,852.24,444.45,761.56,1184.4,333.94,407.05,723.68,288.22,365.06,523.83,520.98,684.71,659.55,522.28,1006.9,673.7,530.27,473.29,370.08,521.6,729.93,672.77,711.76,443.19,348.94,315.49,317.71,683.67,590.42,577.24,793.09,360,506.49,421.44,267.07,301.8,546.02,298.93,269.81,298.68,704.33,294.6,566.24,416.71,357.77,602.17,640.86,310.02,667.17,468.74,286.92
55,604.4,797.76,844.9,1467.7,819.03,310.78,614.85,1368.8,946.82,499.32,835.28,489.13,780.56,1196.8,324.14,387.45,721.24,280.54,354.84,609.76,506.52,693.59,648.13,514.5,915.33,803.87,510.02,434.57,362.5,521.46,738.14,562.08,722.44,427.12,323.51,317.1,307.32,702.47,567.7,573.2,889.26,353.05,506.68,426.84,263.66,305.28,625.14,300.31,265.05,293.92,719.5,297.45,569.19,387.89,345.69,598.57,626.09,307.63,670.62,463.89,298.67
