10,462.87,437.69,237.92,438.48,322.64,405.49,669.38,637.76,468.52,730.06,589.83,591.35,526.07,703.37,835.35,448.21,852.73,483.08,289.77,658.91,650.7,462.41,297.39,266.38,637.08,662.18,545.34,263.27,411.51,618.62,416.65,485.77,617.24,548.52,259.9,532.21,254.12,285.43,561.84,441.77,406.97,587.81,726.02,298.48,582.12,292.36,620.26,413.23,349.88,300.21,508.43,609.01,702.94,742.08,405.9,484.77,791.32,446.71,315.38,581.1,847.53,660.79,560.62,587.12,787.29,392.22,418.19,765.22
11,436.77,438.21,247.42,453.85,301.89,394.93,714.84,558.37,410.83,715.43,666.78,516.34,545.7,737.94,796.79,393.11,908.55,460.81,278.94,678.96,651.52,468.86,299.71,255.16,668.31,591.78,556.77,288.47,364.73,662.49,383.86,528.57,532.71,559.14,253.84,481.71,266.74,273.03,460.53,446.93,412.03,550.11,751.67,283.6,509.56,279.73,637.75,368.75,315.49,292.66,507.81,571.14,765.73,791.88,433.08,429.78,824.54,401.61,358.77,556.14,844.37,672.17,552.26,571.05,771.46,374.42,371.07,672.4
12,410.67,438.73,256.91,469.21,281.14,384.36,760.3,478.99,353.15,700.79,743.72,441.33,565.33,772.52,758.23,338.01,964.36,438.54,268.11,699.01,652.35,475.3,302.03,243.93,699.54,521.37,568.19,313.66,317.94,706.36,351.07,571.37,448.18,569.75,247.77,431.21,279.36,260.64,359.22,452.09,417.1,512.42,777.32,268.71,437,267.1,655.24,324.26,281.11,285.12,507.18,533.28,828.52,841.68,460.26,374.79,857.77,356.52,402.17,531.17,841.21,683.56,543.89,554.99,755.64,356.62,323.94,579.57
13,392.95,448.48,271.64,489.11,273.49,360.47,765.86,445.26,329.42,706.14,773.12,393.95,569.8,744.72,782.61,314.22,969.19,395.1,254.91,702.74,650.11,477.07,309.62,236.73,691.57,470.84,579.9,341.01,302,737.19,326.16,587.52,404.82,589.42,242.83,403.19,308.75,253.56,317.96,462.63,418.24,501.05,771.96,257.53,402.04,262.46,631.37,306.23,265.93,280.77,510.13,572.98,791.39,851.66,460.87,344.16,861.35,325.59,409.96,535.17,833.17,720.28,546.74,577.65,745.36,356.78,329.74,588.13
14,378.03,461.3,288.11,510.53,270.22,332.12,758.14,426.75,317,718.16,786.66,355.78,569.22,696.14,827.96,300.87,957.02,344.62,240.92,701.02,646.86,477.27,318.97,230.86,670.53,426.94,591.7,369.08,296.33,763.67,303.86,594.79,375.17,612.12,238.26,382.65,343.73,248.26,296.73,474.96,418.07,498.46,756.27,247.59,379.61,260.48,593.73,297.01,257.17,277.5,514.26,638.53,720.95,848.36,452.61,321.65,855.05,299.37,405.9,548.82,823.52,765.45,553.32,613.21,736.93,362.92,353.17,630.47
15,363.11,474.12,304.58,531.95,266.95,303.78,750.41,408.24,304.59,730.17,800.21,317.61,568.63,647.56,873.32,287.52,944.85,294.13,226.93,699.3,643.6,477.47,328.32,224.99,649.49,383.03,603.51,397.15,290.66,790.16,281.57,602.05,345.53,634.82,233.68,362.11,378.71,242.95,275.49,487.29,417.91,495.87,740.58,237.66,357.18,258.51,556.08,287.79,248.4,274.22,518.4,704.08,650.51,845.06,444.36,299.14,848.75,273.15,401.83,562.47,813.86,810.63,559.9,648.78,728.49,369.06,376.61,672.82
16,360.61,479.49,322.58,531.58,262.31,285.75,757.91,393.94,295.31,746.18,773.04,299.64,557.52,627.99,888.21,277.31,907.58,273.6,221.57,698.99,644.06,506.42,346.92,225.73,633.9,362,619.24,386.34,290.59,756.81,271.4,589.27,330.47,654.06,229.59,345.14,377.86,236.76,268.86,499.15,416.89,499.35,738.62,233.34,338.08,255.54,554.47,278.33,245.55,271.18,531.53,725.22,663.57,852.59,444.94,289.64,844.01,258.72,377.18,562.72,807.71,825.08,567.25,647.78,729.28,356.31,364.07,677.86
17,364.33,481.12,341.35,520.32,256.97,272.88,773.02,381.73,287.6,764.2,725.52,291.78,541.14,622.94,887.87,268.66,857.77,268.06,220.54,699.37,646.39,549.75,370.16,229.78,621.03,352.39,636.93,356.1,293.32,693.55,267.28,566.47,322.72,671.59,225.74,329.96,359.09,230.12,269.54,510.79,415.46,505.87,743.53,231.85,320.64,252.09,570.87,268.76,245.65,268.25,549.15,724.17,718.38,865.52,449.93,286.64,840.03,250.18,342.25,556.27,803.32,824.17,574.98,628.49,734.69,334.12,333.55,664.25
18,368.05,482.76,360.11,509.06,251.63,260.01,788.13,369.53,279.88,782.22,678,283.91,524.76,617.88,887.53,260.01,807.95,262.51,219.51,699.75,648.72,593.07,393.39,233.83,608.17,342.79,654.62,325.87,296.05,630.28,263.16,543.66,314.96,689.11,221.88,314.78,340.33,223.48,270.21,522.42,414.02,512.39,748.44,230.35,303.21,248.63,587.28,259.18,245.75,265.32,566.78,723.11,773.19,878.46,454.93,283.65,836.06,241.65,307.31,549.82,798.92,823.26,582.71,609.2,740.1,311.93,303.04,650.64
19,370.63,498.75,347.78,505.46,250.21,249.29,786.17,359.19,276.68,814.87,640.28,280.82,521.16,629.05,892.7,257.35,790.77,258.93,217.1,706.99,648.36,598.65,421.41,234.64,627.06,334.92,672.34,305.21,291.04,623.99,259.6,566.95,309.3,689.86,220.75,307.49,319.8,223.03,269.22,529.66,412.65,534.01,759.04,232.07,298.02,248.86,588.32,253.42,247.12,265.93,623.5,744.46,781.9,876.61,450.08,279.99,847.72,236.6,286.28,551.47,811.27,858.04,590.68,610.86,743.6,304.37,283.27,667.73
20,372.36,525.72,311.66,507.72,251.76,240.2,771.16,350.26,276.93,858.72,610.06,281.37,527.32,652.63,902.1,259.26,798.57,256.86,213.65,719.48,645.94,575.36,453.1,232.97,670.23,328.36,690.07,291.88,280.1,661.26,256.47,625.49,305.24,677.79,221.7,306.23,297.91,227.34,266.95,533.54,411.33,567.16,774.01,236.25,302.18,251.9,577.62,250.57,249.46,269.25,710.11,782.95,755.35,863.47,437.71,275.82,871.33,234.22,275.87,559.34,836.41,920.11,598.84,628.54,745.66,308,271.72,708.29
21,374.08,552.69,275.55,509.98,253.32,231.12,756.16,341.34,277.18,902.56,579.84,281.92,533.48,676.2,911.49,261.17,806.36,254.79,210.2,731.97,643.52,552.07,484.79,231.29,713.41,321.8,707.81,278.56,269.17,698.53,253.33,684.04,301.18,665.72,222.64,304.97,276.02,231.64,264.69,537.42,410,600.32,788.97,240.44,306.35,254.94,566.91,247.72,251.8,272.57,796.73,821.43,728.81,850.33,425.35,271.66,894.94,231.84,265.46,567.2,861.56,982.17,607,646.22,747.71,311.63,260.16,748.86
22,382.92,585.24,306.28,508.79,253.74,228.71,758.85,337.51,276.97,954.67,581.17,281.31,529.78,683.59,910.04,259.26,807.85,250.42,210.17,745.64,641.72,545.6,486.06,232.32,726.93,316.38,713.56,267.61,274.06,713.19,250.04,703.7,298.88,649.3,222.13,302.02,262.72,233.37,265.2,537.61,418.54,637.47,791.49,240.86,307.25,257,552.65,246.34,252.23,287.1,862.38,826.86,729.09,850.42,422.14,269.7,884.58,232.26,257.41,566.32,865.93,969.68,611.81,647.43,753.97,315.76,254.86,747.09
23,399.35,623.74,408.48,503.93,252.95,233.45,780.46,339.11,276.27,1015.6,616.23,279.47,515.54,673.68,897.01,253.26,802.6,243.6,213.8,760.58,640.58,557.11,454.83,236.25,708.77,312.16,706.5,259.22,295.86,703.66,246.59,681.81,298.46,628.22,220.06,297.27,258.62,232.35,268.68,533.86,437.61,678.89,780.71,237.26,304.67,258.02,534.6,246.55,250.62,313.62,905.63,796.96,758.04,864.66,428.72,270.1,837.9,235.67,251.88,556.1,848.11,877.48,613.04,631.03,764.7,320.43,256.25,700.08
24,415.79,662.25,510.68,499.07,252.15,238.19,802.08,340.71,275.58,1076.6,651.29,277.63,501.31,663.76,883.97,247.25,797.34,236.77,217.43,775.51,639.44,568.63,423.59,240.17,690.61,307.94,699.44,250.82,317.67,694.14,243.14,659.91,298.04,607.14,217.99,292.52,254.51,231.33,272.16,530.1,456.68,720.32,769.93,233.67,302.09,259.03,516.55,246.76,249.01,340.14,948.87,767.05,787,878.9,435.31,270.5,791.22,239.07,246.34,545.89,830.28,785.28,614.28,614.63,775.44,325.09,257.63,653.06
25,416.77,706.3,531.22,514.71,254.32,241.54,807.33,351.12,280.74,1083.5,682.37,279.06,511.38,646.45,875.76,245.67,794.03,232.67,226.04,782.76,645.18,551.68,394.62,247.22,680.38,308.26,695.72,244,341.92,679.41,241.49,641.1,296.03,585.62,221.48,290.72,249.86,230.03,281.99,522.56,460.26,715,762.39,233.94,300.43,292.61,523.87,254.16,251.16,398.81,939.2,741.48,791.9,885.32,433.17,272.16,768.78,239.95,241.92,542.35,814.55,721.5,613.64,605.65,756.24,332.64,268,640.05
26,392.89,759.26,420.38,563.33,261.26,242.65,786.26,375.71,295.33,1003.4,707.07,285.78,560.56,617.26,875.3,251.19,793.83,232.94,242.64,777.62,661.98,488.96,369.32,259.3,682.9,315.87,697.4,239.7,370.1,656.3,242.75,627.25,291.46,563.4,233.93,293.64,244.34,228.27,302.05,508.93,438.9,634.49,760.04,240.42,300.24,378.57,572.01,273.14,259.39,509.19,844.39,722.87,758.11,879.15,416.99,275.85,785.32,236.75,239.29,549.57,802.19,703.44,610,608.58,688.86,344.85,292.82,681.74
27,369,812.23,309.54,611.94,268.2,243.76,765.19,400.3,309.92,923.36,731.76,292.49,609.73,588.06,874.84,256.71,793.63,233.21,259.24,772.48,678.78,426.24,344.02,271.39,685.43,323.48,699.07,235.41,398.27,633.2,244,613.4,286.9,541.17,246.37,296.57,238.83,226.51,322.1,495.29,417.55,553.97,757.7,246.91,300.05,464.52,620.15,292.12,267.61,619.58,749.58,704.26,724.33,872.98,400.81,279.54,801.87,233.55,236.65,556.79,789.83,685.38,606.36,611.51,621.49,357.06,317.63,723.42
28,357.7,851.03,231.15,633.05,298.08,243.65,754.77,436.72,343.63,855,741.05,327.26,645.88,575.06,875.06,274.03,790.01,234.45,279.22,775.82,704.02,376.38,323.7,290.41,683.56,337.67,693.08,232.4,436.08,619.45,251.61,597.58,291.83,521.45,264.72,312.3,235.52,228.1,355.62,483.88,401.3,510.8,758.02,260.38,299.5,521.55,660.81,324.79,284.94,685.21,696.08,684.77,695.38,859.75,393.07,288.32,818.91,235.35,234.4,569.83,779.51,673.84,601.89,610.07,601.44,387.79,326.58,715.67
29,375.76,856.76,228.5,589.97,381.5,240.7,769.19,500.74,421.97,813.93,714.41,427.49,651.62,599.89,876.88,318.88,778.41,237.99,307.07,798.96,748.94,356.54,315,325.63,671.43,367.2,669.21,232.4,496.35,627.53,274.02,577.14,318.91,507.6,296.84,357.9,237.39,237.48,420.56,477.66,396.94,554.74,764.57,290.12,298.11,511.05,683.99,389.41,323.51,646.42,738.96,663.23,677.74,830.03,405.03,308.97,837.1,248.84,233.05,596.47,773.93,677.53,595.51,598.41,691.82,461.76,298.51,592.55
30,393.81,862.5,225.85,546.89,464.91,237.74,783.62,564.76,500.31,772.85,687.77,527.73,657.35,624.72,878.7,363.73,766.81,241.52,334.92,822.1,793.87,336.69,306.3,360.85,659.3,396.73,645.33,232.4,556.62,635.61,296.43,556.71,346,493.74,328.96,403.5,239.26,246.86,485.49,471.44,392.58,598.68,771.12,319.86,296.71,500.56,707.17,454.02,362.07,607.62,781.83,641.69,660.1,800.31,416.99,329.62,855.3,262.32,231.69,623.12,768.35,681.22,589.12,586.75,782.2,535.73,270.43,469.44
31,407.85,842.74,223.54,508.98,521.66,243.79,799.12,636.98,573.01,746.3,669.49,616.6,661.26,643.44,881.51,424.42,751.53,256.4,360.13,841.24,819.06,323.86,299.39,389.1,655.71,452.29,627.06,231.55,594.59,648.91,325.28,534.54,391.57,496.17,350.3,463.86,240.56,260.23,539.21,467.41,390.65,646.03,777.3,348.16,319.01,493.21,725.51,505.84,393.84,565.32,819.38,631.12,650.51,782.32,423.5,373.97,862.35,291.38,231.96,637.76,764.51,690.79,585.66,582.81,857.53,598.58,247.84,373.09
32,407.38,730.79,222.45,489.73,481.98,282.42,818.54,738.89,625.31,772.26,681.39,664.4,658.58,640.09,887.95,542.32,722.96,312.27,375.81,845.96,772.93,336.39,298.95,392.13,683,601.91,629.08,227.66,551.92,681.06,377.44,506.09,503.97,557.45,332.64,577.58,239.83,288.07,552.37,471.28,397.53,705.72,782.1,371.24,426.96,497.22,726.34,511.37,401.03,510.34,837.66,660.18,670.02,806.74,410.3,504.03,829.07,376.75,238.07,609,766.94,721.64,592.76,606.76,878.47,621.24,245.09,373.5
33,406.9,618.83,221.36,470.48,442.3,321.05,837.96,840.79,677.61,798.22,693.3,712.2,655.89,636.75,894.38,660.23,694.4,368.14,391.49,850.67,726.79,348.92,298.51,395.17,710.28,751.54,631.1,223.76,509.25,713.22,429.59,477.64,616.38,618.74,314.99,691.3,239.11,315.91,565.53,475.14,404.41,765.41,786.9,394.32,534.9,501.23,727.16,516.91,408.22,455.36,855.93,689.24,689.52,831.16,397.1,634.09,795.79,462.11,244.19,580.24,769.37,752.49,599.86,630.71,899.41,643.89,242.33,373.9
34,404.55,522.73,220.43,467.19,404.25,357.65,852.88,918.79,723.44,832.37,708.55,742.26,652.18,637.25,901.93,759.42,677.14,422.17,400.91,850.99,691.91,360.68,297.67,393.55,733.62,875.29,635.31,221.02,469.7,734.72,474.88,452.64,713.34,671.05,297.99,787.52,238.22,339.32,571.13,479.1,411.51,817.14,790.32,410.62,634.34,503.45,728.43,514.98,410.5,403.69,861.81,714.55,706.12,852.92,384.9,742.01,767.36,539.27,252.31,556.05,773.5,780.27,606.98,649.66,913.93,654.48,240.07,374.35
35,388.03,546.59,220.69,584.76,378.52,378.91,833.75,815.79,720.32,928.53,749.11,637.98,640.74,666.89,917.86,716.85,745.45,462.3,362.99,818.12,742.27,366.61,293.73,356.73,727.08,803.11,656.12,227.01,453.71,675.56,468.14,453.68,693.27,655.45,285.91,751.22,236.16,329.16,519.56,483.72,420.26,808.59,783.33,375.66,669.4,492.08,733.02,456.57,375.67,377.13,773.77,711.49,700.74,854.49,380.25,682.4,775.63,554.33,275.55,566.42,790.5,784.82,614.2,630.81,879.92,573.7,241.52,375.14
36,371.51,570.44,220.96,702.33,352.79,400.17,814.63,712.79,717.2,1024.7,789.67,533.7,629.3,696.53,933.8,674.28,813.77,502.44,325.07,785.25,792.62,372.54,289.8,319.91,720.54,730.93,676.93,233.01,437.72,616.4,461.4,454.71,673.21,639.85,273.83,714.93,234.1,318.99,467.99,488.34,429.01,800.05,776.34,340.7,704.46,480.7,737.6,398.16,340.84,350.57,685.74,708.42,695.35,856.07,375.6,622.78,783.89,569.39,298.79,576.78,807.5,789.36,621.42,611.96,845.91,492.93,242.98,375.94
37,355.48,592.02,221.46,814.62,327.37,420.07,795.65,611.39,710.41,1114,828.33,431.74,618.19,725.91,949.67,630.38,881,539.18,288.07,753.66,841.14,378.15,285.93,283.94,714.18,658.56,696.35,242.33,420.79,560.33,453.39,455.5,651.35,623.53,261.78,676.64,232.49,308.63,417.18,493.47,437.02,791.91,769.26,306.64,735.09,467.89,740.94,341.01,306.73,324.49,600.67,706.3,690.2,858.76,371.4,563.3,791.8,582.01,322.85,587.13,823.92,794.14,628.83,593.84,810.38,414.27,244.4,377.66
38,353.56,547.47,228.94,773.67,310.84,400.23,780.98,556.28,597.22,1005.6,811.67,397.09,616.35,747.86,963.5,547.81,917,477.57,277.68,759.35,836.29,374.52,283.84,272.97,713.07,580.74,675.63,348.14,376.71,593.78,408.18,449.11,577.3,586.3,250.65,580.45,243.94,292.75,388.58,513.37,423.42,795.67,759.73,298.58,637.36,413.33,708.03,320.31,293.35,312.2,601.77,731.74,691.9,893.66,380.25,507.97,789.51,524.11,370.39,596.86,823.62,805.61,641.51,596.74,730.82,397.07,244.73,406.43
39,351.65,502.92,236.42,732.72,294.31,380.4,766.32,501.18,484.02,897.2,795.02,362.44,614.51,769.82,977.34,465.24,953,415.97,267.29,765.05,831.44,370.88,281.75,261.99,711.95,502.92,654.91,453.96,332.63,627.24,362.98,442.72,503.25,549.07,239.51,484.25,255.4,276.86,359.97,533.28,409.82,799.43,750.2,290.53,539.64,358.76,675.11,299.6,279.98,299.91,602.86,757.17,693.59,928.56,389.1,452.64,787.23,466.21,417.94,606.6,823.32,817.09,654.2,599.64,651.26,379.86,245.06,435.19
40,349.73,458.36,243.91,691.78,277.78,360.57,751.65,446.07,370.83,788.79,778.36,327.8,612.68,791.77,991.18,382.67,989,354.36,256.91,770.74,826.59,367.25,279.66,251.01,710.84,425.1,634.19,559.78,288.55,660.7,317.77,436.33,429.2,511.85,228.38,388.06,266.85,260.97,331.37,553.19,396.22,803.19,740.67,282.47,441.91,304.2,642.2,278.9,266.6,287.63,603.96,782.61,695.29,963.46,397.94,397.31,784.94,408.32,465.49,616.33,823.02,828.56,666.89,602.54,571.7,362.66,245.39,463.95
41,343.18,552.43,277.09,654.4,271.35,340.65,785.07,426.22,344.4,815.83,743.58,314.21,603.95,805.86,996.22,352.51,1015.2,337.21,255.27,742.5,837.14,363.91,282.18,248.1,718.63,393.9,624.11,497.81,283.55,703.76,300.61,444.99,409.59,539.55,228.74,353.53,287.03,249.9,340.29,552.98,398.29,788.75,759.28,278.32,417.96,305.18,635.28,268.51,258.37,286.75,613.39,751.4,727.96,946.06,399.11,367.32,764.05,368.49,457.42,600.87,813.77,827.49,672.26,610.9,699.37,352.41,247.91,457.84
42,336.31,656.41,312.11,617.27,265.63,320.73,821.92,408.89,324.18,852.55,707.51,302.13,594.74,819.38,1000.6,326.09,1040.7,323.24,254.25,711.83,848.78,360.58,285.03,245.77,727.07,366.02,614.79,423.87,281.33,747.5,285.46,454.72,393.87,571.88,229.93,323.4,307.83,239.19,351.89,551.33,401.49,773.02,779.91,274.44,399.28,310.12,630.21,258.85,250.5,286.69,623.41,716.15,762.84,924.92,399.74,339.15,741.83,329.95,445.39,583.6,803.88,825.53,677.11,619.65,841.84,342.65,250.59,449.24
43,329.43,760.38,347.14,580.14,259.92,300.81,858.78,391.57,303.96,889.27,671.43,290.04,585.52,832.9,1005,299.67,1066.2,309.27,253.24,681.16,860.43,357.26,287.88,243.44,735.5,338.15,605.47,349.92,279.12,791.25,270.31,464.44,378.15,604.22,231.12,293.28,328.63,228.47,363.49,549.68,404.69,757.29,800.54,270.57,380.6,315.07,625.15,249.2,242.63,286.62,633.43,680.9,797.73,903.79,400.36,310.97,719.61,291.41,433.36,566.34,793.99,823.56,681.96,628.4,984.32,332.9,253.26,440.65
44,338.92,784.05,344.68,568.01,259.27,286.32,822.29,377.12,296.54,910.63,719.44,280.47,588.71,855.78,1013.5,292.75,1030.9,291.85,250.63,695.61,824.84,356.55,291.96,240.43,725.09,334.2,623.07,328.85,275.24,792.09,261.28,507.89,359.32,634.23,227.07,287.71,337.22,226.44,356.55,539.39,409.76,768.19,801.6,260.22,369.82,309.32,633.15,247.67,243.52,284.77,653.04,667.06,770.54,902.89,392.87,302.42,740.99,277.27,396.51,588.13,781.92,732.21,674.12,657.44,849.94,330.06,255.73,461.4
45,351.31,793.54,335.61,560.28,259.52,272.79,772.85,363.17,291.37,929.28,782.28,271.33,594.09,880.32,1022.7,289.27,984.9,273.83,247.74,718.02,780.92,356.31,296.26,237.3,711.37,334.47,645.43,317.1,271.07,785.35,253.34,557.28,339.95,663.83,222.1,286.47,343.66,225.95,346.33,527.58,415.16,783.8,799.21,248.73,360.44,301.68,643.46,247.58,245.95,282.61,674.35,657,732.4,905.56,383.95,297.32,770.07,267.44,355.28,616.81,769.46,625.08,664.05,690.06,666.71,328.46,258.16,487.34
46,363.69,803.03,326.54,552.55,259.76,259.27,723.42,349.23,286.21,947.93,845.12,262.2,599.46,904.85,1031.8,285.8,938.9,255.81,244.85,740.44,736.99,356.06,300.57,234.17,697.64,334.73,667.79,305.36,266.9,778.62,245.4,606.67,320.57,693.43,217.13,285.24,350.09,225.46,336.11,515.76,420.56,799.41,796.83,237.24,351.06,294.05,653.77,247.48,248.38,280.45,695.66,646.95,694.25,908.24,375.04,292.23,799.15,257.61,314.05,645.5,757,517.95,653.97,722.68,483.48,326.85,260.6,513.28
47,361.73,798.17,313.98,547.09,258.14,257.31,759.65,350.17,284.14,995.1,898.87,260.84,597.51,939.08,1029.1,283.07,931.06,249.17,246.67,740.42,754.94,377.97,301.51,232.88,683.52,329.31,665.04,297.49,280.5,766.78,242.05,582.18,311.15,698.37,216.43,284.96,341.77,228.48,325.68,521.07,425.87,785.94,806.37,239.52,343.55,294.92,645.31,248.13,253.1,292.02,674.86,700.21,704.06,859.33,374.12,290.62,800.71,254.51,295.67,646.63,766.12,501.54,652.37,697.45,482.5,324.61,325.82,519.27
48,355,788.52,300.26,542.38,255.9,259.2,824.44,356.08,283.09,1051.8,949.58,262.07,593.11,976.54,1022.4,280.6,935.96,246.32,250.05,732.93,793.5,407.27,301.33,232.2,669.26,321.98,653.91,290.91,300.03,753.24,240.23,533.08,305.05,695.09,217.16,284.99,328.53,232.66,315.18,532.08,431.16,762.78,819.89,246.41,336.67,298.62,630.6,249.01,258.58,308.17,640.01,774.58,729.85,793.23,375.87,290.16,793.09,253.64,284.91,638.58,782.44,515.37,653.59,652.94,542.27,322.16,411.96,518.6
49,348.26,778.87,286.53,537.68,253.67,261.09,889.22,361.98,282.05,1108.5,1000.3,263.3,588.71,1014,1015.7,278.12,940.85,243.47,253.44,725.45,832.06,436.57,301.15,231.53,655,314.66,642.78,284.34,319.56,739.7,238.4,483.97,298.94,691.81,217.88,285.03,315.29,236.84,304.69,543.1,436.45,739.62,833.41,253.29,329.78,302.32,615.9,249.9,264.07,324.32,605.17,848.95,755.64,727.13,377.62,289.71,785.48,252.78,274.15,630.53,798.76,529.2,654.81,608.43,602.05,319.71,498.11,517.93
50,359.53,729.92,271.62,526.1,256.22,260.92,903.16,384.09,280.39,1124.2,964.27,261.34,593.13,989.34,1020.9,274.61,923.72,242,259.44,721.92,851.14,449.55,317.27,229.79,687.56,317.49,629.45,272.21,344.4,734.07,236.5,471.03,294.9,714.27,219.62,279.48,299.48,236.35,295.33,538.38,438.19,738.45,832.26,254.29,323.75,361.79,638.06,255.72,266.48,383.03,584.1,860.89,792.76,716.09,381.73,288.44,793.27,249.84,264.12,617.54,806.92,595.05,666.92,594.3,630.34,316.85,466.57,512.02
