14,526.1,585.09,323.88,424.98,437.15,591.85,511.09,339.86,529.31,684.69,322.2,368.08,446.56,384.56,606.36,513.95,637.79,611.55,437.47,542.95,457.78,654.79,714.87,649.95,421.97,474.18,526.73,564.3,267.15,288.6,365.44,644.42,836.8,520.67,303.94,324.45,276.52,586.65,298.05,266.36,307.5,469.97,890.9,1011,298.05,806.69,746.14,405.77,405.17,258.95,357.63,409.79,344.51,300.92,705.41,276.61,286.33,703.17,624.74,653.56
15,489.35,580.29,349.83,455.07,453.32,593.7,584,378.73,514.18,693.2,345.12,343.43,516.23,348.59,608.59,528.52,653.33,669.66,404.43,604.89,382.01,631.17,714.13,656.54,416.53,452.58,536.98,631.01,262.94,289.61,417.62,679.58,822.76,518.74,322.85,341.36,277.12,580.59,295.18,259.09,335.44,455.48,689.13,954.78,288.2,834.62,813.55,413.7,416.2,252.31,378.91,458.57,359.71,305.97,710.42,284.33,285.94,696.09,631.12,669.7
16,491.1,570.27,373.71,436.18,449.78,625.43,582.13,392.87,542.38,642.43,346.56,330.87,551.98,332.35,627.73,554.87,614.44,686.18,385.44,605.39,342.45,631.26,726.79,668.21,405.24,467.4,532.39,639.17,261.06,286.33,489,635.44,816.28,503.44,336.19,351.84,285.35,572.14,292.38,256.38,359.61,441.09,610.69,886.04,286.14,850.11,849.63,404.21,402.87,247.86,377.01,440.58,368.37,312.81,677.12,293.05,310.74,687.26,618.38,668.4
17,512.09,557.64,396.55,392.81,436.39,672.11,542.87,394.64,592.25,562.03,337.27,324.36,570.75,325.97,655.35,587.11,548.34,681.92,373.46,575.18,320.98,643.19,746.15,682.42,391.02,500.42,520.39,618.07,260.34,280.92,569.96,551.66,813.58,481.44,346.74,359.12,297.38,562.5,289.63,255.95,381.9,426.74,593.93,811.03,287.96,859.39,870.05,386.02,377.36,244.52,363.51,389.2,373.78,320.55,624.65,302.29,348.14,677.54,596.08,658.37
18,533.08,545,419.39,349.43,423,718.78,503.61,396.41,642.12,481.64,327.98,317.85,589.53,319.59,682.96,619.35,482.24,677.65,361.48,544.96,299.51,655.12,765.51,696.64,376.8,533.43,508.39,596.96,259.62,275.5,650.93,467.87,810.89,459.44,357.29,366.4,309.42,552.86,286.87,255.52,404.19,412.4,577.16,736.02,289.79,868.66,890.46,367.83,351.85,241.17,350.02,337.83,379.18,328.28,572.19,311.52,385.53,667.83,573.78,648.35
19,524.23,547.89,418.79,322.56,393.19,735.59,465.18,389.71,668.11,499.98,314.36,316.93,562.57,316.66,695.41,634.73,461.84,644.47,355.17,508.92,294.15,668.24,762.69,676.65,370.47,542.94,530.43,556.02,259.2,273.79,618.66,412.92,828.15,456.93,351.77,354.31,335.93,553.9,283.47,253.83,389.9,400.18,542.13,648.16,286.6,810.49,877.05,364.28,325.89,240.54,336.22,310.39,373.75,337.82,592.62,319.77,434.13,619.07,576.24,645.17
20,492.55,562.66,400.26,308.31,350.84,729.56,427.38,376.53,675.84,593.82,297.42,320.28,500.66,316.37,696.28,637.21,476.38,589.18,353.18,468.42,301.09,682.28,742.9,630.5,370.17,534.47,578.51,499.9,259,274.92,499.8,380.02,860.67,469.31,333.96,327.42,373.5,563.1,279.56,251.2,347.64,389.59,493.14,550.47,279.58,700.74,837.78,371.93,299.58,241.99,322.18,301.27,360.04,348.74,668.8,327.28,491.29,540.44,597.62,647.21
21,460.87,577.42,381.73,294.06,308.48,723.52,389.59,363.34,683.57,687.67,280.49,323.64,438.74,316.08,697.14,639.69,490.92,533.88,351.2,427.92,308.04,696.31,723.12,584.35,369.88,526,626.59,443.78,258.81,276.05,380.94,347.11,893.19,481.69,316.15,300.52,411.08,572.3,275.66,248.56,305.38,379,444.14,452.78,272.56,590.99,798.5,379.59,273.28,243.43,308.14,292.14,346.33,359.67,744.98,334.78,548.44,461.81,619,649.26
22,449.73,595.34,360.8,282.92,284.32,717.66,358.26,344.75,667.61,716.27,266.79,323.81,389.44,313.15,701.74,630.53,500.06,497.43,345.56,395.7,307.48,710.71,706.92,602.42,373.32,526.74,635.91,405.15,256.73,275.2,311.57,324.79,890.25,502.39,297.89,282.21,403.76,582.85,274.54,246.96,277.24,372.11,405.01,392.45,272.69,584.01,793.07,381.68,257.46,242.9,293.83,283.84,328.74,359.63,776.89,340.51,534.55,446.39,603.54,626.64
23,460.55,616.65,337.3,275.1,279.61,711.98,333.85,320.36,626.31,675.14,256.53,320.59,353.63,307.4,710.31,608.94,503.43,481.13,336.01,372.32,298.91,725.49,694.53,689.12,380.78,537.33,603.81,385.22,252.66,272.23,295.1,313.78,849.4,532,279.17,273.08,348.45,594.83,276.41,246.45,264.2,369.17,376.43,372.05,280.47,686.88,823.81,377.84,252.86,240.27,279.22,276.42,306.99,347.88,761.5,344.34,444.7,498.55,548.71,577.66
24,471.36,637.97,313.81,267.28,274.9,706.3,309.45,295.97,585.01,634,246.28,317.37,317.82,301.65,718.89,587.35,506.8,464.83,326.46,348.94,290.34,740.28,682.15,775.81,388.23,547.91,571.7,365.3,248.58,269.26,278.62,302.77,808.55,561.6,260.45,263.94,293.14,606.82,278.28,245.94,251.17,366.24,347.85,351.66,288.24,789.76,854.56,374.01,248.26,237.64,264.61,269.01,285.25,336.13,746.1,348.16,354.85,550.7,493.87,528.68
25,474.34,646.59,297.12,261.81,271.95,706.64,292.28,277.77,550.98,597.49,239.97,320.22,291.44,302.26,726.25,564.11,508.71,456.01,340.56,330.34,283.81,738.41,670.65,823.27,384.55,568.26,546.89,347.12,249.28,277.21,266.18,294.98,768.24,685.9,248.82,257.53,256.58,614.32,291.48,246.3,244.07,369.15,329.06,343.69,305.74,849.5,870.6,371.85,247.06,240.71,257.51,265.06,270.34,334.16,736.93,342.6,307.61,607.86,477.52,492.67
26,464.72,634.82,291.36,260.13,271.82,716.66,286.77,269.52,528.67,568.42,239.98,332.84,280.24,313.08,731.64,538.23,508.29,459.22,392.7,319.42,280.56,709.74,660.56,807.59,362.95,604.3,533.81,331.77,257.66,302.72,260.24,292.37,728.79,962.54,248.59,255.47,250.18,614.62,322.92,248.06,246.54,381.47,326.04,355.67,338.87,839.84,862.97,372.4,251.32,252.98,262.49,266.72,266.44,347.92,737.77,321.92,328.89,673.04,523.11,477.53
27,455.09,623.04,285.6,258.45,271.68,726.69,281.27,261.27,506.36,539.35,239.99,345.46,269.04,323.9,737.02,512.34,507.87,462.43,444.84,308.49,277.31,681.08,650.47,791.9,341.34,640.35,520.73,316.42,266.05,328.24,254.29,289.76,689.34,1239.2,248.37,253.42,243.78,614.93,354.35,249.82,249,393.79,323.02,367.66,372,830.19,855.34,372.96,255.58,265.25,267.48,268.37,262.54,361.67,738.61,301.25,350.18,738.22,568.69,462.39
28,471.99,610.91,279.58,257.45,271.12,735.98,276.45,254.78,500.36,518.13,240.46,404.45,261.11,367.18,740.67,493.13,505.77,486.44,546.08,301.37,276.12,670.43,640.8,775.31,328.8,725.99,519.54,306.78,282.25,364.41,249.89,286.33,679.58,1463.5,246.85,251.82,240.35,613.01,399.05,256.62,251.73,432.13,326.56,386.28,402.22,822.87,838.38,369.95,258.57,282.78,269.41,266.67,260.5,393.22,749.18,285.85,357.01,788.74,589.95,476.02
29,550.78,597.93,272.96,258.03,269.54,743.59,273.26,252.4,532.41,515.23,241.98,571.67,260.83,486.19,740.27,489.48,499.76,558.97,761.88,303.11,279.73,701.81,632.1,756.61,337.39,927.38,546.1,310.43,316.69,425.46,249.06,281,739.11,1565.6,242.33,251.3,243.83,605.92,474.7,275.2,255.1,531.17,345.38,420.39,425.66,821.03,799.65,358.64,258.6,312.57,264.24,257.16,262.82,466.29,782.46,282.77,330.12,805.01,554.46,556.8
30,629.57,584.95,266.34,258.62,267.96,751.2,270.07,250.02,564.46,512.34,243.5,738.88,260.56,605.21,739.87,485.83,493.74,631.5,977.68,304.85,283.34,733.2,623.4,737.9,345.97,1128.8,572.66,314.08,351.14,486.51,248.24,275.67,798.63,1667.8,237.81,250.78,247.31,598.83,550.34,293.77,258.46,630.21,364.2,454.49,449.09,819.18,760.91,347.33,258.63,342.36,259.06,247.66,265.14,539.36,815.74,279.68,303.23,821.28,518.97,637.58
31,677.2,575.09,261.74,259.37,266.25,756.85,268.14,249.39,585.84,514.04,244.75,884.62,260.1,714.19,738.9,482.45,490.43,673.39,1130.3,304.71,285.74,758.91,617.12,702.58,354.16,1299.1,592.17,315.86,379.97,529.38,247.84,272.06,840.46,1710.9,234.91,251.39,249.9,592.46,599.59,319.45,260.06,742.78,391.71,494.12,462.4,832.02,751.66,342.27,257.57,363.13,255.89,240.06,266.75,588.13,827.94,276.89,299.07,811,485.68,701.57
32,612.19,576.52,264.47,260.72,264.04,755.44,270.79,255.11,568.66,532.38,245.04,952.74,259.01,786.93,735.93,480.05,496.91,604.5,1054.6,297.78,283.78,764.14,619.61,607.21,360.89,1357.1,586.2,310.87,388.5,506.52,248.99,274.71,818.31,1540.7,237.88,256.11,249.3,588.69,553.4,370.79,255.26,904.28,450.63,553.68,439.09,897.93,849.05,359.81,252.56,351.29,259.98,239.39,265.82,549.07,763.94,275.17,377.1,704.72,460.35,704.87
33,547.18,577.94,267.19,262.07,261.83,754.03,273.45,260.83,551.48,550.71,245.34,1020.9,257.91,859.67,732.95,477.65,503.4,535.62,978.89,290.86,281.81,769.37,622.09,511.84,367.63,1415,580.23,305.88,397.04,483.66,250.15,277.35,796.15,1370.5,240.85,260.83,248.7,584.93,507.21,422.13,250.47,1065.8,509.56,613.25,415.78,963.84,946.44,377.34,247.55,339.45,264.06,238.71,264.9,510,699.93,273.46,455.13,598.44,435.02,708.16
34,487.43,577.41,269.46,263.32,260.31,747.71,275.75,265.45,535.68,565.06,245.63,1062,257.17,911.36,731.77,475.34,509.87,486.41,898.15,287.09,281.56,777.74,626.01,429.22,373.33,1445.1,573.43,302.22,401.21,458.72,252.61,279.97,776.27,1199.3,243.48,264.59,247.76,580.96,462.96,464.51,246.29,1191.3,577.11,652.37,392.69,1022.1,1031.6,392.89,244.17,326.49,267.49,238.53,264.26,469.81,649.92,274.46,515.28,512.54,417.97,701.04
35,467.6,562.07,268.28,263.82,264.01,704.22,275.37,261.74,530.4,549.25,246,899.37,259.13,803.67,744.14,473.81,516.3,586.14,779.38,307.2,294.29,809.9,640.83,443.2,371.29,1264.2,560.37,308.59,372.28,418.07,264.99,282.35,773.67,1020.5,243.56,261.03,244.21,575.49,433.39,439.09,246.82,1044,709.92,536.75,371.22,1022.7,1023.8,393.41,253.15,305.08,265.89,242.09,265.75,421.1,705.88,296.03,440.01,580.91,463.63,615.01
36,447.77,546.74,267.1,264.33,267.72,660.73,274.99,258.04,525.13,533.45,246.37,736.7,261.08,695.99,756.51,472.27,522.73,685.88,660.6,327.31,307.03,842.05,655.65,457.18,369.25,1083.2,547.31,314.97,343.36,377.41,277.37,284.73,771.07,841.71,243.64,257.47,240.66,570.02,403.81,413.67,247.34,896.68,842.74,421.12,349.75,1023.3,1016.1,393.92,262.12,283.67,264.29,245.64,267.23,372.38,761.83,317.6,364.73,649.29,509.29,528.98
37,430.19,532.25,266,264.96,271.93,619.02,275.37,254.56,519.96,518.62,246.91,577.68,262.91,590.01,767.66,471.07,529.12,781.93,544.25,347.77,321.3,873.21,669.97,470.6,367.39,904.55,536.68,321.35,314.97,337.75,290.18,289.08,768.89,667.31,243.82,254.12,237.25,564.77,374.73,388.34,248.08,752.08,973.81,313.27,328.75,1020.8,1005.5,393.75,271.83,262.96,262.85,249.41,269.01,324.82,813.59,338.44,292.88,713.39,554.19,445.58
38,477.71,542.52,267.06,269.54,290.97,628.92,297.96,257.45,518.11,532.38,252.49,524.38,261.04,533.57,743.38,479.59,534.52,771.15,498.19,378.31,380.21,875.28,669.71,467.73,370.49,792.5,596.51,328.02,302.09,327.12,315.42,350.31,779.05,619.94,246.63,257.01,237.83,566.11,359.71,365.8,255.03,685.42,1054.4,431.23,321.7,930.45,910.67,373.67,302.72,262.62,266.15,259.36,279.02,310.51,743.6,338.38,319.99,653.65,577.36,438.27
39,525.22,552.78,268.11,274.12,310.01,638.83,320.56,260.34,516.25,546.13,258.07,471.09,259.17,477.12,719.1,488.12,539.91,760.37,452.13,408.84,439.13,877.35,669.44,464.86,373.59,680.46,656.35,334.69,289.22,316.48,340.65,411.55,789.22,572.58,249.44,259.89,238.4,567.45,344.69,343.25,261.97,618.75,1135,549.19,314.65,840.11,815.89,353.59,333.61,262.27,269.45,269.31,289.03,296.21,673.6,338.32,347.11,593.91,600.52,430.97
40,572.74,563.05,269.17,278.7,329.05,648.73,343.15,263.22,514.39,559.88,263.64,417.79,257.3,420.68,694.82,496.64,545.31,749.59,406.07,439.38,498.04,879.42,669.18,461.99,376.7,568.41,716.18,341.37,276.35,305.84,365.89,472.78,799.38,525.21,252.24,262.78,238.98,568.79,329.68,320.7,268.92,552.08,1215.6,667.15,307.59,749.77,721.1,333.52,364.49,261.93,272.75,279.26,299.04,281.91,603.61,338.26,374.23,534.18,623.68,423.67
41,564.14,542.54,283.66,322.15,365.89,654.05,392.54,278.17,557.34,535.88,284.37,396.18,276.38,389.78,720.56,579.05,553.25,678.44,387.98,534.99,528.51,874.96,669.4,447.39,372.31,555.82,708.9,406.7,273.08,305.38,364.15,541.86,803.74,515.51,270.84,270.93,247.7,571.32,314.65,301.48,287.86,521.06,1096.1,666.75,304.26,793.87,700.75,355.74,384.78,258.86,287.2,277.5,320.12,281.42,583.19,321.39,373.94,501.35,622.53,425.39
42,551.53,519.83,299.11,368.37,404.01,659.05,443.85,293.97,603.48,509.19,306.17,376.82,296.95,360.72,749.88,666.73,561.37,602.98,371.89,635.25,556.94,870.03,669.66,431.96,367.38,550.33,696.83,476.22,270.5,305.64,360.48,611.51,807.69,508.51,290.57,279.46,257,573.93,299.63,282.5,307.65,492.58,962.36,657.9,301.2,847.56,685.71,380.99,404.3,255.6,302.44,274.89,341.98,281.92,566.3,303.33,371.69,470.44,619.65,427.75
43,538.93,497.12,314.56,414.59,442.13,664.04,495.16,309.78,649.63,482.5,327.97,357.47,317.52,331.65,779.19,754.42,569.5,527.51,355.79,735.51,585.38,865.1,669.91,416.53,362.45,544.85,684.75,545.75,267.91,305.91,356.81,681.15,811.64,501.5,310.29,287.98,266.3,576.54,284.6,263.52,327.45,464.1,828.57,649.05,298.13,901.26,670.67,406.23,423.82,252.34,317.68,272.28,363.85,282.42,549.42,285.26,369.44,439.53,616.77,430.12
44,506.18,496.72,343.44,424.57,427.8,658.53,521.84,323.84,621.99,485.61,347.43,350.15,363.28,321.72,792.93,685.57,569.53,512.66,348.79,684.2,560.6,854.17,655.06,400.41,360.44,533.66,723.28,591.61,265.07,303.01,346.92,674.05,775.66,492.35,323.75,325.2,270.6,577.43,291.81,258.89,350.85,443.08,715.66,668.71,297.92,836.55,737.12,382.95,420.45,275.28,319.78,313.61,392.49,302.96,567.1,280.25,358.52,443.52,623.03,443.54
45,469.87,500.26,374.7,428.14,404.21,651.16,544.17,337.59,581.33,493.97,366.47,344.94,413.49,315.16,803.92,589.1,568.14,508.5,343.39,606.15,526.44,842.17,637.55,384.17,358.94,521.46,770.74,633.3,262.18,299.55,335.92,653.39,732.63,482.82,336.1,367.48,274.01,578.01,302.94,256.78,374.89,423.37,606.45,693.41,298.22,750.94,817.95,351.1,413.04,302.85,319.56,362.7,422.33,327.04,590.88,277.55,346.08,453.66,630.9,458.91
46,433.56,503.79,405.96,431.71,380.63,643.79,566.5,351.34,540.67,502.34,385.5,339.74,463.7,308.61,814.91,492.63,566.74,504.34,337.99,528.09,492.27,830.18,620.04,367.92,357.44,509.26,818.2,674.98,259.29,296.1,324.92,632.74,689.6,473.29,348.46,409.76,277.42,578.6,314.06,254.67,398.94,403.66,497.23,718.11,298.51,665.34,898.77,319.24,405.64,330.42,319.35,411.78,452.16,351.12,614.67,274.84,333.64,463.81,638.77,474.28
47,441.31,469.13,404.07,408.46,363.82,643.56,528.28,346.59,595.1,534.03,367.33,336.72,494.83,306.37,802.24,474.73,562.37,516.28,339.53,477.22,445.89,826.35,615.64,368.24,359.37,507.27,797.46,655.17,258.91,294.47,311.12,577.76,678.87,464.23,353.6,409.57,280.78,580.94,315.25,251.96,387.82,403.09,491.26,673.02,296.41,663.64,968.83,316.42,378,323.19,312.9,399.83,422.89,345.63,604.56,274.92,316.28,462.98,629.05,500.46
48,463.74,421.74,391.12,376.27,349.27,645.72,469.88,335.67,681.23,573.5,336.74,334.42,519.6,305.56,781.69,483.04,557.01,533.6,343.39,435.41,395.44,825.25,615.6,374.09,362.45,508.67,753.99,614.86,259.37,293.46,296.38,511.34,678.89,455.34,356.34,395.23,284.14,583.87,313.12,249.04,364.99,408.9,519.7,604.67,293.5,689.91,1035.3,323.26,343.62,304.36,304.37,367.53,373.9,330.28,583.16,275.93,297.29,458.48,613.47,530.24
49,486.17,374.35,378.18,344.08,334.72,647.87,411.47,324.76,767.36,612.97,306.16,332.13,544.37,304.75,761.14,491.34,551.65,550.92,347.24,393.6,344.99,824.15,615.56,379.93,365.52,510.08,710.53,574.55,259.82,292.44,281.65,444.92,678.92,446.45,359.09,380.88,287.49,586.8,311,246.11,342.16,414.72,548.14,536.31,290.6,716.17,1101.8,330.11,309.25,285.54,295.85,335.24,324.92,314.94,561.76,276.93,278.3,453.99,597.89,560.02
50,488.52,358.77,365.1,320.73,325.63,652.73,374.75,319.25,810.34,661,289.13,331.46,517.15,303.13,744.86,502.05,541.41,599.8,350.31,372.46,323.49,832.67,627.82,410.27,366.32,510.46,702.78,520.85,258.54,300.22,378.98,404.72,678.62,471.23,354.33,356.12,285.69,588.02,322.68,246.58,321.84,410.96,528.74,491.52,298.26,766.68,1105.7,320.93,293.26,278.9,291.76,320.35,303.93,313.68,553.77,277.56,274.65,458.02,570.66,572.32
51,480.84,359.09,351.95,301.81,319.26,658.95,348.88,316.46,831.74,713.32,278.9,331.61,463.94,301.09,730.72,513.96,528.74,664.48,352.99,361.65,316.45,846.01,646.24,452.87,365.98,510.33,712.9,460.45,256.38,312.4,532.36,377.64,678.14,512.84,345.82,326.15,281.31,588.37,341.26,248.75,302.76,402.41,485.42,458.51,311.2,829.31,1078.2,303.74,286.48,278.37,289.89,314.18,296.92,319.46,552.5,278.01,278.67,466.31,537.62,575.88
52,473.15,359.41,338.8,282.88,312.89,665.17,323,313.67,853.14,765.64,268.66,331.76,410.73,299.06,716.58,525.88,516.07,729.15,355.68,350.84,309.41,859.35,664.65,495.47,365.64,510.2,723.02,400.06,254.23,324.58,685.73,350.57,677.67,554.45,337.32,296.17,276.93,588.72,359.84,250.91,283.69,393.87,442.1,425.5,324.14,891.94,1050.8,286.56,279.69,277.83,288.03,308.01,289.92,325.24,551.23,278.45,282.68,474.6,504.58,579.44
53,463.58,387.82,324.31,275.86,306.6,678.76,309.85,307.36,841.97,774.41,260.66,354.36,370.14,317,724.17,538.84,513.31,711.25,387.58,345.79,306.1,885.44,677.23,487.02,373.44,557.37,718.64,368.73,260.91,361.36,661.44,333.31,682.08,740.92,321.81,342.36,271.9,592.39,437.55,250.86,272.49,401.75,422.93,400.44,361.2,905.55,1046.8,290.68,280.48,287.57,283.24,300.39,285.17,370.78,562.95,280.09,284,468.22,496,585.22
54,452.65,436.28,308.88,277.35,300.37,697.63,305.78,298.56,807.53,752.07,254.28,392.99,338.54,349.21,747.28,552.54,517.63,634.36,440.36,344.86,305.46,920.63,685.66,442.11,387.04,638.33,703.9,358.18,273.9,415.7,510.25,323.07,689.98,1030.8,301.3,442.95,266.4,598.44,557.49,249.22,266.91,421.37,421,381.08,415.47,884.16,1059.6,310.01,286.68,304.64,276.38,291.74,282.02,444.72,583.94,282.6,283.38,451.34,504.88,592.59
55,441.73,484.74,293.44,278.83,294.14,716.5,301.72,289.75,773.1,729.74,247.89,431.62,306.95,381.42,770.39,566.25,521.95,557.48,493.14,343.92,304.81,955.83,694.08,397.2,400.65,719.29,689.16,347.62,286.89,470.04,359.06,312.83,697.88,1320.8,280.78,543.54,260.9,604.48,677.43,247.59,261.33,440.99,419.08,361.71,469.74,862.77,1072.4,329.35,292.89,321.72,269.52,283.09,278.88,518.66,604.94,285.1,282.76,434.47,513.76,599.96
56,451.27,517.16,283.52,276.09,286.15,720.33,297.58,283.8,748.55,721.81,243.45,508.88,286.81,462.61,793.43,571.63,525.99,511.07,621.61,337.47,300.36,953.9,751.89,376.27,403.2,860.53,685.13,338.71,318.47,487.69,279.11,306.04,737.2,1502.7,269.3,593.36,255.93,620.61,730.41,249.34,257.01,517.44,418.44,347.4,501.47,860.75,1094.4,346.94,314.04,350.12,265.77,281.36,274.92,552.18,611.24,284.39,286.1,436.18,515.04,588.06
