20,214.2,173.33,265.13,195.07,301.31,274.95,234.59,215.43,216.19,218.97,193.63,178.61,302.17,236.77,291.12,232.85,244.29,191.32,199.06,150.96,224.87,218.96,181.61,185.72,160.77,240.93,178.7,327.49,208.16,263.83,299.56,225.55,474.04,245.11,235.56,191.88,222.4,181,187.39,176.66,191.6,140.2,134.73,147.5,177.64,143.13,165.23,131.02,335.46,151.38,264.39,132.32,245.97,275.8,280.87,289.34,305.37,418.55,272.6,161.54,259.7,263.8,159.15,219.63,193.89,181.32,168.24,156.5,171.75,225.09,251.55,160.05,142.79,188.54,133.16,136.85,162.94,340.15,283.15,155.01,146.68,165.87,610.02,128.87,135.52
21,210.5,166.87,261.71,193.32,296.17,270.57,228.81,215.9,257.81,215.01,192.74,178.86,281.62,231.65,290.08,229.73,244.03,192.21,195.25,149.82,206.68,205.3,181.06,183.75,159.35,241.68,178.33,311.44,206.52,248.55,294.3,222.56,462.01,228.93,234.56,189.83,215.33,175.47,184.9,172.26,180.27,141.51,134.33,148.51,170.71,142.68,165.26,132.83,319.75,145.27,261.34,131.28,241.3,267.4,274.95,284.13,322.58,432.89,259.61,156.3,261.83,266.1,160.52,218.82,187.84,177.94,164.58,150.2,171.95,216.87,242.17,160.34,143.47,178.4,131.56,136.49,159.17,327.29,274.88,152.37,148.11,163.79,616.67,127.9,135.11
22,209.19,162.52,254.86,193.66,304.06,273.6,220.68,211.81,338.15,214.67,187.69,182.91,287.12,236.81,286.18,223.41,253.06,195.91,193.53,151.11,197.87,205.48,179.06,188.73,156.5,224.86,182.94,301.49,204.17,235.93,280.71,220.43,444.36,222.62,240.26,186.44,213.9,171.91,188.84,168,171.57,142.7,134.78,150.21,162.83,142.3,163.19,139.86,323.33,144.37,273.22,131.04,239.31,254.94,270.05,262.91,333.31,443.84,257.95,151.89,271.82,273.46,159.78,213.52,190.56,174.87,164.91,146.93,172.22,208.68,223.11,161.21,143.12,173.24,130.12,135.91,159.56,331.78,262.48,149.02,151.44,161.82,577.58,124.74,136.4
23,207.88,158.16,248.01,194.01,311.95,276.64,212.55,207.72,418.5,214.32,182.65,186.95,292.62,241.96,282.27,217.08,262.1,199.62,191.8,152.4,189.07,205.65,177.07,193.71,153.65,208.05,187.55,291.54,201.81,223.31,267.12,218.3,426.71,216.31,245.95,183.06,212.47,168.35,192.79,163.74,162.87,143.89,135.23,151.92,154.96,141.93,161.11,146.9,326.91,143.48,285.11,130.81,237.32,242.48,265.15,241.69,344.05,454.78,256.29,147.48,281.8,280.82,159.04,208.23,193.28,171.8,165.25,143.66,172.48,200.48,204.05,162.08,142.78,168.07,128.68,135.33,159.95,336.27,250.07,145.67,154.77,159.85,538.49,121.58,137.69
24,209.23,157.02,242.6,194.63,317.45,274.97,206.59,204.03,445.05,212.78,184.77,185.67,305.33,245.81,289.94,215.82,263.04,197.68,186.6,151.17,186.27,205.31,176.73,191.15,152.65,194.93,186.14,283.52,202.55,216.21,268.34,213.67,417.16,211.65,249.19,180.13,209.14,169.82,190.62,161.01,161.65,144.78,134.3,150.55,153.3,141.63,158.68,149.44,333.11,148.48,283.3,130.27,238.32,240.25,266.55,236.75,349.18,441.84,252.55,146.79,278.28,277.75,156.76,206.3,193.49,172.82,161.84,143.51,174.3,204.09,186.62,162.94,141.34,165.87,129.27,134.02,164.8,340.18,242.81,143.91,155.32,157.9,500.41,121.62,135.87
25,212.36,158.03,238.15,195.43,321.36,270.18,202.07,200.59,435.74,210.46,191.65,180.85,322.85,248.77,305.32,217.94,258.58,191.99,179.08,148.25,187.47,204.62,177.5,183.58,152.89,184.28,180.73,276.78,205.35,212.8,279.43,207.37,413.02,208.09,250.79,177.52,204.53,174.66,184.39,159.29,165.41,145.47,132.47,147.13,155.79,141.4,156.01,148.98,341.07,157.43,272.37,129.52,241.31,244.85,272.16,242.64,350.56,412.96,247.44,148.57,265.75,267.73,153.43,206.62,192.01,176.58,155.93,145.43,177.15,215.56,170.27,163.8,139.18,165.66,131.21,132.23,172.62,343.71,238.98,143.21,154.02,155.95,463,123.79,131.98
26,215.49,159.03,233.69,196.23,325.27,265.39,197.55,197.16,426.44,208.13,198.53,176.02,340.38,251.74,320.7,220.07,254.12,186.3,171.56,145.34,188.67,203.94,178.27,176.01,153.12,173.63,175.32,270.04,208.14,209.38,290.52,201.08,408.87,204.53,252.38,174.91,199.93,179.49,178.16,157.57,169.17,146.17,130.63,143.72,158.27,141.16,153.34,148.53,349.03,166.38,261.44,128.77,244.29,249.45,277.76,248.54,351.95,384.08,242.33,150.36,253.21,257.72,150.11,206.93,190.54,180.33,150.03,147.35,180,227.03,153.93,164.66,137.01,165.44,133.15,130.43,180.44,347.23,235.15,142.51,152.73,154.01,425.58,125.96,128.09
27,213.15,158.75,244.25,194.41,316.98,261.27,203.34,201.83,426.38,208.2,206.36,175.93,340.14,249.14,321.28,219.64,313.66,190.69,169.06,144.43,187.05,208.28,182.49,174.56,154.2,174.98,190.87,274.99,205.32,210.85,289.95,203.36,413.27,202.68,251.17,172.22,201.92,182.48,178.19,157.17,173.95,146.73,131.4,143.11,159.67,141.42,179.12,150.71,364.67,169.02,253.18,128.89,245.6,260.94,296.28,283.2,352.47,411.26,241.95,149.05,261.45,260.09,151.59,204.83,194.78,184.8,151.29,150.99,179.72,222.22,149.68,162.91,136.19,167.55,132.46,130.57,180.98,348.56,246.25,195.73,153.24,151.57,434.8,125.97,126.92
28,208.26,157.88,261.75,191.38,303.02,257.48,213.91,210.26,430.62,209.38,214.62,178.04,331.68,243.97,315,218.03,402.85,199.76,168.9,144.45,184.13,214.95,188.31,175.95,155.67,181.87,216.14,285.35,199.89,214.58,283.96,209.63,421.63,201.62,248.65,169.49,206.97,184.61,181.11,157.37,179.2,147.23,133.38,143.8,160.56,141.92,218.1,154.12,383.88,168.73,246.15,129.41,246.13,275.63,320.79,331.18,352.59,464.41,243.77,146.3,279.31,268.2,155.31,201.61,201.68,189.6,155.87,155.41,177.99,209.87,151.03,159.95,135.99,170.74,130.54,131.63,178.15,348.88,264.28,273.92,154.58,148.9,465.62,124.98,127
29,203.38,157.01,279.25,188.34,289.07,253.68,224.49,218.68,434.85,210.56,222.88,180.14,323.21,238.79,308.72,216.42,492.05,208.82,168.73,144.47,181.2,221.62,194.14,177.34,157.14,188.77,241.41,295.72,194.46,218.31,277.98,215.9,429.99,200.57,246.13,166.76,212.02,186.75,184.03,157.57,184.45,147.73,135.36,144.49,161.46,142.41,257.07,157.53,403.08,168.45,239.13,129.92,246.66,290.31,345.3,379.16,352.71,517.56,245.6,143.55,297.16,276.31,159.02,198.39,208.58,194.4,160.44,159.84,176.26,197.51,152.38,156.99,135.79,173.93,128.62,132.68,175.33,349.19,282.31,352.12,155.93,146.23,496.45,123.99,127.09
30,221.03,165.96,394.41,189.97,291.09,257.96,274.4,278.42,560.03,248.06,282.8,210.91,311.43,307.71,425.42,218.27,629.32,207.63,175.73,148.09,210.97,233.94,328.29,281.85,159.06,193.48,351.58,286.65,204.35,375.86,278.26,250.03,472.87,226.35,273.79,193.21,213.58,223.2,199.71,197.75,221.48,151.98,225.49,156.26,169.83,144.7,357.73,219.8,404.04,183.48,244.3,133.32,266.21,301.77,536.97,400.56,445.29,620.71,243.97,147.42,294.06,363.27,207.49,243.79,210.41,191.45,162.55,187.66,182.09,217.08,149.85,158.55,140.25,192.91,130.78,135.11,172.74,366.02,283.6,316.44,187.23,148.75,649.12,145.33,149.8
31,246.19,178.18,542.13,193.15,298.44,264.92,337.42,355.26,725.52,297.67,359.96,251.22,298.54,401.33,583.1,221.28,782.62,203.02,185.12,152.89,251.63,248.16,505.22,420.73,161.12,197.45,490.05,271.1,219.35,584.69,280.63,293.45,527.26,261.07,311.51,229.4,213.98,271.09,219.63,251.26,269.1,157.49,344.99,171.74,180.7,147.6,478.96,301.68,398.91,203.62,253.54,137.69,292.1,312.16,784.35,413.1,568.69,740.53,241.2,153.49,283.97,476.52,270.89,305.4,210.55,185.92,163.83,223.28,190.44,247.28,146.02,161.63,146.27,217.16,134.31,138,170.24,388.35,279.3,242.81,228.52,152.99,842.4,174.11,180.07
32,271.35,190.4,689.84,196.33,305.79,271.88,400.45,432.11,891.01,347.28,437.11,291.54,285.65,494.95,740.78,224.28,935.91,198.41,194.52,157.7,292.29,262.38,682.15,559.62,163.18,201.43,628.52,255.55,234.35,793.51,283.01,336.86,581.64,295.79,349.24,265.58,214.38,318.98,239.56,304.76,316.72,162.99,464.5,187.21,191.56,150.49,600.19,383.56,393.78,223.75,262.78,142.05,317.99,322.55,1031.7,425.64,692.09,860.35,238.42,159.57,273.88,589.77,334.28,367,210.69,180.39,165.1,258.91,198.79,277.49,142.18,164.7,152.3,241.41,137.84,140.9,167.74,410.68,275,169.18,269.81,157.23,1035.7,202.89,210.33
33,391.2,262.04,760.94,227.72,418.98,376.85,620.86,577.26,976.7,593.12,520.7,387.93,438.51,810.79,1284.6,340.09,912.74,204.2,285.86,185.87,498.35,405.61,722.96,663.48,206.76,373.33,608.93,281.08,317.63,1002.3,287.25,604.33,874.49,560.71,548.03,451.54,408.74,471.66,425.19,391.04,518.85,192.41,450.46,218.45,217.29,181.16,638.73,400.12,480.93,410.94,478.61,156.19,413.56,527.16,1046.4,594.98,753.17,856.33,243.25,199.02,472.45,904.03,393.25,640.81,315.11,225.74,219.5,270.64,278.17,394.31,223.56,167.4,193.71,361.9,145.32,178.17,176.36,547.2,360.79,177.92,385.68,164.4,1156.1,215.58,235.63
34,529.98,345.56,816.72,264.74,553.34,501.41,872.76,736.06,1046.4,878.21,605.58,495.54,624.52,1171.1,1905.6,478.46,854.29,212.07,393.58,218.71,737.49,574.66,736.53,760.35,258.64,578.81,557.73,314.82,414.57,1211,291.87,916.62,1215,871.67,779.03,667.47,641.89,645.29,643.96,483.87,751.88,226.6,409.71,252.85,246,217.37,660.73,403.61,586.53,631.54,735.77,172.29,523.07,770.62,1014.5,795.68,801.8,827.54,249.59,245.14,712.75,1258.5,451.33,957.05,440.39,281.26,284.52,277.59,371.76,528.46,321.99,170.03,242.2,501.63,153.59,222.32,187.21,706.57,464.59,203.13,516.46,172.16,1261.9,225.05,259.95
35,668.76,429.07,872.51,301.77,687.7,625.97,1124.7,894.87,1116.1,1163.3,690.46,603.15,810.53,1531.4,2526.6,616.83,795.83,219.94,501.31,251.54,976.63,743.7,750.11,857.21,310.52,784.29,506.53,348.56,511.5,1419.7,296.49,1228.9,1555.6,1182.6,1010,883.39,875.04,818.93,862.73,576.7,984.9,260.79,368.95,287.25,274.7,253.58,682.73,407.1,692.14,852.14,992.92,188.38,632.58,1014.1,982.57,996.38,850.43,798.76,255.93,291.26,953.06,1612.9,509.42,1273.3,565.67,336.78,349.54,284.54,465.34,662.61,420.41,172.65,290.69,641.37,161.86,266.48,198.05,865.94,568.39,228.34,647.25,179.92,1367.7,234.52,284.26
36,650.31,452.32,789.33,379.15,855.72,755.32,1030.8,821.88,934.67,1186.6,594.8,561.59,891.03,1374.9,2387.9,825.33,691.05,283.56,578.61,273.82,971.51,787.87,663.35,783.43,313.49,673.12,433.51,634.31,455.17,1368.9,477.73,1231.9,1505.7,1204.7,996.8,861.43,898.82,747.88,895.75,525.42,1066.1,287.81,293.38,292.5,342,237.34,590.18,380.91,837.5,838.25,1061.6,187.99,865.04,1062.8,850.29,1080.9,755.23,742,421.8,312.69,1081.7,1428.3,474.5,1184,584.09,333.13,334.15,264.36,446.47,610.32,391.25,183.12,292.75,669.29,162.41,275.31,222.04,874.79,547.33,237.13,636.55,225.34,1294.8,221.91,268.27
37,614.39,468.88,690.72,461.02,1027.5,885.21,898.54,723.13,725.28,1180.9,479.07,503.45,959.82,1161.1,2164.9,1041.6,581.12,353.38,652.52,294.91,939.25,818.16,565.44,690.69,311.03,526.75,358.07,948.07,381.81,1289.3,678.58,1200.5,1412.5,1194.7,956.43,813.03,899.35,649.66,908.12,458.13,1130.5,314.04,213.94,294.51,413.58,215.27,484.91,351.43,987.28,798.31,1109.3,185.77,1111.2,1089.9,706.85,1152.4,644.05,682.14,605.39,331.38,1197.9,1183.8,429.25,1049.6,590.65,322.91,309.83,241.17,415.11,537.31,347.93,194.45,289.64,684.78,162.12,280.23,247.49,866.91,512.4,244.1,610.12,274.93,1202.2,206.85,247.81
38,578.47,485.43,592.1,542.89,1199.2,1015.1,766.27,624.38,515.9,1175.1,363.35,445.31,1028.6,947.19,1941.9,1257.9,471.2,423.19,726.44,316.01,906.99,848.45,467.53,597.94,308.56,380.39,282.62,1261.8,308.45,1209.7,879.44,1169.2,1319.3,1184.7,916.05,764.64,899.87,551.43,920.5,390.84,1194.9,340.26,134.5,296.53,485.17,193.19,379.63,321.94,1137.1,758.37,1157,183.55,1357.3,1116.9,563.41,1224,532.87,622.27,788.98,350.07,1314.1,939.26,384,915.26,597.2,312.69,285.51,217.99,383.75,464.3,304.6,205.79,286.53,700.28,161.82,285.14,272.93,859.03,477.46,251.06,583.7,324.53,1109.5,191.78,227.35
39,488.94,431.84,513.87,494.64,1060,854.29,673.23,523.51,447,926.03,322.33,395.25,985.24,759.82,1733,995.33,409.34,459.15,627.66,293.75,824.55,717.34,397.18,514.92,271.97,380.64,251.85,1128.8,292.85,993.53,883.18,1024.2,1163.2,1042,770.78,618.12,775.98,468.97,769.48,343.89,1028.2,303.79,257.48,251.06,448.03,186.69,344.02,269.98,1100.8,795.12,997.24,178.59,1157.3,969.35,515.97,1083.6,545.65,535.62,803.28,331.18,1171.8,775.64,325.62,756.2,547.61,297.87,276.14,200.19,348.89,428.39,267.94,197.43,247.38,591.79,154.83,250.16,261.81,805.55,457.64,226.04,491.68,294.22,959.09,175.67,207.02
