10,217.7,718.16,260.24,558.83,1446.7,362,951.62,831.86,445.78,937.63,331.21,1278.8,128.68,808.12,491.58,3583.3,636.03,271.53,969.24,4156.1,2956.2,484.42,6057,852.19,1212.9,3167,2284,3712.3,919.79,2129.8,3443.8,3599.5,3060.4,817.65,383.6,159.06,324.18,2815,2102.7,1380.2,1041.6,921.49,975.97,1223.3,933.92,227.76,2209.7,4215.8,1588.1,219.77,237.38,1923.4,173.37,153.66,147.58,2147.5,573.68,831.52,2487.4,1034.7,672.48,678,1057.8,1340.2,216.25,233.54,215.63,893.08,2095.2,461.68,1614.1,1716.8,667.65,712.69,255.36,1126.9,389.82,502.94,741.19,1455.8,2812.6,2673,3549.6,1999.7,1821.5,1924.6,1187.5,579.66,1910.1,2641.6,1904.6,924.55,631.92,545.61,1652.1,206.66,621.42,968.37,2879.9,712.22,1552.3,1282.4,536.99,2694.3,982.13,274.72,370.26,152.02,766.09
11,244.65,784.56,268.38,589.54,1700.3,370.03,1356.2,803.41,451.83,740.74,472.45,1206.9,131.91,1002,645.03,2723,765.23,269.18,860.28,4212.7,4288.2,492.71,7329.8,819.02,1736.3,3024.8,1892.6,5329.4,1069.9,2520.6,2628.5,4030.7,2685.8,824.88,402.31,171.88,320.02,2996.8,2018.8,1041.3,1036.2,990.29,774.63,945.44,912.05,255.97,1656.6,5084.5,1277.8,220.6,243.41,2568.1,213.49,149.23,140.45,2665.8,692.6,608.49,1948.4,1265.7,631.9,1066.3,1561.3,1506.4,278.1,237.28,275.24,986.93,2096.4,497.71,1990.2,1934.8,732.76,654.95,256.51,1294.1,376.61,659.96,773.93,2239.7,2222.2,2810.3,2878.7,1675.6,2045.3,1562.9,1382.5,594.69,1945.2,2367.5,1280.8,636.31,634.09,775.69,1156.7,255.84,648.5,1443.9,2850.4,741.59,2298.9,975.29,525.21,2510.6,1085.9,374.43,376.82,150.02,778.45
12,429.85,829.35,289.12,628.59,1729.9,392.41,1607.2,788.99,454.8,561.22,632.75,1082.7,134.21,1078,1008.4,1992.2,1215.6,294.96,746.02,4029.5,5367.2,498.36,7692.9,822.44,2130.8,2721.9,1546.5,6278,1145.5,2960.5,1955.3,4099.1,2287.7,819.2,412.03,176.28,333.12,2924.7,1879.7,753.1,1062.4,979.89,587.77,697.35,895.61,272.01,1233.8,5473.3,1012.3,223.78,243.73,2947.6,231.79,146.8,137.72,2855,746.42,435.05,1474.1,1377.6,605.48,1381.6,2054.6,1499.1,299.51,240.5,379.83,1034.9,2044.5,552.72,2155.2,2054.4,773.19,628.89,314.43,1410.6,366.24,751.14,807.37,3028.9,1707.8,2717.4,2261.2,1336.3,2066.1,1211.4,1408.3,652.28,1973.7,2139.2,807.95,412.15,640.51,1007.9,766.73,295.37,694.35,1649.2,2645.5,762.61,2694.3,713.84,514.93,2319.7,1161.2,491.87,421.04,147.95,802.69
13,984.27,823.74,339.24,687.07,1236.9,448.25,1499.9,807.32,450.59,422.21,837.57,836.73,134.33,879.09,1861.7,1563.6,2415.4,386.38,619.39,3286.6,5855.5,497.89,5933.3,911.21,2224.5,2043.9,1305.7,5666.5,1047.4,3514.6,1613.5,3321.1,1835.2,783.43,400.75,161.03,386.46,2260,1611.8,583.28,1162.5,784.71,434.7,518.75,891.85,259.66,1114.9,4742.2,851.66,232.43,230.75,2708.5,199.15,149.05,145.24,2276,648.32,377.3,1151,1211.6,612.11,1526.4,2524.1,1087.3,226.55,242.47,589.36,975.64,1868.7,651.99,1827.7,1944.2,756.04,676.76,504.83,1408.9,362.51,688.72,842.46,3830.5,1370.9,2087.4,1767.8,961.12,1613.2,883.34,1039.5,809.14,1986.9,2018,687.26,337.54,656.83,1245.3,622.93,312.38,784,1224.2,2031,764.11,2270.4,559.04,508.18,2111.7,1170,650.7,553.1,145.72,854.68
14,1538.7,818.13,389.37,745.54,744,504.1,1392.6,825.65,446.38,283.2,1042.4,590.74,134.45,680.18,2715,1135.1,3615.2,477.8,492.77,2543.6,6343.9,497.42,4173.7,999.98,2318.3,1365.9,1065,5055,949.37,4068.7,1271.7,2543,1382.6,747.66,389.48,145.77,439.79,1595.3,1343.9,413.45,1262.5,589.52,281.63,340.16,888.09,247.31,996.11,4011.1,691.01,241.09,217.76,2469.4,166.52,151.29,152.76,1697.1,550.22,319.55,827.88,1045.6,618.74,1671.2,2993.5,675.42,153.58,244.45,798.88,916.41,1693,751.27,1500.2,1834,738.88,724.64,695.23,1407.2,358.77,626.3,877.54,4632.2,1033.9,1457.5,1274.5,585.97,1160.2,555.3,670.63,966,2000.1,1896.7,566.56,262.94,673.15,1482.6,479.14,329.4,873.66,799.16,1416.5,765.61,1846.5,404.24,501.42,1903.8,1178.8,809.52,685.16,143.48,906.67
15,2052,833.43,470.89,793.78,416,588.47,1202.5,841.96,435.18,190.63,1059.8,405.76,140.47,511.97,3040.1,819.08,4360,499.78,384.36,1945,6076.3,512.42,2875.8,1063.2,2197.3,886.46,910.08,4304.7,807.61,4002.6,1003,1890.6,1042.7,732.98,384.14,139.22,470.17,1107.7,1092.4,295.99,1350.9,436.06,184.25,223.03,928.98,234.69,880.03,3365.6,552.67,242.92,209.99,2157,140.31,151.12,160.23,1248.2,450.89,271.65,588.53,869.82,619.4,1618.4,3004.3,409.99,106.66,249.19,857.31,943.63,1443,843.41,1208.1,1694.3,755.87,757.62,835.88,1369.7,367.42,544.24,880.03,4656.2,778.45,995.15,901.8,346.86,805.91,348.75,416.24,1078.9,1996.9,1652,483.16,211.02,681.16,1499.9,375.04,318.98,952.2,501.29,958.17,761.66,1480.8,301.57,524.71,1652.9,1148,882.21,853.96,143.16,945.03
16,2499.2,882.37,602.93,825.53,353.34,718.74,879.26,855.01,412.73,172.76,775.89,318.93,156,393.14,2515.5,683.88,4372.8,410.04,305.27,1578.7,4592.8,552.31,2320.8,1085.4,1731.1,726.51,893.35,3331.2,595.54,2938.8,852.04,1440.4,883.89,752.25,388.34,146.66,463.6,904.85,867.23,262.75,1420.9,349.72,176.44,204.79,1041.7,221.64,768.37,2857.9,450.21,233.77,210.59,1726.8,124.43,147.06,167.63,1008.3,349.57,239.61,483.97,678.39,610.48,1247.6,2277.2,380.11,101.64,258.4,672.66,1109.9,1073.7,924.09,972.94,1507.4,827.8,766.65,896.51,1274.3,396.01,430.56,830.08,3429.4,653.99,802.54,723.06,326.57,610.31,337.66,345.97,1121.1,1967.4,1208.7,459.77,195.62,675.8,1163.1,334.8,264.45,1012.9,407.97,751.21,748.96,1208.8,282.77,596.33,1332.9,1053.5,816.36,1081.9,145.91,961.46
17,2946.3,931.31,734.96,857.29,290.67,849,555.99,868.06,390.28,154.9,491.95,232.11,171.52,274.31,1991,548.69,4385.5,320.3,226.18,1212.4,3109.2,592.21,1765.7,1107.6,1264.9,566.56,876.63,2357.6,383.48,1874.9,701.08,990.23,725.11,771.52,392.54,154.1,457.03,702.03,642.11,229.52,1490.8,263.39,168.63,186.54,1154.4,208.58,656.71,2350.2,347.75,224.63,211.19,1296.6,108.56,142.99,175.02,768.4,248.25,207.56,379.41,486.95,601.56,876.78,1550,350.23,96.617,267.61,488.01,1276.2,704.44,1004.8,737.81,1320.4,899.73,775.69,957.14,1179,424.6,316.89,780.13,2202.6,529.54,609.93,544.32,306.28,414.7,326.58,275.71,1163.4,1937.9,765.4,436.38,180.21,670.45,826.31,294.57,209.92,1073.5,314.65,544.25,736.25,936.78,263.97,667.94,1012.9,958.97,750.5,1309.7,148.66,977.89
18,3046.2,971.18,815.2,835.17,258.01,961.93,348.3,884.33,382.15,145.18,316.35,187.28,180.64,205.81,1605.8,445.19,4003.8,272.26,174.51,1051.7,2118.6,599.69,1356.3,1095.9,945.01,459.15,845.13,1698.1,248.97,1175.5,590.3,703.28,609.25,785.51,384.83,155.53,457.55,571.1,483.4,203.06,1538.7,203.74,160.22,180.4,1240.2,206.86,580.96,1925.3,282.28,215.86,218.37,976.26,99.49,143.01,195.8,601.37,186.82,185.53,319.04,371.04,600.43,605.9,1076.3,307.68,94.901,273.07,361.57,1657.9,477,1090.1,562.92,1213.8,957.86,793.65,908.98,1083.7,446.95,246.85,799.55,1430.9,464.28,471.85,445.02,283.2,294.81,302.13,230.05,1177.8,1926.1,501.69,409.38,169.31,671.21,597.31,279.2,195.03,1124.9,250.56,415.24,739.7,725.4,247.71,732.41,760.35,945.67,671.31,1429.7,152.27,941.13
19,2721.7,999.95,832.12,747.21,262.04,1053.7,281.9,904.54,391.5,145.42,273.18,193.78,181.92,198.82,1390.9,380.41,3140,275.16,156.37,1142.1,1730.7,567.56,1124.9,1042.5,804.04,415.95,795.59,1422.6,209.25,921.61,528.63,615.85,545.84,793.03,362.58,149.6,466.73,528.04,405.88,184.89,1559.8,176.73,151.09,189.07,1293,219,549.11,1601.4,262,207.55,233.59,790.28,98.731,148.01,232.94,523.37,174.13,175.74,312.7,347.45,608.83,457.16,912.39,249.65,97.224,273.97,306.28,2302.9,422.93,1181,461.68,1205.4,999.13,822.51,727.84,988.23,461.68,230.13,903.77,1215.4,471.36,400.43,442.82,256.7,267.46,261.34,214.49,1158.2,1935.8,457.52,377.97,163.9,679.45,500.02,294.22,228.59,1165,222.18,381.51,762.9,588.12,234.58,788.15,590.24,1031.6,575.81,1417.9,156.95,839.37
20,2397.2,1028.7,849.03,659.24,266.08,1145.4,215.49,924.74,400.84,145.65,230.01,200.29,183.21,191.83,1176.1,315.64,2276.1,278.07,138.23,1232.5,1342.8,535.42,893.44,989.15,663.07,372.75,746.04,1147,169.53,667.73,466.96,528.41,482.43,800.56,340.33,143.68,475.92,484.98,328.36,166.72,1580.9,149.71,141.95,197.74,1345.8,231.14,517.27,1277.5,241.72,199.25,248.81,604.29,97.972,153.01,270.08,445.37,161.44,165.96,306.35,323.85,617.23,308.41,748.45,191.62,99.547,274.87,250.98,2948,368.85,1271.9,360.43,1196.9,1040.4,851.38,546.7,892.79,476.41,213.42,1008,999.94,478.44,329,440.62,230.19,240.11,220.55,198.92,1138.7,1945.6,413.35,346.55,158.49,687.69,402.73,309.25,262.15,1205.1,193.8,347.77,786.09,450.85,221.44,843.88,420.13,1117.6,480.32,1406,161.63,737.62
21,1965.6,1068.3,814.84,652.93,329.84,1140.5,194.8,935.71,406.03,144.47,200.96,196.85,177.57,183.39,967.46,291.63,1734.6,274.11,126.65,1293.6,1108.8,519.44,761.84,954.18,582.77,344.95,724.31,971.59,147.56,524.23,415.22,473.39,446.47,790.74,329.2,140.49,471.93,450.67,284.92,164.85,1514.2,134.53,142.19,190.82,1302.7,233.96,490.96,1087.8,222.86,207.92,268.68,495.63,97.905,153.28,305.84,377.57,157.01,161.56,302.49,291.76,641.46,233.92,621.9,164.4,99.81,283.22,212.65,3101.1,327,1285,306.4,1148.9,1082.8,861.43,428.9,823.09,502.2,201.12,1072.4,847.2,460.22,311.25,423.17,212.99,227.04,193.21,189.28,1062.9,1978.4,390.46,309.42,156.66,687.65,342.43,305.61,264.81,1203.5,175.41,338.86,781.21,371.98,215.84,832.86,333.83,1152.1,395.59,1315.4,169.84,672.2
22,1440.2,1117.3,735.91,718.07,445.86,1051.1,214.11,938.59,407.57,142.05,184.27,184.72,165.88,173.68,764.29,303.29,1475.2,264.14,120.82,1329,1009.4,517.58,717.58,935.29,555.56,330.62,726.93,883.87,141.14,477.31,372.16,446.74,434.51,765.74,327.81,139.69,456.41,424.03,271.3,177.26,1370.8,129.72,150.62,170.25,1175.7,228.63,469.52,1015.3,205.23,231.45,292.61,454.61,98.444,149.41,340.38,318.69,159.8,161.88,300.79,252.24,679.55,224.4,528.07,164.15,98.269,298.09,189.14,2823.8,295.83,1230,293.68,1066.2,1126.3,855.03,366.52,775.9,537.69,192.69,1102.1,749.33,419.88,340.47,392.38,203.93,226.47,177.64,184.83,937.89,2031.4,386.19,267.28,157.98,680.35,314.52,285.63,240.43,1165.6,165.77,351.69,751.75,344.21,216.83,763.42,320.86,1141.7,320.28,1156,181.15,638.58
23,914.92,1166.4,656.99,783.21,561.88,961.62,233.41,941.47,409.11,139.63,167.57,172.59,154.19,163.98,561.13,314.95,1215.7,254.17,114.98,1364.4,910.06,515.72,673.32,916.41,528.35,316.28,729.54,796.15,134.72,430.38,329.11,420.08,422.55,740.73,326.41,138.88,440.9,397.38,257.68,189.66,1227.3,124.92,159.05,149.68,1048.6,223.31,448.07,942.83,187.61,254.99,316.55,413.59,98.983,145.55,374.92,259.81,162.59,162.21,299.1,212.72,717.64,214.88,434.23,163.89,96.729,312.96,165.63,2546.5,264.66,1175,280.96,983.46,1169.7,848.62,304.14,728.71,573.18,184.25,1131.8,651.47,379.53,369.69,361.59,194.88,225.89,162.07,180.37,812.88,2084.4,381.92,225.13,159.29,673.06,286.6,265.66,216.05,1127.6,156.12,364.52,722.3,316.44,217.82,693.98,307.88,1131.4,244.97,996.59,192.46,604.97
24,632.3,1107.2,562.83,748.05,525.12,866.87,231.47,939.03,421.73,137.48,160.36,164.05,151.62,160.43,453.68,316.54,1031.9,263.96,114.73,1269.7,819.48,529.93,628.88,857.68,483.38,313.63,734.38,747.07,131.23,411.93,321.04,394.44,410.97,740.24,334.91,144.77,428.41,383.7,249.49,191.25,1128.3,123.91,156.48,145.96,962.86,226.25,452.58,909.15,180.28,269.91,296.13,399.05,99.315,147.27,355.42,228.28,161.88,164.19,289.26,203.94,688.01,212.36,369.85,162.37,95.716,325.7,159.63,2208.4,243.68,1087.6,266.57,940.99,1202.9,868.67,267.9,698.79,578.27,179.46,1084.6,590.43,354.07,372.29,357.69,184.29,226.67,162.61,175.36,744.3,2088.2,373.9,235.03,173.33,667.21,262.63,259.45,203.03,1086.4,151.89,369.66,696.82,293.6,214.87,689.35,296.81,1063.3,206.76,859.61,201.29,586.24
25,511.48,975.86,458.52,646.03,386.49,768.6,215.36,933.05,441.73,135.5,159.47,157.9,155.13,160.99,410.05,311.4,898.62,286.92,118.2,1088.4,734.75,554.87,584.33,772.39,426.57,318.76,740.69,723.76,129.7,412.46,336.31,369.47,399.63,756.08,350,155.12,417.93,378.65,244.9,185.63,1058.8,125.45,146.57,153.47,904.57,234.71,474.39,901.33,179.83,279.08,246.14,402.15,99.509,152.71,299.89,215.01,158.84,167.29,273.99,215.65,613.23,214.52,325.11,159.99,95.055,337.01,165.3,1829.9,229.49,978.61,251.07,925.34,1229.2,906.34,249.09,680.4,563.1,177.11,986.05,553.94,338.53,357.15,371.72,172.69,228.35,173.88,169.96,713.35,2059.4,363.39,279.61,195.87,662.32,241.28,262.41,197.58,1042.9,151.27,369.67,674,274.03,209.31,727.92,287.01,956.88,193.28,737.61,208.47,577.44
26,390.66,844.53,354.21,544,247.87,670.33,199.26,927.07,461.73,133.53,158.57,151.75,158.64,161.55,366.41,306.26,765.32,309.89,121.66,907.04,650.02,579.8,539.78,687.1,369.76,323.9,747.01,700.45,128.17,412.98,351.58,344.5,388.29,771.92,365.1,165.47,407.44,373.61,240.32,180,989.26,126.98,136.65,160.98,846.27,243.17,496.2,893.5,179.37,288.25,196.16,405.26,99.703,158.16,244.35,201.73,155.8,170.39,258.72,227.37,538.45,216.67,280.36,157.62,94.393,348.31,170.97,1451.4,215.31,869.61,235.58,909.7,1255.6,944.01,230.27,662,547.93,174.75,887.55,517.45,323,342.01,385.74,161.08,230.03,185.15,164.57,682.39,2030.5,352.87,324.2,218.41,657.44,219.94,265.38,192.13,999.52,150.64,369.69,651.18,254.46,203.74,766.49,277.21,850.42,179.8,615.61,215.64,568.64
27,330.42,834.07,323.23,520.17,209.74,620.84,192.41,904.75,443.42,130.39,161.41,147.55,152.95,161.24,356.97,299.01,688.58,333.19,120.83,906.16,634.37,584.79,538.31,675.74,357.79,334.26,762.02,674.87,129.79,403.87,360.87,340.54,381.93,786.13,374.45,161.18,378.99,356.89,241.46,178.72,882.19,125.56,133.26,171.98,839.84,242.27,561.79,879.26,175.47,284.26,188.85,403.72,98.962,158.57,210.21,208.96,155.64,186.25,250.97,238.92,556,218.06,268.19,155.07,92.66,349.2,167.59,1232.7,221.37,770.99,250.76,892.63,1247.4,946.94,241.97,646.01,525.63,172.46,912.96,483.55,339.94,321.72,384.34,156.44,219.63,182.41,163.45,649.34,2012.7,368.01,346.66,267.41,653.55,216.13,328.59,184.2,962.78,156.86,360.93,636.55,250.49,213.17,746.25,269.19,834.88,174.57,532.02,203.21,583.47
28,298.26,879.62,326.23,532.58,218.17,593.96,189.85,874.88,407.37,126.73,165.99,144.26,142.99,160.54,363.38,290.78,638.06,356.64,117.99,988.9,650.74,580.53,556.81,698.63,366.6,347.04,781.06,648.24,132.86,390.28,367.39,346.3,377.86,799.59,381.14,150.11,342.21,334.75,245.25,179.44,757.72,122.77,132.88,184.61,857.43,237.04,647.66,862.05,169.97,274.17,201.33,400.03,97.789,156.65,185.98,225.69,156.8,208.03,246.7,250.4,616.32,219.08,271.11,152.45,90.431,345.26,160.02,1088,236.81,677.19,280.15,874.9,1223.1,933.77,267.81,631.12,500.03,170.19,995.8,450.84,371.92,299.04,375.79,155.01,203.62,173.17,164.31,615.3,2000,395.04,358.86,328.67,650.12,220.43,419.73,175.13,929.12,166.26,348.11,625.73,253.74,229.55,698.77,262,861.47,173.15,466.24,181.68,609.24
29,266.09,925.17,329.24,544.99,226.6,567.09,187.3,845,371.31,123.06,170.56,140.97,133.04,159.83,369.78,282.55,587.54,380.09,115.15,1071.6,667.12,576.28,575.31,721.51,375.41,359.83,800.1,621.61,135.94,376.69,373.91,352.07,373.8,813.05,387.83,139.04,305.43,312.62,249.04,180.16,633.24,119.97,132.5,197.24,875.02,231.81,733.54,844.83,164.46,264.08,213.81,396.34,96.616,154.73,161.75,242.42,157.96,229.8,242.44,261.87,676.64,220.1,274.03,149.82,88.201,341.32,152.45,943.39,252.25,583.38,309.55,857.17,1198.8,920.61,293.65,616.24,474.42,167.93,1078.6,418.13,403.9,276.36,367.24,153.59,187.61,163.93,165.17,581.27,1987.3,422.08,371.07,389.94,646.7,224.74,510.86,166.06,895.47,175.65,335.3,614.91,257,245.93,651.28,254.81,888.06,171.74,400.46,160.16,635.02
