10,451.51,449.39,547.43,590.02,393.81,1519.9,344.97,637.34,1354.6,487.8,1604.1,2714.1,485.94,3002.2,1068.2,287.26,645.86,657.38,552.66,2860.5,602.28,1750.4,2064,556.09,742.56,536.72,711.07,3101.7,480.71,475.81,1066.7,1035.8,302.81,1998.3,1605.3,826.16,477,347.95,740.6,2254,597.27,459.2,586.2,978.55,2016.7,524.1,1131.3,913.07,447.98,390.5,920.7,701.34,2884.4,2729.3,582.64,849.08,576.03,455.81,556.41,2671.2,3109.5,646.88,383.01,1181.6,493.4,418.93,438.56,1238.8,640.43,299.04,540.2,299.99,547.87,1288.1,1103.3,338.82,2328.2,1131.2,661.02,557.08,921.58,755.87,353.1,450.33,839.29,1099.9,462.08,475.32,523.77,1092.1,720.83,647.78,388.08,256.74,609.7,287.57,522.53,580.87,540.65,372.76,592.54,513.14,581.69,763.89,484.47,457.45,646.39,381.09,373,2731.3,2257.4,2666.9,373.96,354.94,502.6,672.15,226.94,444.7,475.56,358.07,253.25,389.19,511.99,670.83,640.93,1117.2,656.87,516.28,278.45,2225.9,372.04,2063.9,685.05,333.67,701.33,2150.8,1571.9,524.81,1702.5,1200.1,1009.1,509.92,338.54,488.95,1500.4,457.31,318.25,1320.6,605.55,239.34,327.39
11,462.11,464.52,565.31,620.36,397.96,1426.7,347.11,646.8,1305.7,490.22,1904.7,2928.2,662.39,3313.4,1114.9,275.39,847.93,721.13,571.1,2998,537.39,1548.2,2498.2,581.5,844.65,553.18,634.26,3057.1,496.82,495.99,1374.9,1350.6,315.98,1929.5,2243.4,938.17,481.37,357.19,747.34,2353.1,613.15,460.93,605.34,1187.7,2423,521.54,1539.4,1268.3,501.77,453.33,1038.8,852.95,2355,2724.7,644.23,903.74,629.07,461.36,587.57,2344.5,2834.1,654.84,415.41,1334.3,637.68,434.72,509.77,1084.2,677.1,318.76,546.63,314.61,644.37,1558,1163.5,312.49,2088.8,1126.8,690.48,691.49,1092.8,682.62,411.95,588.11,1087.6,1335.6,569.63,572.75,597.23,949.42,917.97,899.08,383.3,258.26,636.01,304.63,531.43,694.44,640.63,417.92,700.36,608.25,683.63,956.29,595.96,492.05,819.16,444.28,389.08,2555.8,2364.6,2340.7,443.19,383.94,554.05,936.04,237.53,528.88,563.55,378.83,273.53,447.26,617.26,880.24,692.31,1071.6,692.44,626.05,306.34,2001.4,339.56,1887.8,755.02,363.72,616.34,1970.7,1730.5,585.41,1751.6,1167.4,1291.9,644.5,387.75,444.46,1373.3,478.95,298.52,1389.6,677.3,238.29,362.94
12,470.39,479.06,586.48,660.72,416.8,1304.4,350.41,665.39,1214.6,496.9,2085.4,3044,792.72,3466.6,1099.7,264.66,986.19,760.11,566.88,3017.7,481.25,1353.3,2685.1,618.89,929.2,573.58,573.59,2924.2,490.18,513.74,1596.3,1512.7,375.35,1802.2,2711.6,1081.7,484.56,366.71,797.42,2305.2,623.72,470.94,657.21,1474.9,2639,533.42,1881.6,1465,607.34,530.73,1162.6,1055.8,1920.3,2656,718.81,947.74,689.88,477.76,611.65,2047.6,2553.8,674.57,451.72,1381.4,728.96,440.54,557.53,950.66,730.82,347.56,557.03,330.32,700.3,1686.3,1179.3,294.94,1827.6,1088.4,707.92,778.34,1187.4,608.78,478.99,675.45,1303.6,1543.5,707.61,701.39,700.04,825.56,1098.4,1054.8,383.2,260.24,653.74,330.21,541.36,818.8,835.83,457.77,855.63,707.46,814.47,1155.5,697.94,601.52,988.82,514.88,405.56,2372,2367.3,2002.5,497.13,453.82,609,1111.2,267.54,599.77,670.59,407.81,286.61,537.52,694.54,1086.5,764.55,1012.1,743.7,763.83,326.24,1762.1,311.79,1684.3,795.1,376.78,541.52,1764.5,1783.3,624.83,1728.5,1109.9,1531.9,783.81,461.97,408.93,1238.7,511.73,318.55,1391.5,731.26,239.87,399.47
13,473.26,492.22,615.33,724.47,469.9,1113.9,356.44,705.25,1024.8,513.51,1986.4,2930.1,815.48,3251.4,939.66,256.58,975.56,741.27,509.79,2762.4,445.54,1175.5,2294.8,684.22,972.84,603.21,550.58,2585.3,430.47,525.83,1615.2,1318.4,542.52,1538.4,2783.7,1298.7,485,376.89,948.62,1913.7,621.93,500.23,785.45,1944.1,2411,579.01,2069.9,1291.8,833.74,642.16,1299.5,1378.4,1706.9,2437.9,823.68,966.87,768.83,519.5,619.24,1820,2262,721.79,497.19,1182.2,696.6,423.06,550.6,866.33,824.31,397.52,576.7,348.58,661.53,1484.1,1091.4,297.91,1516,970.63,697.34,754.17,1103.1,533.57,565.14,645.06,1444.4,1686.8,916.58,902.88,871.32,745.68,1240,987.51,394.05,263.28,651.43,375.67,553.72,968.36,1253.2,485.25,1121.6,816.25,1012.8,1370.6,777.76,885.72,1151.2,602.74,423.01,2169.2,2126,1636.2,515.38,619.07,672.07,1079.4,342.86,639.65,822.1,455.99,282.91,702.88,706.51,1285.4,885.47,920.02,831.52,967.01,327.47,1488.2,294.99,1417.2,765.39,350.21,490.45,1497.7,1589.3,614.84,1537,994.37,1671.7,934.12,594.51,394.28,1086.8,570.52,431.34,1236.7,743.75,247.57,438.31
14,476.14,505.37,644.18,788.21,523.01,923.49,362.47,745.11,835.04,530.11,1887.3,2816.3,838.25,3036.2,779.66,248.49,964.92,722.43,452.7,2507.1,409.82,997.63,1904.5,749.55,1016.5,632.83,527.57,2246.4,370.77,537.92,1634.1,1124.1,709.68,1274.6,2855.8,1515.8,485.44,387.08,1099.8,1522.3,620.13,529.53,913.69,2413.2,2183.1,624.59,2258.3,1118.6,1060.1,753.58,1436.5,1701,1493.4,2219.8,928.55,986,847.78,561.23,626.83,1592.3,1970.2,769.02,542.66,983.09,664.23,405.59,543.67,782,917.8,447.49,596.37,366.84,622.76,1282,1003.6,300.87,1204.4,852.85,686.77,730,1018.7,458.35,651.29,614.68,1585.2,1830.2,1125.5,1104.4,1042.6,665.8,1381.6,920.23,404.9,266.32,649.13,421.13,566.08,1117.9,1670.7,512.72,1387.6,925.04,1211.1,1585.7,857.58,1169.9,1313.6,690.6,440.46,1966.3,1884.8,1269.9,533.64,784.32,735.14,1047.6,418.17,679.53,973.61,504.18,279.21,868.24,718.48,1484.3,1006.4,827.97,919.34,1170.2,328.71,1214.2,278.2,1150,735.68,323.64,439.38,1230.9,1395.2,604.85,1345.5,878.82,1811.6,1084.4,727.05,379.63,934.99,629.31,544.13,1081.9,756.24,255.28,477.15
15,485.9,539.5,678.26,892.46,556.34,778.96,368.41,764.25,684.93,547.77,1705.6,2615.6,827.37,2760.8,640.47,241.76,923.84,713.84,400.69,2208.4,378.94,854.84,1590.8,785.59,1012.4,658.91,499.78,1932.1,324.41,560.78,1563.9,966.72,879.31,1058.9,2759.6,1629.5,490.06,404.45,1263.7,1204.8,625.59,543.79,1040.6,2650.1,1902.6,694.32,2331.8,953.56,1214,832.59,1543.8,1851,1317.8,1969.3,984.83,982.79,935.31,589.2,639.77,1356.1,1660.9,819.03,562.28,829.79,642.33,424.19,519.28,706.96,1022.2,496.73,611.24,402.14,590.55,1100.1,906.74,302.6,974.09,757.47,670.4,676.28,924.95,396.1,681.69,563,1623.1,1840.9,1216.5,1168.2,1163.6,607.04,1424.6,858.76,420.01,269.03,654.33,474.26,596.38,1211.8,1909.8,563.61,1626.8,1023.6,1383.1,1679.1,893.84,1280.9,1337.8,717.89,459.87,1761.2,1629.7,1010.6,532.33,911.39,797.49,1048.6,472.35,684.79,1013.4,514.53,272.9,951.21,711.5,1624.1,1086.1,732.84,932.4,1290.1,319.83,1002.6,269.01,949,700.36,323.47,401.22,1020.7,1205.8,584.37,1165.8,775.46,1818.7,1145.9,815.76,362.47,800.24,671.84,596.17,924.55,726.3,261.64,501.6
16,506.73,607.37,720.74,1061.9,557.84,708.31,374.23,750.06,598.6,567.14,1390.8,2275,762.37,2388.5,534.79,237.21,833.78,721.75,356.83,1839.8,355.87,768.45,1400.6,774.52,931.66,679.28,464.29,1657.3,299.54,600.98,1350.1,868.58,1052.9,920.56,2392.9,1577.1,501.43,433.39,1447.9,1005.9,642.72,533.87,1165.2,2513.1,1537.5,802.9,2220.7,801.72,1251.2,859.42,1603.3,1723.5,1203.3,1666.8,962.94,943.66,1036.6,595.01,661.31,1105.9,1323.4,873.51,540.29,750.26,637.24,500.84,466.8,646.87,1144.3,544.79,618.36,464.88,568.91,950.95,795.57,302.35,874.75,698.16,644.73,575.01,816.03,354.72,622.42,477.07,1495.4,1638.1,1117.7,1010.4,1203.7,582.27,1308.9,806.64,441.98,271.21,671.61,539.72,655.53,1216,1862.1,652.14,1822.8,1105.9,1513,1576.9,860.05,1113.3,1139.6,647.74,482.41,1552.6,1352.4,923.43,499.54,977.04,858.69,1102.1,492.52,634.36,873.54,464.02,262.39,901.64,674.05,1668.8,1099.6,632.76,825.18,1276,294.66,891.18,272.05,854.41,656.02,365.77,383.82,901.48,1023.8,547,1005.1,691.72,1612.5,1064.3,833.94,341.25,693.01,688.25,550.48,763.13,628.09,265.85,502.91
17,527.57,675.24,763.22,1231.3,559.34,637.65,380.04,735.86,512.28,586.51,1075.9,1934.4,697.37,2016.2,429.1,232.66,743.72,729.65,312.98,1471.2,332.8,682.06,1210.3,763.45,850.9,699.64,428.8,1382.6,274.66,641.18,1136.3,770.44,1226.5,782.26,2026.2,1524.7,512.79,462.33,1632.2,807.05,659.85,523.96,1289.9,2376,1172.4,911.48,2109.6,649.87,1288.4,886.26,1662.8,1596,1088.7,1364.3,941.04,904.52,1137.9,600.83,682.85,855.66,986.02,928,518.3,670.73,632.16,577.49,414.32,586.78,1266.3,592.85,625.49,527.61,547.27,801.78,684.4,302.1,775.41,638.84,619.05,473.74,707.11,313.34,563.15,391.14,1367.8,1435.4,1018.8,852.73,1243.8,557.49,1193.3,754.53,463.95,273.39,688.9,605.19,714.68,1220.2,1814.4,740.68,2018.9,1188.1,1642.9,1474.7,826.26,945.74,941.47,577.58,504.95,1344,1075.1,836.22,466.75,1042.7,919.88,1155.7,512.7,583.94,733.66,413.51,251.89,852.08,636.6,1713.4,1113.1,532.67,717.96,1262,269.5,779.77,275.08,759.82,611.67,408.07,366.42,782.28,841.84,509.64,844.4,607.98,1406.2,982.67,852.12,320.03,585.78,704.65,504.79,601.71,529.88,270.07,504.22
18,540.13,695.15,804.97,1315.5,548.22,579.59,394.78,714.98,444.85,611.07,875.87,1632.2,620.61,1702.3,359.38,228.74,654.51,730.88,281.28,1215.9,311.12,617.64,1058.3,733.14,795.88,700.63,414.09,1181.7,255.14,672.04,950.84,686.7,1294.1,676.76,1755.2,1419.9,514.63,472.2,1646.8,672.05,662.72,524.66,1338.1,2181.3,924.59,1006.6,1924.4,546.37,1223.1,875.49,1637.2,1425.1,992.86,1130.3,875.14,846.33,1158.1,598.56,683.97,713.61,791.96,952.07,493.94,613.42,604.25,608.73,378.75,535.72,1281,587.48,630.63,563.78,518.09,702.28,613.77,298.38,700.16,600.28,596.75,401.53,629.25,285.32,550.89,333.34,1216,1270,897.31,723.05,1209.3,534.99,1043,688.02,473.43,280.94,690.19,638.69,790.38,1174.1,1643,765.06,1967.2,1172,1587.4,1363.7,765.72,833.53,790.21,521.24,515.56,1162.5,868.5,772.31,435.52,1063.5,929.66,1081.3,494.56,528.8,619.85,374.46,243.65,799.26,583.18,1604.6,1064.4,468.01,639.37,1186.6,253.08,696.02,274.68,677.52,574.71,420.05,351.83,697.85,714.86,471.45,723.96,547.93,1219,923.43,816.81,307.58,505.15,686.75,479.12,492.65,452.01,271.31,486
19,542.58,656.43,845.82,1295.5,521.66,536.94,420.42,685.95,400.51,641.97,816.09,1376.9,529.48,1459.6,333.62,225.59,566.35,723.97,264.45,1099.3,291.13,580.09,953.15,679.31,772.32,677.92,424.79,1071,242.17,691.46,800.06,620.55,1232.2,611.36,1601.3,1251,504.82,458.77,1454,615.08,648.14,538.36,1292.6,1915.8,820.01,1085.3,1648.8,501.98,1032.4,818.77,1507.4,1201.3,919.75,979.85,755.46,764.85,1079.1,586.43,660.11,703.75,773.12,938.97,466.68,583.3,548.43,584.47,363.84,495.68,1164.5,516.81,633.34,567.49,479.69,663.49,592.68,290.43,654.34,587.09,578.58,364.84,589.35,273.62,596.1,309.92,1034.7,1150.5,748.11,627.63,1083.4,515.27,850.41,603.92,467.63,295.04,671.95,633.11,886.29,1066.3,1320.5,711.02,1612.7,1035.7,1305.3,1241.9,672.47,789,696.27,481.79,511.6,1014.2,748.24,736.86,406.21,1029.4,876.6,850.43,429.6,467.9,537.9,349.41,238.16,742.48,510.24,1308.2,939.78,446.65,595.8,1036.2,247.34,646.07,270.07,610.23,546.76,394.95,340.67,655.91,655.12,432.25,652.69,516.84,1054.9,891.52,716.14,305.85,457.04,626.94,477.95,447.61,399,268.93,443.91
20,545.02,617.72,886.67,1275.6,495.11,494.28,446.07,656.92,356.16,672.87,756.31,1121.6,438.35,1217,307.85,222.45,478.19,717.06,247.61,982.73,271.14,542.54,847.96,625.47,748.77,655.22,435.49,960.43,229.21,710.89,649.28,554.4,1170.3,545.96,1447.4,1082.1,495.01,445.34,1261.2,558.11,633.57,552.05,1247.2,1650.4,715.43,1164.1,1373.3,457.58,841.68,762.04,1377.7,977.38,846.64,829.46,635.78,683.36,1000.1,574.3,636.25,693.89,754.28,925.87,439.42,553.17,492.62,560.22,348.93,455.65,1048,446.14,636.06,571.2,441.29,624.69,571.6,282.48,608.52,573.89,560.4,328.15,549.45,261.92,641.3,286.5,853.34,1030.9,598.92,532.21,957.57,495.54,657.81,519.81,461.83,309.15,653.71,627.53,982.21,958.5,998.04,656.97,1258.3,899.34,1023.1,1120.2,579.21,744.47,602.34,442.33,507.63,865.81,627.98,701.42,376.9,995.27,823.54,619.6,364.64,406.99,455.95,324.37,232.68,685.7,437.31,1011.8,815.16,425.29,552.22,885.78,241.6,596.13,265.46,542.94,518.82,369.86,329.52,613.97,595.37,393.05,581.42,485.75,890.86,859.61,615.47,304.12,408.92,567.13,476.77,402.56,345.98,266.54,401.83
21,545.45,579.15,862.26,1184.9,466.95,464.36,453.33,632.54,329.11,667.41,696.99,945.55,382.46,1052,290.58,220.65,419.83,679.77,237,888.62,256.89,523.95,775.04,587.69,713.45,635.8,405.13,881.75,223.96,708.04,562.56,516,1025,497.88,1284,944.73,489.45,434.84,1104.1,510.7,611.21,541.36,1151.7,1435.7,641.34,1133,1142.7,417.5,713.18,693.31,1257.4,830.1,783.26,748.59,552.6,647.15,916.6,549.87,606.23,670.26,725.08,896.04,416.15,532.54,444.95,528.51,335.41,426.14,963.29,389.99,625.86,542.71,419.89,586.49,555.64,282.9,579.38,558.44,546.67,312.37,527.36,254.43,667.61,272.01,713.83,913.41,507.48,476.64,837.6,491.67,550.8,454.72,447.19,316.77,619.23,584.1,974.53,840.03,789.95,585.38,1008.9,799.08,828.86,994.32,506.98,671.98,532.61,410.39,507.68,767.27,560.19,668.2,356.99,900.26,747.9,513.79,316.95,367.21,408.62,312.36,229,620.73,395.45,821.05,713.67,404.18,501.37,761.17,238.24,562.7,262.16,501.64,502.82,353.79,324.01,581.11,553.68,370.28,538.52,460.62,778.57,777.98,530.02,301.72,376.07,521.88,447.55,369.26,312.79,263.4,363.61
