10,272.92,330.65,199.94,571.18,375.03,206.85,279.85,472.43,390.04,416.04,175.01,285.31,233.11,435.76,183.55,378.51,274.83,297.93,371.14,221.15,448.45,224.1,386.43,359.69,445.45,503.36,232.82,272.69,404.78,199.79,220.27,222.26,173.23,396.82,243.28,223.83,390.35,429.75,235.81,409.79,215.23,305.21,191.67,252.8,226.86,198.1,149.67,409.2,210.98,496.15,228.29,199.15,242.08,243.36,616.81,462.86,401.06,435.34,393.7,306.59,235.91,227.3,311.78,201.31,212.14,207.37,611.59,309.85,192.53,200.05,190.15,185.54,199.95,181.17,179.1,188.41,232.31,192.7,211.12,418.06,174.56,187.64,191.88,208.03
11,272,340.83,202.37,581.78,374.87,204.53,278.94,446.38,366.3,407.85,179.08,274.08,229.9,445.27,188.13,380.45,284.51,295.65,378.97,228.11,454.42,224.12,386.06,358.81,434.19,464.09,230.92,269.25,395.92,204.65,217.51,219.68,172.64,396.69,242.5,222.57,402.03,409.06,233.85,410.43,218.84,289.78,204.32,254.4,219.87,203.88,157,372.84,219.12,483.34,224.07,199.24,243.16,240.85,581.88,444.83,424.08,435.86,390.86,294.55,231.07,217.38,309.3,201.77,219.34,214.11,603.45,313.91,193.09,214.29,194.79,186.77,200.9,183.38,175.35,194.58,222.71,196.85,216.71,424.45,171.77,195.69,200.47,212.81
12,270.56,346.94,189.32,558.51,382.11,197.79,279.43,415.31,344.87,411.38,173.04,267.71,234.71,441.07,188.81,359.73,276.26,281.26,377.13,222.89,463.73,218.79,403.22,364.6,440.97,455.29,233.03,270.96,420.08,200.67,215.97,209.36,167.13,386.02,233.94,225.05,386.74,400.23,236.3,400.91,218.65,291.45,199.4,251,213.39,201.26,153.99,347.94,223.86,489.45,221.12,200.76,241.52,239.21,571.4,428.83,429.19,431.67,378.69,296.5,220.64,214.63,318.15,195.11,207.68,217.98,609.55,309.13,190.72,214.74,196.58,188.53,211.58,178.22,174.04,193.34,223.07,194.04,212.88,399.82,168.04,197.06,194.27,214.17
13,275.71,347.7,181.59,527.65,382.6,198.81,277.36,415.52,365.67,405.39,173.09,272.41,235.7,425.93,185.17,349.5,263.21,281.16,369.11,218.86,447.99,214.77,405.09,371.04,439.09,449.57,225.88,276.48,440.51,196.66,219.51,204.05,166.68,398.07,228.87,225.1,375.23,390.64,236.25,393.89,216.34,294.53,191.84,251.78,208.43,200.43,150.14,335.07,218.63,486.66,223.71,203.83,238.17,240.81,563.84,417.96,426.96,433.83,371.45,302.33,215.92,219,321.92,191.7,198.63,221.9,605.16,296.95,189.55,235.72,192.67,187.28,220.12,176.16,174.33,188.61,220.77,191.47,210.49,392.11,166.91,199.18,187.56,209.77
14,276.85,354.18,186.86,511.47,371.04,203.89,278.1,435.92,410.05,401.75,179.58,274.09,228.81,424.61,180.41,365.88,262.55,297.86,364.33,225.72,427.7,215.79,393.95,361.2,427.1,433.58,218.39,277.97,425.74,200.16,223.38,211.27,175.97,415.94,229.95,223.24,389.81,381.75,230.03,393.77,217.04,310.24,194.58,254.73,207.92,205.09,153.08,330.28,213.54,467.76,226.32,207.66,233.48,253.65,537.29,418.29,432.63,451.49,375.51,306.47,220.62,223.83,315.45,192.6,202.33,225.64,581.71,294.74,187.81,249.82,190.05,185.56,220.35,181.12,174.95,188.74,210.37,195.1,215.63,409.04,172.43,200.24,190.15,210.02
15,261.03,365.27,188.52,492.4,362.32,203.58,285.36,430.95,402.91,418.67,171.17,259.88,226.63,444.22,178.94,371.61,265.39,294.71,360.2,227.65,445.6,221.21,395.04,326.94,436.01,443.37,227.88,275.73,391.14,203.68,223.48,223.48,180.64,397.15,226.5,224.87,391.9,392.96,228.04,396.61,217.34,348.03,198.87,249.86,204.56,202.16,153.75,335.94,217.04,459.33,220.44,206.26,230.68,281.06,539.86,427.6,424.61,454.94,379.12,312.16,216.09,227.39,323.8,190.51,204.12,221.87,580.05,306.52,184.41,195.53,196.24,190.36,222.52,181.68,178.01,191.94,208.22,196.85,214.31,391.39,180.2,189.28,192.16,216.73
16,262.44,345.45,183.67,496.81,365.39,193.67,278.4,409.35,374.75,389.06,175.7,280.31,243.2,433.61,185.28,347.74,261.87,286.19,355.14,229.85,458.91,223.51,390.82,342.3,432.43,452.76,209.96,286.06,386.71,197.84,224.65,211.73,176.43,395.68,221.12,220.41,369.47,392.82,232.56,394.18,207.73,343.25,199.08,246.88,186.36,199.99,152.62,331.4,214.35,456.58,212.44,200.37,243.86,293.51,537.03,428.08,395.49,438.13,364.06,298.24,209.63,217.47,336.8,195.53,207.47,221.35,564.77,297.36,189.33,191.67,194.57,188.77,222.89,183.14,175.93,192.22,205.09,195.05,209.77,389.58,175.37,193.16,192.28,197.28
17,279.51,328.41,187.84,498.04,363.82,195.61,275.4,401.13,433.82,396.34,171.35,258.44,230.05,440.94,183.8,372.1,275.78,289.35,374.42,258.42,475.53,222.47,397.23,329.86,431.3,400.26,238.69,331.99,426.19,194.24,221.47,219.68,176.84,363.59,230.6,221.31,363.63,384.15,231.48,416.58,210.52,346.17,189.01,241.43,213.29,199.18,155.14,330.04,211.95,458.74,218.03,201.36,236.8,271.4,543.34,421.97,415.4,430.06,370.87,312.83,214,226.62,321.04,200.24,196.24,211.76,598.79,297.57,192.23,216.8,195.04,184.98,219.83,175.57,173.66,196.31,204.35,195.06,224.39,403.66,174.75,200.57,199.9,209.72
18,272.38,348.88,184.95,579.6,374.76,194.2,278.89,463.83,634.76,393.28,172.22,285.54,297.31,434.26,181.46,360.91,283.56,350.76,360.7,378.13,451.29,217.61,384.47,331.37,425.86,378.39,248.4,442.81,436.16,212.19,267.99,244.93,185.08,382.18,228.58,216.21,390.17,399.47,231.18,419.5,209.08,354.21,185.95,299.55,219.16,193.94,163.65,323.3,213.95,467.4,236.72,197.15,234.07,290.16,508.77,408.97,420.52,420.5,370.63,308.14,210.46,221.07,307.27,217.15,202.92,210.23,580.64,284.39,183.32,206.99,188.06,197.68,205.34,184.86,177.62,196.05,200.36,187.5,212.51,399.55,176.2,183.7,196.94,204.68
19,270.77,290.56,187.49,541.62,370.74,200.25,276.15,412.55,1050.1,379.25,172.13,312.88,375.94,460.83,173.51,370.05,299.04,520.84,386.72,537.36,458.9,216.69,364.4,350.76,410.36,368.45,279.89,687.1,421.34,262.16,338.39,305.31,197.67,375.33,233.98,211.76,382.94,398.6,226.66,420.53,222.03,340.22,191.36,384.76,197.46,189.16,166.89,323.09,214.45,458.77,283.72,195.37,225.48,283.96,520.41,410.41,435.8,421.02,362.67,306.16,241.58,222.66,317.54,255.25,214.1,210.69,546.14,297.11,176.33,203.55,196.74,194.88,195.74,181.48,193.79,193.06,195.94,188.24,211.68,411.91,174.55,189.13,189.81,205
20,266.32,280.7,208.29,513.67,385.69,200.64,282.68,414.67,1368.4,373.23,188.63,381.23,494.82,463.45,173.95,373.54,376.39,671.85,387.38,655.02,478.28,242.05,373.93,359.14,396.06,364.18,363.9,925.4,412.53,368.47,451.56,416.8,234.94,382.73,236.69,226.17,388.86,386.16,231.31,423.49,258.53,317.03,195.36,529.11,210.98,192.81,163.09,352.23,213.87,461.91,353.5,215.21,233.38,289.66,542.54,438.72,474.05,418.53,384.37,287.94,291.74,222.27,347.57,296.52,213.41,213.92,541.37,296.41,183.33,205.35,197.36,191.92,192.5,179.27,219.16,193.73,201.93,191.2,211.03,410.97,172.72,185.58,189.11,211.99
21,268.08,290.39,258.54,518.23,402.02,201.65,296.47,435.41,1467,384.42,211.26,520.97,589.42,457.17,174.79,355.36,544.54,873.99,387.85,663.91,509.57,333.87,390.07,365.05,399.59,363.33,459.05,989.41,449.01,442.4,530.91,501.29,282.18,391.6,242.52,275.79,400.64,380.94,246.67,419.78,369.79,298.81,202.61,649.72,250.03,201.94,168.6,358.95,214.58,465.73,471.48,258.99,239.37,279.27,552.4,462.88,567.76,428.45,413.74,280.2,354.92,219.96,357.66,337.87,218.86,214.53,583.02,299.79,182.58,202.83,196.91,227.26,190.99,188.55,231.68,198.45,205.81,193.15,210.54,417.94,173.82,184.15,188.74,215.97
22,284.9,289.56,329.76,514.38,409.45,208.98,333.91,430.42,1357.6,394.66,232.19,697.36,606.26,460.95,173.26,338.77,750,1044.1,411.99,641.99,576.84,458.09,393.64,369.24,416.32,361.49,528.64,892.92,498.23,459.44,558.25,540.63,305.46,398.26,275.77,348.65,399.87,389.82,258.48,408.82,531.37,306.74,215.81,705.98,299.51,213.89,178.07,333.45,223.27,469.04,612.76,328.89,236.59,272.08,568.71,465.55,703.04,432.17,427,296.79,408.56,219.4,359.12,367.23,248.29,216.27,606.56,306.76,176.79,204.09,200.6,250,190.47,197.15,231.49,205.37,206.98,196.32,213.14,426.03,179.51,202.81,189.65,222.49
23,310.48,301.93,381.53,509.84,423.54,212.26,391.77,429.26,1165.6,386.01,249.64,831.55,558.02,468.79,177.55,356.52,903.57,991.06,441.03,649.78,684.15,548.58,395.25,360.9,425.24,355.72,563.35,772.16,503.48,478.06,560.77,572.93,304.05,412.76,353.56,428.75,399.95,407.19,269.35,407.79,659.9,335.73,231.49,728.83,381.64,228.75,174.78,317.76,240.93,498.57,683,413.13,243.61,308.25,604.96,470.11,818.37,406.8,436.07,311.5,423.15,221.8,383.98,371.07,290.66,223.39,546.2,298.54,187.44,218.59,201.72,208.83,194.94,193.03,235.66,230.99,211.69,199.3,220.63,414.43,185.53,232.81,199.42,244.33
24,327.27,295.03,355.44,585.45,437.15,196.04,375.1,409.33,1131.1,383.75,242.34,866.69,464.17,490.32,184.69,393.78,973.13,825.12,469.19,470.27,780.12,628.42,401.02,359.19,421.12,349.41,528.43,627.69,506.62,477.71,453.35,534.13,334.07,401.6,456.31,535.7,430.59,432.86,335.23,435.29,752.98,320.9,252.77,678.88,524.54,244.3,178.69,307.77,247.39,566.87,597.89,452.78,263.71,307.99,616.4,500.89,880.39,413.88,461.92,296.96,399.95,227.42,376.33,363.23,315.45,218.91,477.84,312.75,192.99,222.24,207.67,233.27,205.86,201.98,231.23,312.96,196.57,189.85,245.46,438.13,179.76,246.99,207,268.16
25,307.74,318.82,321.97,553.75,405.91,208.45,296.73,433.58,830.92,385.33,238.01,781.38,337.68,470.3,195.84,393.61,876.28,685.65,452.92,407.38,889.91,590.7,451.57,360.7,419.16,316.34,423.88,492.27,481.58,433.09,362.74,410.33,301.86,441.88,530.96,566.16,428.19,427.18,477.13,419.3,864.65,321.25,279.37,484.16,684.8,293.83,187.38,388.51,211.06,601.81,527.13,410.71,291.15,294.35,716.46,459.04,983.08,422.48,464.1,293.5,333.11,231.56,379.81,319.51,352.61,228.97,536.77,311.15,196.05,238.72,227.09,206.94,225.54,226.07,205.3,316.07,196.82,194.03,328.5,437.8,174.42,243.7,195.39,277.55
26,291.1,326.97,289.5,515.41,410.91,222.01,282.55,408.59,627.35,418.03,213.14,640.5,313.23,467.37,203.25,421.14,744.15,515.25,534.25,361.43,860.44,539.44,431.58,359.14,408.6,323.2,307.46,428.27,506.88,368.35,299.29,335.82,256.24,440.7,660.01,479.19,490.48,407.84,661.6,421.77,746.02,339.09,328.06,386.39,764.73,305.67,190.8,400.84,261.53,571.49,406.06,329.02,318.01,285.76,698.16,451.03,936.19,422.86,532.31,305.27,299.59,223.09,363.49,260.73,429.93,218.85,561.08,340.74,229.13,251.08,228.14,241.26,219.59,225.5,199.48,320.33,191.76,193.93,406.76,455.13,175.02,249.5,203.77,245.32
27,305.44,338.37,245.31,482.22,429.04,220.08,301.1,419.46,560.84,441,199.02,535.13,325.97,477.73,211.54,420.47,622.82,429.96,630.32,315.57,819.35,527.36,481.91,370.53,409.97,325.49,262.84,372.09,563.4,310.85,265.14,293.21,228.57,474.9,717.96,428.34,545.1,400.51,790.79,456.33,649.81,341.46,380.15,562.1,803.45,321.35,187.62,421.88,273.68,647.07,342.41,302.19,320.01,300.56,708.46,485.06,908.12,452.72,551.31,321.16,270.02,223.15,371.89,226.8,397.51,215.38,544.09,363.7,239.32,260.24,247.05,237.79,204.44,247.34,184.4,345.94,198.6,189.26,472.01,479.29,172.67,262.36,212.25,320.7
28,309.2,337.8,217.9,497.68,463.11,218.64,292.87,435.69,505.01,490.16,191.6,455.59,293.57,476.64,209.26,441.1,510.63,389.88,673.6,312.94,778.34,442.64,513.39,397.63,405,316.16,251.87,329.98,635.54,271.91,254.82,261.44,201.83,463.86,736.02,368.6,599.97,414.27,889.7,458.67,502.12,353.36,444.28,621.76,795.18,301.45,184.66,434.52,246.27,686.05,305.93,268.79,346.94,312.74,741.23,531.01,799.15,524.64,557.58,335.54,246.48,236.05,364.29,205.99,326.95,224.19,530.01,391.71,246.05,286.95,258.52,243.88,208.85,273.42,174.56,344.56,202.5,189.81,524.41,518.57,172.63,262.27,226.98,402.27
29,321.04,331.39,211.39,519.52,457.93,223.08,279.34,459.6,434.43,589.9,183.23,391.58,278.87,476.74,219.61,498.24,428.15,345.35,653.26,298.17,737.51,363.34,525.44,426.3,396.06,347.48,256.03,303.79,725.56,245.78,242.8,249.82,181.94,463.47,730.22,326.08,628.77,433.77,931.01,472.3,383.6,358.64,472.49,452.17,707.08,276.96,185.26,465.07,230.29,739.33,299.87,240.78,351.44,312.5,797.77,572.75,647.84,602.22,555.74,373.24,240.62,252.09,351.73,198.41,301.59,233.01,544.23,399.38,238.3,302.59,276.13,251.87,219.68,281.61,177.59,296.58,207.81,194.13,528.45,554.08,175.99,250.52,233.35,440.28
30,326.57,333.12,205.47,523.92,431.38,219.37,285.3,468.67,398.24,681.18,173.6,345.51,275.26,471.86,235.26,560.08,368.85,305.61,598.52,263.91,666.84,323.1,535.04,437.09,395.96,419,260.85,286.63,783.84,226.06,230.28,243.98,178.68,480.99,678.3,296.72,613.38,442.22,855.92,525.64,317.48,369.66,421.65,268.99,575.63,261.41,180.72,482.72,232.45,781.89,287.38,226.81,336.07,311.84,843.09,618.46,535.86,689.39,549.31,414.07,237.39,264.86,345.4,194.71,298.78,231.59,567.3,400.11,237.84,307.13,292.72,263.67,213.44,262.69,183.11,251.81,210.62,197.26,469.19,574.18,177.99,238.27,232.62,413.28
31,355.3,350.31,191.77,558.09,429.11,208.34,309.22,448.85,411.21,704.5,167.68,314.46,243.96,464.07,239.14,596.74,322.63,296.7,548.2,253.31,572.49,280.55,545.55,424.53,409.46,470.42,253.32,280.12,766.25,215.36,230.32,228.86,188.19,470.85,571.86,260.26,568.6,440.86,679.92,587.02,267.8,387.34,316.76,267.41,463.12,241.07,166.55,444.67,227.24,747.66,243.21,215.53,342.27,310.5,848.4,690.26,499.8,770.76,543.08,434.63,222.51,274.73,343.59,185.74,262.37,224.89,564.78,414.94,258.61,317.71,280.16,273.82,192.59,229.54,179.83,244.67,207.86,203.21,377.56,586.03,178.07,227.52,234.7,348.88
32,523.52,374.23,196.73,665.51,412.79,226.12,333.21,448.5,393.74,712.82,167.42,280.2,259.63,499.47,252.95,615.39,314.6,290.97,517.69,261.06,545.42,245.51,561.87,407.57,419.05,464.51,238.74,297.43,729.98,217.87,227.96,234.23,191.2,449.11,468.54,252.76,535.83,456.34,555.61,615.09,262.43,343.99,259.2,288.09,367.46,222.17,161.06,409.39,224.17,733.36,237.73,210.5,346.1,281.04,852.73,792.7,503.75,736.82,524.02,476.99,222.73,282.46,350.8,184.26,231.71,230.09,536.06,404.71,241.58,309.39,241.07,233.11,192.56,213.4,177.58,210.43,218.71,225.2,316.64,595.77,185.48,209.52,231.63,339.7
33,440.48,374.15,189.26,566.06,422.82,213.24,286.42,396.63,399.99,688.23,168.92,298.2,250.39,476.06,226.45,533.58,291.44,301.38,430.7,240.96,486.52,252.88,536.42,382.97,389.41,491.51,240.24,282.52,679.17,203.77,228.31,228.57,183.84,408.91,363.61,244.76,528.98,522.31,448.59,658.44,241.21,327.19,232.3,258.23,334.22,203.66,166.74,431.58,240.49,743.39,230.93,199.64,329.95,300.61,807.93,844.06,476.45,685.05,502.15,477.05,220.26,289.11,350.96,185.68,224.14,235.62,513.31,394.86,227.63,262.41,235.77,240.13,197.1,203.56,187.71,207.54,227.74,240.72,301.12,551.82,183.07,224.11,236.84,274.17
34,357.07,369.11,195.31,602.38,430.21,212.17,274.84,378.84,376.36,619.36,169.61,274.33,243.51,496.82,211.1,492.6,281.79,297.88,408.81,229.32,493.89,242.77,514.38,348.01,398.66,437.64,228.25,267.24,612.55,209.99,223.34,219.21,179.41,384.39,306.06,270.42,448.99,495.57,372.66,628.76,235.11,337.53,210.98,240.98,291.15,206.69,162.59,396.88,268.71,657.82,230.34,202,308.82,291.47,743.99,764.39,429.82,570.45,453.33,477.12,219.71,265.99,340.93,182.04,213.51,237.32,545.93,352.18,214.02,253.42,234.45,214.16,190.23,193.16,176.4,195.24,222.35,219.66,243.37,531.08,176.99,206.36,230.54,259.73
35,452.41,347.15,188.72,617.57,409.64,201.33,299.01,372.88,367.58,578.9,172.44,255.97,247.24,466.7,201.9,452.83,274.97,276.84,401.74,233.89,464.18,224.89,486.8,363.69,403.93,434.77,232.86,271.88,559.25,209.72,219.12,237.22,181.91,384.56,262.97,256.81,451.15,515.37,338.87,561.43,234.13,331.5,207.58,242.01,278.3,203.92,158.95,368.14,289.05,555.18,212.41,199.52,312.36,264.58,706.65,654.12,414.86,533.96,435.15,435.17,216.99,247.52,334.03,182.86,203.88,219.14,588.49,320.57,200.65,242.4,218.44,206.11,206.6,183.48,167.46,192.92,205.86,214.7,221.92,496.57,175.12,197.9,207.58,227.51
36,379.77,338.04,189.4,618.29,400.56,208.07,294.96,379.51,349.83,528.71,173.96,260.06,236.95,460.05,197.13,441.05,269.39,274.7,386.84,233.23,440.59,222.69,469.66,368.26,411.72,439.96,231.2,274.47,540.94,207.62,219.89,229.97,179.55,380.82,264.47,247.96,420.15,534.26,305.36,523.54,243.29,329.66,208.85,247.05,258.32,204.92,163.92,379.81,282.79,487.9,214.62,199.74,290.34,264.62,667.26,590.7,404.05,527.5,418.06,406.93,208.41,241.48,315.17,180.81,208.81,217.35,563.79,309.63,202.39,234.56,199.1,201.14,228.86,185.09,165.77,187.03,206.73,209.36,220.8,472.93,178.9,197.3,195.21,236.3
37,326.68,351.74,188.55,627.75,410.04,208.47,283.33,377.95,349.84,495.36,169.1,269.44,236.67,458.68,191.3,417.57,267.42,278.55,384.04,227.14,435.41,221.35,447.85,369.24,411.76,432.99,226.85,273.68,507.39,202.38,218.73,221.58,176.55,368.4,256.65,263.15,402,532.53,287.13,520.92,245.62,325.44,206.43,249.09,250.64,205.18,165.68,382.62,275.07,485.41,223.88,203.48,271.57,271.37,601.87,546.75,408.37,508.83,405.86,386.8,212.51,235.72,332.96,181.71,208.9,214.84,537.63,302.36,198.56,226.32,196.01,194.31,230.45,186.87,169.63,184.51,212.57,210.83,229.63,447.24,179.9,194.73,195.4,231.19
38,349.23,364.79,185.86,636.95,416.72,203.75,275.39,367.81,362.94,471.79,166.5,266.52,248.13,453.74,186.21,400.59,265.8,277.01,388.2,221.64,447.34,220.77,427.24,376.89,414.63,427.74,227.7,276.87,479.97,199.25,222.29,226.86,179.72,358.25,242.76,267.33,404.99,537.13,275.74,502.76,239.11,314.19,203.22,249.97,247.53,202.57,163.96,372.41,269.3,502.82,219.73,205.2,253.1,270.4,539.31,495.46,413.75,484.16,403.49,365.58,217.02,233.5,348.75,182.64,201.19,209.95,525.27,291.44,189.98,215.3,200.93,196.78,223.39,186.49,174.08,186.52,214.65,207.3,231.74,416.77,178.19,201.12,196.55,210.09
39,355.03,354.05,186.34,630,407.23,206.04,278.23,361.93,363.07,441.09,171.72,258.33,249.43,453.14,184.32,405.06,262.92,275.46,383.17,221.44,448.5,227.9,412.66,384.52,426.79,436.52,224.83,281.72,483.24,207.31,231.33,233.71,184.2,368.54,247.67,260.33,399.53,552.17,260.88,437.39,233.36,302.25,204.43,251.91,235.87,201.46,163.59,376.6,258.33,496.66,208.35,200.81,234.43,278.15,511.51,462.67,413,470.65,399.28,347.15,210.44,237.82,326.33,178.86,195.31,212.41,521.12,283.52,189.36,206.61,197.4,206.62,228.55,189.62,176.11,188.24,218.48,192.69,220.84,397.54,178.78,214.14,193.74,207.77
40,393.95,367.27,189.11,602.61,376.7,214.97,331.36,408.04,334.55,416.91,169.56,275.56,238.49,431.19,178.05,350.38,271.75,267.7,372.89,231.54,411.78,221.44,383.86,399.76,387.56,402.98,215.86,262.08,463.3,199.9,221.08,222.1,172.56,426.6,231.35,282.38,371,505.54,253.86,469.22,229.87,304.6,194.35,245.12,237.75,204.77,160.58,364.81,238.53,477.73,223.41,208.76,329.96,308.83,453.33,450.35,412.4,407.23,387.71,321.52,203.54,225.86,341.55,180.88,191.79,225.22,657.05,366.15,174.03,211.83,206.06,196.89,218.79,183.47,178.7,187.7,222.45,193.45,202.26,387.68,175.75,211.6,194.84,212.7
