10,274.67,390.55,436.87,221.79,288.24,253.21,360.94,243.01,474.48,476.81,427.41,641.53,315.39,257.17,210.9,541.55,463.81,446.06,362.49,215.28,450.35,593.2,216.28,902.33,350.57,327.02,388.59,265.86,306.83,808.65,254.46,394.52,303.6,228.02,444.15,761.67,555.65,217.42,351.99,539.96,211.38,246.75,216.89,353.21,317.29,654.68,401.73,405.6,351.35,356.34,467.58,456.81,418.69,411.48,310.31,284.43,371.9,390.47,437.87,382.92,443.69,401.97,448.99,309.97,421.2,346.05,358.1,299.48,438.64,595.24,315.81,225.3,475.58,310.99,221.02,239.67,366.54,424.19,288.39,222.66,229.09,204.68,227.6,277.04,390.37,217.49,223.68,538.15,332.71,399.5,256.48,325.53,989.61,407.65,367.45,296.56,351.48,406.09,589.82,261.45,556.71,310.31,304.51
11,272.99,385.8,430.6,225.46,273.95,247.12,340.96,259.46,442.52,470.38,414.52,590.73,317.39,255.59,203.87,459.67,445.54,404.26,384,213.44,594.34,568.94,213.62,770.3,363.13,323.27,386.2,267.85,343.96,630.92,261.47,384.76,301.86,231.65,442.85,649.4,628.97,212.45,364.35,506.34,205.49,241.34,225.21,337.57,313.99,612.95,357.16,483.46,308.13,361.94,450.39,430.9,405.26,410.09,315.66,280.56,376.54,385.22,400.76,369.17,406.62,360.97,641.65,411.49,579.11,350.93,345.78,294.75,430.33,581.75,314.75,218.93,480.49,302.45,220.64,235.76,352.4,401.78,286.7,214.54,227.09,197.27,233.62,292.93,397.39,213.9,227.1,494.39,313.53,380.96,237.32,334.63,878.38,361.65,393.73,288.34,325.06,378.11,652.86,243.6,534.32,354.17,310.79
12,276.47,379.76,433.23,228.37,276.38,245.61,334.76,253.34,429.92,459.85,414.44,568.72,309.78,250.29,206.92,404.31,447.61,385.85,424.4,212.3,934.82,547.61,218.5,672.09,376.73,329.51,447.34,256.56,400.86,549.79,267.87,389.43,291.88,234.2,452.04,608.26,701.79,214.73,362.85,484.89,203.47,249.7,218.28,323.79,316.14,591.45,338.87,512.13,292.04,353.11,458.33,424.89,410.84,414.71,310.14,280.49,367.13,366.49,380.14,378.11,378.88,362.37,932.95,390.57,866.27,366.14,352.02,292,444.78,572.11,304.01,219.88,485.48,302.25,224.1,237.75,347.09,395.3,306.36,211.66,231.67,204.13,230.32,272.49,391.2,209.59,226.94,455.25,320.32,374,224.42,333.86,770.24,326.34,367.62,290.14,317.88,362.46,652.39,244.8,544.91,354.34,287.77
13,278.51,384.62,421.99,228.12,275.51,247.44,330.05,240.79,424.59,445.93,416.94,553.8,306.87,237.85,211.7,369.77,445.98,357.13,473.82,213.21,1320.2,537.89,220.3,591.3,441.63,327.22,565.7,244.92,505.88,502.9,265.67,387.32,272.28,237.73,445.6,599.39,705.74,212.32,345.21,470.78,202.45,252.87,209.76,322.58,313.21,570.79,330.26,477.64,282.74,348.99,470.55,414.71,411.48,419.31,314.87,270.79,355.58,349.62,379.32,383.96,372.58,365.39,1129.7,484.66,1246.1,362.29,345.17,301.66,449.24,564.48,294.41,219.53,490.43,299.85,221.81,227.42,343.34,391.42,309.94,212.97,241.77,210.69,229.43,260.51,379.35,208.36,227.44,402.83,323.45,365.96,221.91,323.61,661.68,296.66,327.25,285.45,318.99,348.38,602.04,234.43,565.75,370.74,276.4
14,280.18,385.97,396.54,228.16,264.09,248.04,333.64,242.58,426.71,432.36,407.76,530.95,317.56,231.24,212.7,349.85,434.29,330.31,559.05,216.16,1460.5,536.56,215.34,526.22,572.1,312.29,834.51,243.62,623.7,446.27,264.43,374.26,255.06,238.04,440.93,543.39,619.98,208.09,333.86,463.43,206.01,243.18,212.04,323.92,302.81,549.29,324.31,419.68,273.87,354.6,462.03,399.66,397.85,422.32,322.95,260.64,351.36,346.99,379.76,383.15,365.88,350.61,1158.3,676.57,1578.2,343.33,329.34,309.27,435.06,555.65,289.73,214.05,491.29,290.68,220.39,210.81,336.11,381.27,299.95,214.06,246.93,205.21,231.5,278.5,381.21,208.84,230.23,361.39,316.82,352.93,223.42,323.33,557.5,274.8,318.5,275.5,309.18,337.54,550.61,224.88,529.32,421.63,274.65
15,286.73,368.99,399.92,230.09,265.72,246.86,352.81,248.73,451.77,425.01,391.45,531.21,322.98,245.19,210.97,353.36,430.97,342.3,703.12,218.11,1283.1,529.15,216.15,491.11,767.84,311.48,1336.5,237,679.08,399.18,275.21,388.81,236.81,227.21,465.14,499.06,540.08,218.58,337.62,469.2,210.09,236.79,218.71,318.7,297.2,569.96,335.75,381.7,276.01,349.41,446.56,408.52,399.91,420.02,306.87,267.38,344.22,341.83,380.2,412.86,350.4,328.4,1129.8,647.93,1676.3,352.01,328.26,291.64,444.04,548.55,290.11,217.96,468.38,289.94,228.23,206.81,338.93,381.29,306.65,216.75,240.3,198.28,224.46,277.73,380.18,210.69,223.88,378.23,338.71,347.61,221.53,344.38,505.86,271.63,326.97,284.25,303.34,350.63,482.27,223.16,461.88,437.4,235.66
16,280.98,386.3,415.04,230.67,275.05,254.35,339.88,252.04,430.71,432.39,410.75,504.45,308.28,244.73,214.37,348.78,454.39,372.27,779.02,218.54,1225.2,495.15,226.95,490.82,1135.1,310.85,1707.9,227.94,738.3,323.02,262.97,402.02,221.01,229.16,460.08,451.49,467.06,215.15,324.01,471.91,209.46,235.4,225.94,332.78,303.48,589.27,336.9,351.14,272.68,360.64,436.93,436.81,407.75,408.38,311.44,272.43,359.34,341.07,394.42,465.2,358.24,317.27,1009,751.18,1532.3,398.01,309.76,300.74,460.1,526.73,288.95,234.86,470.85,278.96,231.3,216.54,349.43,383.29,299.85,218.73,242,200.14,233.36,274.68,386.18,208.98,224.81,357.3,355.6,361.57,224.94,399.88,430.85,265.2,327.23,300.97,325.08,371.8,362.93,208.68,382.05,466.67,244.31
17,299.22,393.13,405.58,231.55,265.37,256.94,328.54,245.97,459.11,450.95,415.19,544.49,315.86,245.23,211.65,323.3,436.18,383.5,938.96,208.16,981.05,502.01,225.53,497.46,1464.5,332.19,2087.4,238.59,841.7,298.02,270.73,399.65,206.96,234.59,490.01,505.05,409.22,202.88,342.79,440.81,199.13,255.4,223.31,297.92,315.78,568.58,334.77,331.51,264.08,340.52,459.83,410.91,430.25,398.43,312.03,261.5,367.43,340.96,364.41,675.06,401.77,321.56,816.24,864.69,1284.9,434.59,329.33,289.76,446.6,546.89,297.48,224.45,468.62,303.91,227.29,214.64,337.75,398.13,305.7,216.59,237.71,201.36,228.47,275.29,397.08,203.39,235.84,344.27,467.28,469,217.59,602.8,423.57,250.45,402.83,401.88,325.88,362.61,308.6,206.69,333.05,556.52,245.65
18,294.19,386.12,401.71,225.69,260.56,308.89,320.23,240.26,464.9,473.33,385.38,529.37,291.81,228.65,204.14,324.16,447.96,417.16,826.73,210.46,862.12,499.78,217.41,469.93,1370.7,380.6,1589.7,240.76,772.79,286.75,292.27,402.42,203.82,232.89,471.52,414.85,342.9,200.63,329.25,451.48,198.84,260.4,211.77,305.73,292.45,540.3,318.21,322.06,267.07,370.46,474.59,393.23,453.16,473.35,298.39,257.94,350.91,353.36,353.94,975.68,430.65,340.32,702.91,951.54,1066.7,570.46,298.95,287.55,478.02,550.61,297.39,215.99,481.52,295.14,226.18,218.19,349.2,376.16,300.21,206.33,227.69,197.11,231.58,244.98,400.29,205.42,258.73,337.45,755.56,511.34,223.39,851.09,406.96,251.7,398.71,513.51,324.33,358.37,275.49,213.1,318.72,530.58,556.19
19,295.23,374.42,407.76,224.12,249.56,436.43,327.65,237.26,498.06,555.66,383.93,499.86,303.24,228.15,207.48,340.18,466.2,449.29,719.28,208.82,707.25,493.02,213.71,457.14,1112.2,493.42,1473.6,238.82,704.47,267.32,311.45,399.26,201.7,228.92,461.66,458.09,307.91,208.66,362.29,441.71,192.93,313.12,213.12,303.78,296.53,550.33,316.46,314.97,267.48,360.88,665.43,401.76,540.11,616.43,315.97,256.84,352.29,348.01,364.01,1325,542.93,376.49,584.42,807.94,850.21,733.35,292.13,264.01,541.76,526.47,295.4,224.41,467.95,284.43,221.77,212.86,333.1,379.29,293.33,211.86,229.25,198.19,236.17,259.13,397.69,206.32,288.56,325.11,1121,643.62,214.77,1102.6,392.88,252.88,532.54,798.5,311.3,326.27,285.18,217.97,314.72,523.74,404.38
20,296.51,382.52,414.29,223.46,259.82,568.86,323.35,237.39,485.05,768.98,381.66,492.08,322.63,240.13,228.16,330.36,492.88,495.87,630.75,212.65,645.19,489.13,219.9,452.48,875.77,623.87,1192.5,229.7,629.3,266.17,319.02,389.63,205.36,231.44,453.62,467.59,283.27,211.82,368.68,436.67,198.75,461.98,212.26,300.31,308.46,556,313.9,301.45,256.26,373.54,924.88,394,587.56,885.05,335.89,258.7,356.39,351.6,367.72,1593.7,697.53,422.24,488.39,673.36,701.87,990.1,297.42,270.61,673.01,531.91,303.72,229.16,441.7,318.7,215.21,212.45,327.63,406.05,286.96,216.02,228.67,200.74,235,253.33,404.84,206.78,382.75,323.92,1370.2,819.02,208.12,1309.7,393.63,249.82,635.21,1056.3,315.02,313.87,278.48,212.79,316.99,532.04,291.12
21,309.71,375.07,423.16,226.11,289.79,738.11,321.18,234,478.36,1084.4,389.46,494.74,328.07,240.52,261.69,303.88,519.05,596.56,551.27,213.72,570.01,499.32,228.5,449.39,694.84,813.33,913.97,227.57,539.66,262.78,341.61,391.49,206.11,239.67,452.32,402.57,264.55,205.61,383.09,429.58,202.91,704.43,211.25,296.18,315.74,565.57,311.84,292.88,258.28,394.07,1164.1,390.67,676.32,1282.4,346.84,261.78,354.96,360.51,373.97,1680.8,953.5,421.98,444.45,593.56,603.85,1194.2,305.63,280.49,821.79,596.17,302.75,229.16,443.39,417.2,218.15,213.45,334.89,462.89,279.38,212.85,228.5,202.12,230.7,239.57,401.34,207.59,494,335.78,1595,840.78,204.52,1458,389.01,247.98,752.65,1322.1,329.53,330.69,258.2,206.47,292.76,476.8,319
22,351.53,365.45,431.44,237.14,344.33,885.88,328.76,233.87,523.46,1414.6,400.43,489.89,318.41,238.83,330.71,295.61,541.98,671.4,498.01,211.99,467.52,513.86,237.7,443.85,564.69,1083,795.3,232.66,461.41,250.02,378.64,399.13,202.78,253.57,490.38,338.85,251.85,200.58,414.05,422.96,200.31,949.86,214.51,297.37,312.25,592.09,317.13,292.98,269.76,405.76,1387.1,390.72,784.95,1667.4,362.66,265.25,362.38,372.44,410.46,1644.9,1315.7,393.46,444.62,505.42,550.33,1339,310.23,276.84,919.51,706.61,299.62,230.77,486.21,597.82,231.9,212.37,338.37,604.39,286.05,213.75,238.06,201.68,231.6,249.43,422.17,209.58,562.41,342.72,1751.8,789.12,205.27,1484.5,394.38,247.45,858.06,1464.9,339.01,356.18,246.47,204.79,257.13,381.63,414.17
23,423.19,389.33,431.34,252.55,445.29,893.71,339.63,245.06,587.87,1668.2,393.06,487.61,309.22,255.34,449.07,318.32,581.89,686.54,479.05,216.23,442.46,517.85,247.94,435.58,492.71,1367.3,684.78,233.18,420.26,247.73,393.36,402.13,203.14,281.46,581.09,328.9,242.99,203.82,423.77,433.82,202.59,1095.8,219.88,313.31,303.05,621.47,325.53,293.7,265.97,441.61,1586.1,374.9,797.23,1868.8,400.63,270.81,388.87,403.17,482.67,1582.4,1642.4,402.12,443.56,406.49,540.42,1525.1,310.51,277.69,937.95,854.71,312.33,235.31,553.01,868.08,242,215.24,340.29,882.61,308.58,226.04,255.7,203.31,240.2,279.44,512.45,212.73,570.2,340.71,1679.5,848.52,212.67,1385.9,423.1,243.18,872.56,1355.3,341.13,367.92,244.39,205.76,252.71,335.35,551.25
24,500.21,375.85,427.77,254.22,602.08,808.71,370.14,245.58,636.28,1752,395.09,516.04,321.37,251.83,542.63,338.84,669.55,914.83,439.26,216.71,405.31,536.03,247.16,428.9,455.22,1545.3,675.74,237.16,390.55,251.97,369.91,436.63,203.36,335.46,652.16,308.68,241.61,198.74,447.7,449.51,204.58,1132.7,225.66,334.94,312.86,635.39,323.37,296.93,268.86,544.3,1592.7,391.16,802.82,1865.7,455.02,280.28,403.88,465.04,554.81,1376.1,1734.8,416.9,397.63,400.22,479.48,1559,323.04,269.79,875.94,1090.6,302.3,239.81,638.37,1166.5,234.21,225.05,375.47,1252.3,294.34,230.93,263.53,216.21,244.65,308.92,592.08,214.33,507.46,369.86,1515.1,751.87,213.67,1360.9,394.14,240.12,964.07,1390.3,343.4,357.59,239.91,213.59,250.89,295.54,661.64
25,515.64,364.3,433.53,262.31,777.98,678.63,371.53,239.6,704.94,1562.9,379.08,513.74,365.6,261.66,521.02,329.95,715.54,982.89,414.61,209.26,393.62,615.46,297.04,397.83,422.34,1443.8,614.26,226.39,336.65,252.72,351.1,422.42,204.35,393.82,583.35,290.78,234.64,201.7,452.8,450.12,197.1,987.25,218.1,333.29,314.63,662.03,341.67,288.69,270.62,641.37,1494.7,393.3,819.66,1553.9,492.5,289.11,408.32,525.69,647.84,1035.8,1746,444.8,389.91,372.62,443.71,1345.9,366.64,273.05,744.56,1393.8,327.53,234.27,682.73,1216.6,221.03,215.14,454.76,1566.7,332.68,247.5,264.48,220.14,231.53,387.3,640.55,211.31,460.24,371.19,1159.6,694.79,218.28,1038.9,410.85,251.49,842.81,1086.6,343.2,331.93,243.63,213.96,245.42,278.96,665.73
26,514.18,373.5,461.69,271.29,828.32,539.74,406.17,238.47,866.43,1286.6,421.74,596.35,419.74,282.58,489.79,326.77,672.79,914.67,402.17,206.2,382.4,762.32,291.86,428.96,412.99,1222.5,571.75,253.58,343.2,275.67,351.09,473.44,210.8,383.5,637.92,300.85,235.74,207.1,468.89,516.34,199.13,823.38,219.39,375.99,318.12,684.88,334.31,297.64,261.04,611.08,1321.1,385.33,795.73,1228.3,484.17,314.29,390.88,619.75,706.78,831.22,1479.7,555.15,393.5,348.76,451.2,1150.6,454,287.15,693.05,1622.8,340.91,250.94,713.82,1121.4,225.32,227.26,546.29,1620.3,348.28,286.23,302.92,227.54,242.69,390.43,671.11,208,378.98,364.31,957.84,599.92,226.54,1001.2,404.6,251.63,800.93,844.95,384.4,357.75,246.34,212.69,262.56,278.81,724.29
27,493.12,366.08,489.82,279.85,806.47,434.85,452.84,252.21,964.02,1067.1,416.69,682.51,513.47,307.52,434.36,356.23,657.41,1090.4,398.46,207.53,364.74,915.27,331.76,456.77,401.87,968.16,497.57,301.73,326.59,268.57,328.62,529.77,236.87,379.41,600.74,274.59,224.37,226.38,495.87,519.61,198.57,684.19,223.87,429.89,316.31,732.74,357,300.07,272.01,620.52,1151.9,420.2,730.69,955.87,464.84,335.45,432.88,791.9,735.13,710.93,1277.1,613.98,380.04,333.86,432.12,913.91,540.85,282.76,609.03,1565.2,369.78,271.77,738.73,946.94,242.35,248.82,607.32,1372.4,344.24,307.77,341.16,223,249.41,454.84,687.88,216.1,329.87,408.8,783.1,591.72,229.88,777.09,391.09,249.29,707.64,659.74,398.55,401.46,258.06,210.89,243.31,257.35,643.16
28,468.04,365.63,520.95,279.3,719.24,373.74,488.26,264.63,1000.9,906.78,406.2,798.99,664.46,340.71,394.24,388.08,651.42,1282.8,382.46,216.32,375.36,1025.4,324.48,485.86,417.47,765.41,479.53,418.5,313.71,299.76,305.76,560.58,276.9,350.92,622.04,278.25,229.48,238.32,487.84,511.04,194.67,560.46,233.45,477.76,325.93,791.85,406.22,293.62,306.96,572.3,950.44,413.79,662.19,792.42,434.26,352.14,475.32,977.34,785.55,627.59,1015.1,638.29,384.45,325.06,431.92,869.92,617.77,290.23,591.24,1466.8,422.51,280.5,722.25,756.56,252.74,316.83,616.24,1139.6,355.85,325.48,384.77,252.51,232.83,598.47,714.53,220.53,298.63,438.95,673.37,575.2,249.87,637.33,367.55,258.51,573.54,528.42,423.08,442.54,257.64,213,243.51,250.68,546.31
29,432.46,384.9,571.63,273.84,592.23,326.54,513.86,272.31,948.31,786.98,417.46,943.03,856,392.14,344.59,441.09,614.61,1374.2,384.82,229.29,410.34,1171.2,295.8,612.76,419.91,637.91,463.94,532.37,314,391.61,304.31,565.87,337.83,320.16,660.04,295.54,231.45,255.08,481,505.92,204,478.89,248.87,528.33,342.43,855.71,473.55,299.4,395.09,500.76,790.89,410.08,591.83,702.64,395.78,374.91,528.45,1039.3,800.34,572.26,770.81,631.56,365.23,335.69,443.43,946.16,628.74,325.18,565.94,1303.8,442.8,285.74,714.64,583.14,266.12,387.81,597.2,939.16,365.34,345.39,432.44,281.86,229.11,716.77,686.38,224.94,285.03,483.21,590.39,604.89,295.93,561.52,368.28,266.26,493.6,457.25,457.67,554.96,255.52,224.14,259.53,252.76,482.87
30,398.17,396.57,616.43,271.11,509.64,293.62,557.87,271.32,833.56,694.94,447.76,1098.2,994.23,477.08,287.26,521.46,563.79,1347.5,396.73,253.87,429.34,1212.9,274.97,822.85,405.13,546.37,436.95,597.24,312.38,563.61,302.94,577.97,418.59,300.49,691.22,322.54,232.26,281.05,462.72,503.01,235.35,412.23,261.57,589.16,344.07,901.01,547.51,310.4,529.54,445.72,674.85,411.91,540.09,645.33,369.44,384.7,612.64,945.6,756.36,518.7,608.76,594.42,353.4,344.87,428.91,950.44,581.82,347.88,515.53,1102.1,438.07,281.12,701.57,477.83,275.07,437.58,564.28,771.43,359.08,375.84,474.13,311.09,244.23,812.06,618.79,229.65,275.5,531.39,522.46,663.51,377.86,472.58,383.42,286.28,443.17,403.68,485.76,711.91,259.12,252.12,262.28,262.33,434.42
31,368.99,380.47,626.03,269.88,484.66,287.24,615.62,264.33,713.38,623.44,477.37,1214.6,1017.7,571.99,253.37,600.23,527.84,1221.8,386.26,314.39,414.51,1024.5,256.11,1022.3,401.28,464.02,428.35,612.93,307.15,800.34,281.68,603.75,482.28,286.7,743.32,377.91,241.69,305.69,418.58,503.06,271.94,333.45,266.84,640.2,345.6,906.49,612.74,319.93,651.42,404.12,584.06,397.85,514.9,610.16,363.96,369.32,692.15,787.14,693.59,454.06,503.83,547.39,386.25,337.74,399.31,790.54,527.48,329.79,497.87,960.05,448.01,262.01,646.77,449.04,267.19,466.79,514.45,676.53,355.16,400.02,486.77,346.75,256.22,908.56,569.42,230.01,262.37,551.67,487.7,676.62,465.92,389.09,384.06,335.23,361.79,335.62,504.01,811.23,263.6,300.07,262.11,286.5,375.58
32,311.75,377.26,630.24,259.25,366,276.41,600.54,272.1,603.34,562.5,484.6,1203.5,1002.8,583.21,241.07,634.09,477.08,1042.7,370.36,409.31,410.18,894.04,241.51,1184.8,399.43,432.01,411.51,572.16,331.61,990.79,279.65,582.06,464.8,283.17,775.34,439.41,230.42,322.37,434.48,502.56,285.47,308.85,274.26,630.25,412.68,884.62,641.29,365.38,694.24,371.82,598.25,425.65,466.04,586.86,349.93,370.84,680.84,676.43,643.8,435.15,427.26,524.81,372.8,355.64,437.08,596.5,470.26,331.24,503.12,849.55,441.69,257.36,613.36,391.48,262.78,452.99,458.23,599.64,377.13,363.63,446.54,333.34,268.55,857.87,509.83,229.84,269.91,585.06,459.02,660.49,470.44,368.94,392.88,385.75,331.15,310.47,521.82,843.07,265.17,355.07,311.64,310.41,316.68
