10,361.8,269.41,305.62,208.24,415.6,247.44,281.33,367.21,259.13,219.45,187.46,259.74,317.89,636.17,258.83,191,387.73,300.67,140.29,219.23,157.48,248.2,601.94,212.64,142.17,237.82,125.63,147.65,142.84,140.86,969.69,123.53,273.04,245.44,141.65,433.6,320.03,118.97,183.38,202.95,296.52,173.15,253.24,123.7,359.08,133.81,144.35,120.4,184.56,187.79,168.73,336.32,342.43,117.44,188.83,111.36,288.78,211.3,114.49,171.69,216.41,344.27,271.26,295.74,285.11,184.19,387.82,389.73,147.38,161.92,152.67,313.83,188.95,173.58,205.18,219.71,399.55,335.97,238.86,303.84,259.3,368.35,281.55,329.9,361.01,550.16,267.24,307.45,286.54,259.96,274.97,284.16,351.07,352.51,170.14,165.21,128.54,308.49,212.56,250.1,283.11,302.63,270.15,153.34,238.47,165.43,227.55,263.42,114.46,123.63
11,364.83,267.52,294.93,205,376.44,241.66,299.79,320.58,279.49,216.39,181.68,248.95,330.62,632.81,269.57,190.21,379.7,290.84,146.64,227.63,156.62,273.27,713.27,210.72,148.98,236.53,126.07,154.94,140.94,140.22,1015.2,126.28,264.58,238.51,147.4,416.52,332.98,120.31,193.81,193.31,272.05,194.34,253.1,124.85,323.83,139.57,141.27,122.46,169.55,181.39,176.6,295.36,352.48,118.51,196.77,111.68,278.53,211.73,115.18,166.44,206.47,337.89,278.35,282.69,261.85,184.79,389.62,335.88,146.27,158.93,157.61,404.88,186.62,159.48,217.3,225.94,384.85,334.75,243.21,259.49,274.77,371.29,258.71,290.76,312.82,529.22,234.18,291.28,274,245.32,270.45,285.77,320.7,389.9,166.5,174.53,138.66,299.99,218.61,241.35,272.42,293.89,294.01,150.99,251.96,157.36,225.98,253.4,117.53,122.71
12,336.28,278.84,284.96,199.97,338.98,236.94,296.99,311.62,271.88,216.08,176.68,233.97,329.65,636.17,266.78,186.97,366.53,284.53,143.38,227.38,158.4,300.71,632.54,207.43,150.34,229.92,125.93,149.81,144.41,136.96,1058.6,125,246.8,239.56,147.36,392.49,310.2,121.2,196.64,185.28,277.46,190.95,257.25,122.39,297.83,136.21,138.93,120.62,175.96,180.28,181.44,289.39,359.98,118.16,189.51,111.62,292.69,209.34,114.94,163.99,195.16,330.1,299.34,289.49,257.73,189.06,393.06,286.57,146.32,159,158.96,397.44,178.11,154.68,216.46,219.68,366.84,328.5,235.9,218.84,263.74,335.61,242.73,270.94,296.08,500.75,221.26,291.15,289.52,230.46,299.94,284.96,276.39,423.98,162.07,172.74,137.46,284.29,229.51,233.35,261.17,303.12,291.1,152.76,242.77,159.78,232.43,242.01,119.87,123.04
13,305.97,274.78,278.43,195.99,329.5,234.98,275.68,321.78,268.14,206.61,173.99,236.34,321.76,640.62,253.23,180.67,343.69,281.12,140.71,221.14,163.46,298.95,471.07,206.68,146.83,221.97,128.53,146.72,147.51,136.71,1084.6,124.22,232.3,242.95,147.34,370.7,278.05,120.69,193.65,185.98,269.28,174.52,257.14,122.48,295.6,135.6,140.45,119.21,183.83,169.1,178.7,292.14,342.91,120.35,178.41,112.45,306.62,206.98,115.1,167.05,194.61,323.2,296.49,298.22,268.6,185.27,385.57,278.63,151.56,159.03,157.13,337.05,172.13,153.95,206.41,214.43,338.57,307.3,225.89,212.65,225.16,304.06,224.19,251.35,285.36,503.18,223.46,302.27,307.25,225.37,307.41,284,261.44,448.24,164.88,163.99,137.31,273.4,226.21,235.71,259.46,306.02,281.02,149.83,232.49,165.36,229.45,241.43,120.99,126.49
14,300.19,260.13,271.14,196.76,323.52,243.82,267.58,330.09,285.08,189.62,176.63,259.83,316.57,685.21,246.37,181.07,302.12,283.66,148.43,222.41,166.49,273.59,385.06,204.72,148.63,220.39,134.19,153.25,147.1,140.9,1090.8,126.87,231.64,242.26,154.29,354.62,255.04,121.81,191.47,187.5,249,185.13,265.34,126.57,296.54,140.79,144.7,121.05,183.17,157.02,178.1,302.39,324.1,124.44,174.78,114.8,302.86,206.62,117,170.38,200.17,322.1,277.47,291.46,258.36,180.65,367.3,288.26,157,160.63,155.18,330.37,176.01,154.77,197.59,218.53,307.5,282.97,223.72,213.89,208.25,307.04,207.46,220.39,257.05,533.33,231.98,305.04,309.07,230.51,288.99,284.17,262.1,463.18,172.26,158.5,141.71,282.97,216.77,246.2,264.44,293.02,285.38,147.39,238.75,167.61,221.44,250.25,121.52,131.6
15,301.1,272.86,270.48,191.97,305.78,252.27,283.61,338.35,284.72,184.09,185.2,272.75,310.87,787.02,247.57,187.39,248.56,298.63,156.19,222.95,164.2,258.02,300,192.47,154.71,222.03,135.19,155.51,147.9,141.9,1060.3,126.9,226.92,261.5,160.77,347.04,247.81,125.43,184.62,186.28,251.8,210.96,275.44,127.72,297.66,139.95,146.52,121.55,196.19,158.75,187.13,344.37,329.93,123.91,179.3,116.46,296.44,202.29,118.31,167.2,203.99,334.75,278.27,291.95,227.37,183.11,355.26,304.82,152.89,166.07,155.28,351.09,177.29,161.38,190.12,222.43,276.69,271.39,224.13,192.7,218.28,294.37,201.93,204.51,242.2,549.55,251.65,297.38,305.76,239.34,300.54,284.42,237.33,441.92,172.38,156.28,133.47,306.67,210.27,249.04,268.16,283.29,297.48,159.5,243.06,174.32,217.85,241.69,118.99,132.56
16,278.19,271.74,266.1,186.39,327.27,220.7,292.72,285.04,260.54,197.07,183.41,265.69,318.87,717.39,254.35,173.06,243.26,309.37,157.25,210.9,165.43,258.39,293.74,199.77,150.87,212.47,130.31,162.97,143.1,143.4,1065.3,130.52,244.94,311.78,168.69,352.96,245.43,124.37,177.14,183.4,245.4,202.92,266.67,127.63,305.17,144.07,141.18,123.39,198.84,169.51,195.46,389.75,313.52,122.07,190.1,116.34,280.96,202.48,119.66,153.41,189.78,321.61,278.49,303.06,277.17,171.59,351.49,335.91,158.16,162.23,151.81,318.72,169.55,160.65,194.85,232.62,241.25,245.36,238.84,197.88,217.26,296.83,213.63,218.76,252.65,481,223.27,269.96,294.71,251.81,280.03,291.74,249.63,421.07,168.06,158.6,129.07,303.09,210.99,231.83,249.07,238.24,308.12,155.27,228.65,182.4,196.36,236.89,117.68,130.91
17,267.55,260.77,268,182.81,291.86,248.9,311.49,331.38,233.06,212.79,169.58,232.53,317.83,813.08,244.96,195.9,239.63,297.15,166.75,215.94,175.39,264.64,243.58,204.59,150.93,216.36,131.68,155.53,142.83,145.32,1063.9,126.95,247.52,288.82,160.99,351.62,242.01,125.55,191.46,178.06,245.71,189.15,248.85,123.48,271.09,136.38,147.48,119.52,180.99,167.08,195.01,341.38,302.72,121.48,168.75,114.85,287.25,195.54,118.27,154.18,194.35,315.3,285.72,285.31,276.8,181.71,359.84,341,152.87,168.26,151.07,290.63,167.74,161.21,203.37,209.77,227.76,227.49,226.74,180.4,186.05,284.32,227.88,199.83,216.85,461.24,261.08,296.11,290.96,249.64,317.44,274.19,223.59,369.56,160.05,157.36,132.43,275.11,217.65,208.64,227.51,266.14,295.36,147.43,215.65,165.48,228.01,223.4,117.73,128.75
18,272.36,265.9,299.17,222.49,296.99,287.19,313.42,298.56,258.62,217.67,165.05,243.96,318.24,751.59,253.51,182.45,248.63,319.33,170.44,222.77,201.89,284.04,254.32,182.86,150.36,219.63,138.57,174.42,149.01,143.64,1041.5,141.3,256.14,276.57,166.21,328.91,248.97,128.69,189.11,178.34,221.55,206.11,293.91,121.99,291.76,139.05,146.43,121.62,189.23,169.35,217.34,375.48,290.48,121.43,175.6,114.82,292.77,190.52,116,157.51,216.75,326.86,277.71,278.4,279.86,174.6,393.61,384.5,148.83,163.21,151.49,288.02,162.94,157.78,232.51,227.01,260.44,237.53,247.03,188.88,203.33,298.12,257.13,220.58,250.58,501.31,252.23,268.49,321.92,283.83,344.77,308.25,221.4,355.66,158.56,158.74,138.84,284.42,240.01,211.77,248.14,276.02,282.55,166.65,214.39,162.56,228.76,234.08,119.81,128.11
19,299.31,305.18,303.35,227.23,293.51,270.27,381.73,285.22,294.34,273.68,170.42,246.77,355.51,796.44,245.85,199.33,287.37,365.67,191.8,243.79,251.13,298.89,274.55,184.7,150.14,208.83,157.71,194.85,152.33,137.12,1124.5,160.51,268.12,336.64,179.1,322.95,256.39,135.86,196.33,194.25,265.72,219.52,274.17,122.23,281.52,159.98,143.19,122.18,260.9,178.54,286.1,300,392.41,124.29,149.13,116.35,269.59,194.88,112.92,153.98,211.58,360.02,283.49,304.29,318.84,172.66,379,384.17,144.53,172.74,156.12,301.74,165.75,158.3,231.72,300.72,256.35,239.83,305.57,194.36,245.79,323.16,284.94,235.07,247.6,695.33,242.53,293.42,388.25,308.83,403.41,342.42,218.62,415.33,159.74,168.21,171.67,308.45,245.15,212.53,244.64,296.27,330.74,187.03,230.1,176,227.68,228.18,123.54,132.31
20,311.22,317.5,318.99,227.9,284.02,268.72,449.72,288.58,329.6,467.94,186.6,247.54,465.99,815.47,290.6,245.5,352.03,373.86,285.76,266.54,333.19,364.45,279.6,257.78,161.01,204.07,175.47,262.34,163.92,145.95,1179.6,196.32,311.99,507.35,213.24,347.83,262.24,141.61,217.13,207.29,353.73,237.98,262.13,123.67,309.27,193.98,146.4,123.56,357.61,223.76,376.08,316.03,420.3,132.78,136.03,124.11,279.78,196.95,114.43,152.18,237.54,437.27,274.63,334.63,397.07,189.51,460.92,391.03,141.38,187.58,157.66,343.78,162.9,162.76,225.51,457.52,263.72,244.54,403.14,202.44,314.14,332.39,340.73,254.73,277.63,911.98,261.3,323.34,541.69,312.5,417.39,383.65,221.54,461.05,163.25,171.44,220.68,213.06,276.93,216.87,245.6,273.6,411,210.05,251.83,196.68,229.19,216.64,128.07,158.81
21,364.93,299.6,338.32,277.02,288.08,315.75,541.81,293.26,385.23,660.38,212.42,266.2,616.62,752.94,401.38,333.31,455.14,427.04,382.08,353.87,412.03,535.99,285.68,347.3,213.29,200.63,246.9,345.5,198.78,181.26,1109.2,229.19,395.87,665.27,268.94,376.27,295.05,153.76,271.51,225.28,445.86,316.95,263.62,132.37,330.78,246.14,160.94,135.52,467.16,311.27,430.63,393.18,405.61,144.54,148.31,130,287.16,198.69,115.29,153.58,459.55,556.38,266.49,332.54,470.47,227.51,678.5,464.08,142.65,214.7,166.29,455.74,159.81,171.83,227.96,682.03,285.44,240.91,517.36,229.21,400.86,381.58,428.66,272.18,303.03,1162.8,320.67,369.62,692.08,321.42,439.17,436.6,229.19,619.73,169.59,170.15,286.47,202.32,370,216.25,248.18,269.43,512.16,284.47,293.53,250,229.73,221.03,135.53,200.39
22,476.22,277.45,383.21,380.48,312.29,384.04,676.04,291.34,460.55,812.65,272.72,299.75,770.21,712.03,542.49,428.43,563.47,571.02,459.47,549.3,445.95,712.33,300.23,451.5,312.32,207.93,356.14,391.44,235.73,242.76,1037.5,253.48,488.73,744.17,336.43,399.86,361.18,178.34,371.79,283.37,518.85,425.24,262.24,156.96,338.54,290.99,184.14,152.38,532.42,375.47,415.91,541.29,404.6,159.88,179.17,133.55,316,205.83,114.68,170.58,686.57,721.95,276.7,322.88,537.09,319.57,1006.2,625.52,147,247.74,187.33,580.17,165.31,193.55,238.02,900.44,298.9,242.2,590.52,284.16,510.62,440.66,521.71,313.6,353.59,1454,427.08,559.04,766.49,356.87,492.84,538.68,244.35,900.4,177.96,182.64,333.35,296.96,515.83,209.47,245.27,316.51,629.79,408.58,333.64,343.08,231.67,237.15,140.92,244.49
23,600.06,272.53,487.08,502.92,342.08,440.83,788.06,286.85,541.3,1023.2,373.67,367.47,895.48,766.29,689.55,495.12,647.79,726.9,533.89,778.96,437.11,807.8,308.65,570.93,416.32,229.36,422.96,382.26,243.21,316.72,1102,279.8,579.74,801.74,406.53,448.12,460.19,195.95,506.74,384.02,579.74,500.96,262.41,206.7,392.75,306.84,202.08,162.92,526.31,364.83,355.53,816.6,391.63,183.35,226.9,139.11,424.29,231.22,116.43,207.5,644.27,900.29,298.06,347.97,635.87,471.95,1351.7,864.09,152.27,277.21,221.46,626.49,177.65,229.33,259.29,1010.7,299.35,279.78,601.13,358.77,640.31,444.08,614.45,422.86,497.94,1639,566.16,871.34,805.6,404,525.24,710.1,269.75,1171.6,184.55,222.75,339.8,297.85,655.12,212.54,248.45,400.32,744.2,536.39,375.39,441.75,243.05,251.89,145.49,280.17
24,742.93,302.8,588.3,622.35,355.83,518.83,771.29,292.84,647.62,1192.8,429.82,571.28,928.09,732.05,863.64,588.92,785.26,801.51,485.09,857.02,432.24,1016.6,314.27,523.76,464.25,209.36,453.23,337.73,244.67,374.53,1092.2,289.7,740.22,867.54,477.58,544.12,645.06,161.9,637.43,443.6,648.13,615.63,274.52,284.8,488.95,340.59,194.36,178.45,586.2,368.48,311.36,1031.5,368.56,217.78,294.18,134.03,514.01,299.44,114.67,225.8,676.21,938.93,317.67,356.29,754,571.67,1518.4,1143.3,164.15,323.59,282.5,664.46,188.74,256.51,323.1,938.66,312.21,347.41,630.67,427.58,749.36,499.37,763.62,572.47,622.69,1471.7,682.32,878.53,883.11,423.11,519.5,861.88,291.32,1462,183.66,276.19,397.94,266.6,707.96,243.39,277.75,561.39,820.25,666.31,535.92,492.26,269.42,295.01,174.8,291.14
25,853.56,388.89,600.06,623.83,320.43,639.13,699.7,342.51,696.64,887.97,412.48,764.75,1021.3,673.47,926.26,547.93,895.83,906.25,425.31,810.41,377.57,816.98,396.9,464.39,499.7,212.63,495.51,344.64,264.36,401.87,1119.3,276.56,845.05,936.68,557.31,628.42,846.65,153.01,607.41,492.52,649.96,581.28,308.56,297.63,588.02,303.63,204.52,166.39,610.81,361.08,294.9,1124.9,370.39,264.57,364.66,130.19,548.2,314.88,116.41,244.22,669.81,783.25,335.32,334.36,841.77,625.9,1649,1135.3,169.15,300.71,318.04,740.88,207.35,292,472.83,815.56,332.36,424.02,556.47,464.3,959.76,548.71,834.59,581.52,632.28,1338.5,783.54,920.31,887.31,421.34,465.32,941.19,311.19,1633.9,185.72,299.49,536.44,159.94,749.14,299.35,348.35,523.48,901.75,672.27,520.91,401.91,341.09,398.61,180.93,337.02
26,809.95,460.76,538.89,503.01,306.68,717.52,673.43,440.97,696.88,716.17,362.29,762.24,964.65,637.29,911.62,575.52,967.18,856.72,325.95,725.02,283.61,838.55,397.04,369.98,456.32,232.05,362.5,278.19,217.61,428.39,1070.4,261.82,1002.1,869.59,542.9,714.87,676.55,160.57,594.93,544.98,638.36,600.18,348.05,317.16,617.24,256.04,243.71,155.45,594.64,380.74,259.17,1006.6,373.1,241.73,387.34,122.45,735.46,298.06,174.16,246.41,686.22,703.64,425.51,377.59,833.08,621.21,1583.4,1170.5,181.27,280.37,317.29,904.4,221.9,306.29,632.13,617.89,393.68,493,529.66,477.09,646.27,654.88,895.53,641.52,703.96,1201.1,801.34,735.65,781.6,393.15,441.05,881.34,385.29,1667.2,179.62,307.76,422.67,260.1,735.48,343.91,383.14,549.28,897.24,521.14,550.71,395.89,403.04,470.07,205.18,276.06
27,701.66,527.08,495.37,408.98,301.54,657.51,638.64,516.17,632.77,560.54,312.63,671.08,932.86,624.51,797.59,540.56,898.22,811.67,295.79,620.54,235.07,828.1,424.21,288.26,382.41,257.39,314.12,239.68,201.26,384.73,1070,211.53,921.79,751.74,505.33,791.52,602.05,148.52,521.78,529.55,681.81,552.25,448.76,292.12,736.33,210.99,244.94,154.02,497.9,339.44,225.63,821.77,328.42,181.31,356.9,120.87,826.76,280.19,192.94,250.47,684.76,615.37,568.84,348.63,719.98,613.1,1401.6,751.67,205.9,255.33,329.07,936.72,246.96,293.9,687.66,482.07,401.45,512.51,495.73,504.74,547.05,668.35,865.09,610.61,801.78,1079.9,697.63,541.47,681.8,371.55,447.28,861.2,543.45,1669.6,190.18,321.95,348.54,277.6,760.1,399.52,457.54,569.06,746.05,421.93,480.81,335.47,471.74,514.5,191.19,254.22
28,602.29,582.36,474.65,356.79,291.26,572.42,582.9,524.22,572.56,452.53,264.92,607.92,835.34,617.62,634.28,474.38,750.67,780.03,255.11,505.02,209.56,668.7,497.01,244.25,299.5,269.15,287.21,209.47,190.57,321.35,1017.9,179.91,820.91,591.26,474.09,882.25,539.53,140.42,483.26,511.81,682.56,513.1,525.18,246.09,820.46,177.51,225.78,147.22,420.8,295.63,208.81,624.08,311.68,159.14,334.24,118.75,871.03,285.97,194.63,277.78,604.65,526.64,658.27,395.45,593.86,561.62,1154.6,556.23,223.98,224.91,341.04,818.71,282,256.8,697.42,394.37,449.08,525.51,449.63,514.7,492.9,724.16,770.95,544.57,783.97,930.54,636.81,444.92,609.85,346.93,403.5,747.16,708.23,1639.6,180.35,324.83,307.94,280.99,691.9,457.99,479.84,545.55,560.6,330.62,396.79,283,489.86,550.84,171.5,220.62
29,541.25,584.24,447.13,313.48,275.33,462,490.46,543.09,507.93,369.82,245.29,520.06,717.97,614.69,517.1,406.45,606.71,695.63,220.5,429.15,198.8,512.2,564.33,221.42,235.32,293.53,252.2,190.54,174.74,259.5,975.23,159.29,737.34,454.91,441.59,876.8,476.53,135.33,424.32,467.46,668.45,472.62,556.03,206.24,845.73,158.58,213.6,139.05,367.59,277.8,196.08,488.58,303.41,163.63,302.93,117.2,791.17,273.61,189.86,292.56,511.19,463.57,681.75,390.9,510.26,487.16,922.96,526.27,221.17,196.88,344.89,725.98,305.05,223.19,695.92,356.84,482.74,517.9,412.42,531.46,446.93,781.76,692.39,517.15,653.18,765.34,580.04,416.66,553.02,320.06,358.28,641.26,786.6,1552.5,169.23,332.04,257.92,282.6,614.36,514.49,519.64,518.09,467.05,280.18,336.63,248.52,481.23,559.51,154.02,178.87
30,495.99,563.01,395.08,274.08,257.11,368.78,411.39,560,444.76,301.61,228.23,405.04,590.91,614.51,462.46,340.41,492.58,597.71,207.09,380.52,193.22,424.9,617.98,209.01,209.05,331.42,213.9,181.27,162.87,210.47,980.51,144.81,613.09,375.22,377.72,773.38,438.59,127.15,346,390.26,611.41,434.95,524.35,179.33,808.4,146.58,209.32,133.88,315.51,274.87,186.86,434.28,286.75,155.88,261.13,116.25,638.48,233.74,179.08,274.8,446.28,425,642.3,315.97,462.99,433,737.53,488.92,206.14,179.1,330.67,661.44,326.29,213.54,665.93,356.44,507.92,481.17,379.05,504.33,410.47,768.54,631.4,500.14,517.65,605.68,501.27,392.01,482.59,291.09,330.99,568.68,774.79,1367.2,165.99,335.14,212.76,278.27,563.94,560.22,569.34,485.61,438.85,265.93,288.87,218.37,470.17,539.21,139.76,150.79
