
Intensity Mean
 ==================== 
40000,227.576,516.577,226.245,264.185,270.794,304.614,257.065,443.298,383.708,209.275,168.173,306.724,212.492,212.075,169.720,190.609,198.817,191.289,223.489,658.202,212.877,301.487,188.992,241.600,256.245,175.888,166.391,198.298,549.133,179.601,430.551,194.980,211.378,147.378,177.972,162.461,173.850,165.794,165.607,156.625,216.974,709.776,251.798,167.057,316.819,155.821,166.009,319.069,175.407,149.997,142.373,247.530,191.293,154.527,161.800,161.833,146.628,161.445,147.395,
44000,200.359,491.296,208.162,271.312,277.987,293.272,266.727,515.273,199.938,249.062,317.202,360.844,210.442,240.947,167.129,188.290,199.772,187.687,255.010,459.316,222.219,330.066,202.578,245.791,264.112,177.988,165.646,202.356,508.493,184.722,445.694,207.074,266.763,154.699,195.725,159.662,159.554,168.242,175.137,161.620,211.282,669.075,280.104,166.370,312.275,166.295,155.866,302.798,190.589,149.354,153.108,334.007,199.885,160.229,169.046,167.154,154.684,155.749,156.321,
47000,250.273,561.634,192.745,264.690,317.354,310.172,318.317,502.845,187.027,267.059,273.547,412.375,220.034,315.972,167.000,205.991,310.594,205.232,279.869,561.743,312.161,309.354,247.335,237.309,276.469,182.471,195.888,266.381,561.549,180.456,441.154,245.134,253.303,164.632,213.520,172.643,195.034,185.407,192.828,174.751,214.792,787.183,259.473,175.777,526.121,154.059,160.914,321.641,206.690,150.074,149.934,523.464,219.962,163.130,175.915,174.208,143.725,166.442,168.568,
51000,208.377,559.367,249.671,282.929,449.052,293.190,568.523,603.750,224.047,360.961,384.149,661.686,254.423,437.499,185.398,188.532,326.906,239.490,435.118,523.294,473.846,416.930,379.558,252.910,311.975,214.203,219.355,402.192,618.059,184.709,473.285,254.131,308.586,181.876,216.825,203.153,259.215,239.456,175.999,234.734,262.459,561.462,279.441,194.397,338.778,163.056,186.654,320.427,317.699,159.526,148.695,626.424,323.574,160.668,162.143,185.568,154.411,174.836,203.395,
54000,227.662,522.171,370.155,463.888,578.624,354.899,823.444,848.996,534.263,679.851,178.360,914.892,360.749,644.143,234.567,225.847,474.979,430.531,612.911,597.192,490.105,708.548,388.992,364.448,345.902,290.474,352.550,607.612,808.223,229.170,563.094,336.345,426.345,232.829,311.239,290.727,315.901,259.954,209.661,307.745,448.793,404.483,399.219,332.760,551.539,213.462,241.382,445.523,412.307,175.516,152.194,725.251,409.685,201.497,200.865,212.093,165.531,160.830,315.980,
58000,317.483,756.511,478.115,746.403,812.786,579.784,1057.243,1091.124,638.849,788.106,192.929,1056.995,627.922,714.025,477.556,349.499,432.684,612.397,821.540,819.341,431.060,1037.879,452.044,586.542,460.924,481.801,426.176,607.340,1011.025,398.909,805.824,606.727,608.435,327.495,411.037,382.580,356.258,383.515,393.794,432.003,497.972,817.588,650.985,590.181,751.922,307.871,340.735,659.198,399.692,234.840,191.585,635.810,451.071,210.177,267.408,245.244,192.969,239.081,333.526,
61000,432.138,946.606,572.523,847.196,852.823,712.853,1001.142,1263.423,815.561,931.431,399.061,1073.363,822.442,773.086,478.387,475.686,422.818,673.673,942.406,980.321,399.272,1530.193,386.158,844.882,673.853,538.492,420.753,575.276,1318.318,618.404,986.241,733.811,617.227,417.200,497.027,408.019,337.418,327.953,461.311,505.804,593.117,1290.006,768.661,590.035,1187.694,336.046,435.167,849.347,480.929,268.514,251.496,780.979,500.335,227.229,328.334,264.846,294.263,373.709,340.896,
64000,544.616,1269.175,736.537,766.902,949.297,966.296,1173.716,1298.772,804.232,1030.847,418.630,1516.116,866.148,779.780,624.384,609.226,342.634,618.612,828.021,1067.079,356.676,1218.709,285.079,969.319,860.606,561.245,398.141,533.912,1289.421,782.224,1069.406,665.117,622.261,412.709,620.920,403.508,370.682,368.685,522.052,508.818,645.734,1530.302,837.960,451.554,1340.044,421.345,371.546,990.254,492.982,266.561,280.133,689.063,411.714,411.181,307.009,337.987,312.454,366.489,354.398,
68000,540.460,1283.836,673.185,720.154,882.326,1183.755,1084.374,1255.082,743.483,952.058,791.163,944.908,839.291,605.895,596.705,778.700,310.775,554.480,706.891,1172.702,292.835,1256.670,224.004,733.556,927.871,554.012,374.467,510.166,1195.622,821.946,1062.113,612.720,506.833,371.918,566.773,373.542,326.228,481.455,545.374,509.900,512.144,1401.641,784.431,511.116,1308.574,408.591,332.737,1132.934,408.223,237.688,361.442,455.644,320.529,439.792,403.467,360.732,304.078,433.614,310.099,
71000,504.213,1028.668,489.783,732.128,824.480,1157.519,793.079,1180.486,839.694,819.054,753.107,784.703,664.292,449.573,592.688,681.826,271.606,588.987,558.995,1036.287,256.272,790.697,211.397,710.044,811.844,495.520,279.218,465.452,1033.040,569.699,882.944,618.830,410.872,385.610,467.953,278.327,267.127,321.402,503.039,484.397,400.445,1165.516,677.039,429.030,1166.674,388.026,277.098,1052.281,390.471,239.661,304.403,633.898,296.034,449.274,359.871,365.409,309.157,261.691,246.875,
75000,455.444,1141.357,257.768,586.390,636.004,959.245,620.466,919.707,661.097,684.769,621.236,650.130,572.465,315.527,446.950,451.572,228.272,475.430,410.126,897.523,218.720,654.398,184.842,586.109,787.150,386.576,224.885,377.922,851.229,501.547,730.808,501.047,364.419,304.415,418.520,234.726,204.498,227.216,422.583,274.165,323.116,965.149,544.058,231.402,945.392,271.479,211.068,798.548,291.994,227.984,234.611,696.728,198.027,372.895,280.920,318.372,269.212,333.875,198.581,
78000,403.755,862.979,226.926,463.507,501.647,764.230,534.311,842.089,657.453,459.941,578.323,655.255,473.230,310.763,310.747,409.592,214.985,434.041,329.072,550.142,218.982,586.975,170.102,456.832,571.330,300.305,207.559,292.482,754.037,408.035,572.754,333.361,285.937,214.611,338.546,175.472,177.217,174.483,352.647,253.361,252.334,849.455,392.807,169.992,775.386,247.659,178.903,622.683,253.765,182.763,228.461,329.358,216.326,307.807,234.582,284.988,212.069,424.850,171.945,
82000,289.744,817.183,214.744,440.080,387.525,615.753,413.079,778.383,487.606,333.027,506.165,658.191,383.407,269.902,262.963,335.989,221.462,301.865,272.559,834.626,198.305,435.003,194.363,305.247,448.284,251.937,184.887,228.914,675.489,330.368,381.343,273.973,257.773,182.725,282.125,170.960,190.619,207.080,296.285,188.935,240.227,842.484,314.302,147.980,684.908,195.924,173.766,508.830,190.821,169.759,170.812,344.075,197.727,277.185,198.426,240.640,184.572,275.760,164.255,
85000,252.205,710.302,196.027,378.059,339.726,435.045,303.248,711.162,512.183,257.615,514.876,547.356,302.765,280.332,202.556,232.726,189.898,227.928,253.624,799.666,205.746,298.323,182.590,285.182,419.125,251.994,182.914,233.155,591.490,244.083,320.618,225.470,225.929,171.725,235.793,161.914,171.332,171.330,210.685,175.811,240.811,613.667,272.169,141.831,628.689,168.380,175.923,445.591,186.720,154.925,153.277,311.920,193.507,194.276,166.615,214.270,172.113,225.829,165.885,
89000,235.645,647.369,194.840,318.317,318.354,386.212,279.041,648.530,345.662,247.627,498.527,482.155,250.950,263.270,188.922,181.512,197.212,221.915,235.845,708.965,184.537,275.567,187.941,456.736,340.182,220.725,165.297,228.368,528.623,205.522,290.151,230.284,212.094,163.652,225.932,157.676,172.828,166.471,194.878,166.434,209.309,476.198,256.069,137.813,552.736,148.543,168.508,341.867,186.446,156.023,150.979,282.533,185.859,189.472,171.952,209.849,160.328,199.390,158.733,
92000,207.342,618.098,174.319,309.335,300.531,339.684,272.784,613.157,343.471,215.203,446.058,402.655,265.622,274.308,186.130,205.512,191.364,196.056,240.314,709.891,199.106,250.685,181.992,329.247,342.942,212.431,164.497,238.969,519.643,181.490,273.640,218.937,216.089,157.009,204.009,146.471,168.278,172.075,192.838,160.423,223.564,361.908,265.266,137.655,472.209,140.123,161.306,378.295,178.884,153.486,154.461,224.207,180.002,184.891,172.136,181.247,155.417,149.572,158.583,
96000,211.454,632.817,184.115,276.783,281.754,311.798,301.894,608.440,309.922,197.411,444.068,438.345,238.876,254.272,194.575,199.522,189.132,196.390,222.722,620.988,196.888,226.614,176.549,252.710,286.245,204.695,157.863,235.390,528.688,174.662,262.874,235.970,219.234,148.492,211.666,155.867,157.724,159.923,172.786,153.481,220.139,326.418,252.122,137.279,503.654,139.750,162.375,365.736,171.572,150.868,147.915,229.014,179.022,182.487,169.142,192.074,163.626,156.165,169.349,
99000,195.266,529.707,173.837,286.756,283.958,286.468,254.868,559.488,268.440,206.288,423.165,407.732,228.792,257.010,180.016,187.673,182.533,180.710,240.646,638.944,203.495,207.910,192.725,290.557,289.751,197.535,153.423,199.540,506.260,170.561,263.586,214.717,210.885,156.141,201.713,146.585,171.849,161.993,167.291,153.005,206.186,331.692,238.148,140.029,571.963,145.647,170.493,367.195,170.999,152.338,138.797,203.992,187.953,161.830,161.913,172.218,154.205,179.208,157.210,
102000,213.483,543.228,175.812,314.039,286.908,317.306,247.669,529.610,374.032,206.048,427.755,443.911,225.138,264.706,182.156,184.455,179.180,194.752,218.018,639.442,187.032,210.483,172.940,264.540,307.339,193.847,155.564,188.895,522.898,174.973,239.661,208.527,223.030,159.311,204.763,146.944,162.268,153.003,174.540,152.503,200.374,320.336,249.842,135.679,520.963,142.354,153.621,361.680,184.705,147.435,135.854,193.098,184.069,165.474,160.938,187.486,151.052,150.464,157.246,
106000,186.911,452.731,165.852,278.622,267.251,293.699,224.764,541.564,274.739,190.819,426.674,400.214,215.068,254.155,173.127,198.124,179.220,183.038,236.735,618.717,214.409,207.099,178.178,266.147,260.097,185.216,167.048,181.786,445.823,170.646,244.293,207.512,200.880,153.598,202.831,154.557,162.941,151.571,182.489,152.510,211.347,303.331,229.518,132.285,475.415,146.159,151.806,331.360,186.970,146.387,139.961,188.342,172.815,157.101,173.382,183.696,151.064,177.277,171.977,
109000,189.748,448.533,186.572,296.035,249.048,294.861,239.814,561.257,384.820,196.777,410.780,324.090,225.783,232.202,172.094,187.004,188.564,182.337,224.757,628.994,208.094,194.717,178.462,300.100,305.347,183.915,154.913,205.696,479.347,158.868,237.549,210.641,207.797,152.753,212.523,144.474,152.083,154.410,177.055,149.320,202.038,314.029,233.682,139.453,503.648,145.468,158.255,312.920,168.233,147.352,148.034,200.764,182.172,155.573,164.895,181.956,148.741,164.741,165.812,
113000,191.404,448.018,180.623,255.753,271.565,310.199,238.534,568.629,317.712,187.511,444.767,291.690,238.062,254.804,173.219,187.986,184.053,184.561,223.302,609.227,199.476,203.886,190.338,272.417,285.400,194.454,162.838,218.426,461.503,167.488,236.121,200.249,205.681,158.537,201.445,140.274,167.861,156.149,179.550,149.779,194.512,307.948,245.531,135.893,418.259,144.772,157.136,309.454,175.993,153.808,143.928,181.194,190.093,165.074,166.054,173.592,147.438,167.857,165.033,
116000,216.039,498.299,170.399,268.579,260.200,303.395,235.127,578.123,374.642,185.525,396.379,329.493,235.997,249.118,166.971,178.551,176.378,183.416,241.923,618.841,208.830,207.329,178.732,263.469,291.469,183.657,154.632,175.788,436.538,158.436,231.158,215.400,229.328,150.211,205.105,152.806,161.029,143.935,173.837,149.294,202.797,315.924,249.416,129.409,402.796,150.754,161.703,305.378,169.373,152.395,149.119,231.310,188.291,163.621,172.532,187.684,149.375,152.359,165.562,
120000,213.982,549.354,180.472,262.301,263.468,303.231,276.829,518.439,385.739,187.612,430.940,348.618,227.920,268.068,160.656,176.614,190.185,188.252,222.736,625.873,207.597,199.289,178.234,342.358,307.053,186.907,155.932,223.184,469.042,155.875,217.389,207.270,229.136,160.938,204.288,152.097,164.129,149.586,176.161,151.217,209.565,315.167,228.199,127.823,347.260,145.604,165.436,306.908,176.221,151.615,144.903,270.485,185.677,159.198,161.222,178.723,151.595,164.394,166.402,
124000,207.282,458.777,177.138,258.997,278.990,275.632,278.570,507.899,372.087,187.482,424.620,397.740,225.023,259.699,176.371,199.847,179.262,190.316,225.718,636.212,231.045,198.785,171.027,312.916,300.179,183.981,168.497,284.487,431.576,168.099,226.765,194.056,204.253,158.497,217.585,162.316,181.084,147.096,167.451,161.138,203.128,283.869,241.344,129.818,324.339,147.079,162.878,335.627,173.013,149.018,148.601,226.230,196.385,166.827,165.516,177.686,151.446,166.853,159.705,
127000,210.179,465.788,187.868,266.781,273.216,295.850,298.823,574.247,399.656,207.331,397.366,404.862,236.009,321.605,170.973,171.895,180.728,191.734,262.210,538.430,303.709,220.631,182.245,336.864,311.009,179.640,170.593,461.023,463.813,165.881,222.593,200.925,210.099,162.048,280.659,166.973,214.094,160.821,163.057,170.930,223.412,303.032,238.791,136.119,327.290,166.036,165.251,309.500,187.130,150.485,142.576,318.142,199.417,172.008,176.516,183.412,163.260,159.752,178.215,
131000,227.859,558.375,204.041,310.901,270.324,274.116,309.653,573.231,378.712,258.999,436.274,441.011,304.363,449.086,293.043,187.299,206.956,210.385,429.394,557.534,441.259,221.924,205.700,314.995,323.762,226.195,228.414,699.462,526.201,181.354,245.206,261.267,276.255,198.189,423.326,210.098,291.923,222.223,193.429,223.040,324.677,304.933,288.963,141.030,393.597,156.510,190.314,318.108,246.231,155.789,163.344,373.076,213.502,180.278,202.201,208.658,187.693,193.279,226.012,
134000,292.525,641.774,278.317,385.144,339.124,291.009,453.364,660.122,448.996,350.860,527.090,555.778,424.637,546.937,383.071,245.139,313.739,249.716,649.754,670.167,420.686,315.093,264.454,423.987,342.389,356.022,174.421,587.305,612.878,204.000,371.049,417.899,419.695,246.031,478.426,201.720,371.145,326.195,208.784,314.429,449.933,480.439,468.926,158.748,423.574,180.825,259.655,393.546,373.212,169.798,185.618,568.043,278.395,196.881,219.237,262.892,277.763,228.654,276.213,
137000,443.064,955.618,350.011,538.520,556.857,324.968,691.784,837.223,575.964,724.938,710.807,877.000,701.930,729.524,492.871,341.200,325.834,355.104,786.581,987.662,404.736,445.271,274.267,572.857,399.506,466.196,247.789,453.469,833.255,239.629,546.195,578.488,372.629,389.447,493.455,281.340,405.112,398.124,309.223,349.796,607.944,693.460,699.504,188.107,877.294,280.383,358.463,635.748,522.930,191.959,233.880,1012.125,318.325,288.339,281.660,328.318,336.195,355.872,482.851,
141000,533.780,1180.989,404.398,775.174,701.096,413.373,941.000,1023.278,764.963,692.166,755.341,1058.182,901.642,645.900,501.295,497.705,362.582,477.580,836.244,1157.596,388.327,694.778,274.495,686.979,676.725,450.726,278.195,373.901,1068.578,422.073,830.100,761.299,510.242,354.626,450.294,225.459,458.266,494.648,393.832,378.111,572.267,1023.027,829.300,184.021,1076.199,304.681,433.721,951.784,434.395,233.965,245.696,1233.185,380.009,372.530,388.765,401.609,354.745,498.630,423.021,
144000,603.584,1171.399,421.830,704.025,809.924,605.563,950.910,1227.920,974.503,702.564,830.268,1123.707,855.817,590.657,518.576,561.933,322.541,594.119,752.198,1235.423,375.720,751.159,281.141,907.904,880.741,548.616,193.700,294.925,1160.294,564.810,882.559,599.015,410.984,513.155,444.717,178.156,462.256,410.145,381.489,356.184,554.932,1290.872,863.201,220.683,1165.798,393.235,422.535,1021.222,423.764,265.822,340.990,956.267,351.344,385.237,418.200,423.079,369.408,429.277,296.209,
148000,604.923,1072.097,382.821,673.350,873.517,871.748,981.424,1245.367,1086.449,676.993,799.634,1124.118,965.923,614.042,507.899,501.944,349.565,568.877,617.989,1152.700,376.647,735.813,293.798,926.544,964.345,870.392,215.789,348.596,1099.642,739.042,794.141,652.065,320.649,471.608,441.683,194.547,327.846,507.834,549.065,348.243,474.575,1269.761,886.191,223.720,1193.089,401.592,351.346,1005.842,482.847,289.855,322.015,828.614,397.171,398.048,398.585,416.983,402.215,539.831,218.633,
151000,502.087,1070.222,381.409,675.476,945.708,1094.677,808.795,1131.693,1014.858,1030.656,699.166,1030.763,864.716,468.152,405.262,595.429,264.040,559.003,580.096,1110.814,332.902,695.988,232.049,674.570,867.586,813.860,188.936,329.046,998.196,664.164,655.640,621.799,300.008,362.740,362.797,161.806,284.148,408.427,507.489,265.143,383.644,1226.847,754.361,181.494,1091.528,351.646,293.184,1040.588,353.898,292.007,304.901,718.959,330.032,363.563,406.815,412.706,363.328,413.643,197.932,
155000,414.780,986.052,331.371,604.787,754.685,1015.319,662.510,925.628,943.767,795.686,650.262,852.765,726.945,419.112,465.558,483.818,247.348,535.623,427.975,1075.245,287.810,697.120,217.635,862.832,754.016,761.965,166.950,265.680,850.344,563.848,611.245,522.871,296.896,300.583,397.254,155.226,279.253,399.909,556.277,302.129,323.691,1198.069,561.453,172.804,909.531,392.341,271.238,993.638,291.148,274.433,219.202,489.591,302.348,371.158,341.650,417.195,356.327,431.966,168.073,
158000,309.613,739.970,280.247,510.882,697.270,910.772,545.216,810.890,765.412,528.444,614.247,801.155,589.950,370.479,315.693,543.283,193.870,458.707,387.594,888.035,266.999,710.856,224.109,1015.891,782.149,623.448,169.754,258.162,819.804,580.272,527.752,373.039,266.992,230.312,354.793,143.850,232.039,325.911,397.353,260.912,281.835,942.133,452.594,162.351,773.141,376.438,254.989,768.641,264.522,239.616,206.253,390.792,256.492,340.562,386.007,399.512,338.976,416.199,196.356,
162000,263.293,590.451,207.312,567.456,670.773,800.989,427.747,742.580,709.397,566.882,635.250,697.245,516.225,328.394,304.975,451.698,200.699,355.492,291.101,837.513,232.364,621.503,209.233,531.962,796.455,575.767,155.112,217.201,664.566,526.967,435.540,337.578,238.267,181.209,302.477,156.519,214.926,254.996,396.674,195.380,221.379,685.484,359.667,144.472,610.183,244.123,213.534,622.851,233.880,222.359,164.777,374.873,227.028,295.819,297.682,293.204,256.702,331.208,172.661,
165000,244.659,530.606,222.320,491.315,553.044,660.406,404.610,692.479,585.471,474.474,521.989,606.463,433.823,287.236,292.404,326.388,206.858,299.107,230.713,765.839,224.402,468.702,188.789,537.778,552.210,585.934,154.862,215.460,614.742,395.356,401.386,280.490,243.423,169.211,251.957,138.844,201.810,197.707,339.341,169.348,215.593,595.268,311.635,142.915,523.713,236.362,198.771,499.809,195.126,189.327,204.039,356.588,208.126,248.495,244.951,300.693,243.207,255.438,167.741,
169000,225.166,529.421,202.099,404.626,444.942,532.922,378.668,637.507,485.912,329.513,435.297,529.198,374.620,258.285,207.965,224.020,186.698,247.336,245.994,656.717,208.490,337.569,176.003,541.452,508.973,422.907,166.424,211.734,536.170,302.245,335.667,234.033,240.752,159.639,234.884,134.773,183.027,200.213,249.965,166.122,223.716,534.825,266.487,130.551,514.695,187.308,178.988,436.968,242.624,226.845,175.541,324.857,211.402,235.948,209.582,242.901,207.141,203.111,170.061,
172000,209.571,491.004,184.635,310.571,364.364,457.301,380.667,528.207,465.775,318.377,436.902,417.508,317.606,237.114,180.057,214.103,185.116,219.986,258.618,593.590,207.489,333.238,166.705,364.676,543.083,692.241,144.819,201.063,474.806,241.596,276.690,223.196,229.384,154.618,231.343,136.307,183.083,196.975,243.560,158.482,197.205,432.575,257.699,137.403,417.564,189.243,185.436,384.629,244.532,200.077,145.288,287.069,208.138,186.030,179.742,240.811,190.417,198.657,167.044,
175000,192.010,447.811,188.724,306.591,327.476,391.026,365.412,439.400,404.601,222.095,413.194,350.632,275.553,264.560,175.397,213.178,200.509,208.547,249.009,551.837,210.104,270.979,166.542,371.616,482.388,499.510,153.702,210.322,439.527,200.794,249.452,222.355,227.109,161.831,213.425,141.582,155.250,166.599,206.432,160.192,222.169,385.319,252.419,141.712,346.172,171.363,177.719,346.088,178.910,172.561,165.533,274.045,206.521,176.231,180.821,171.196,178.478,201.433,163.876,
179000,212.383,454.730,191.509,286.371,324.755,360.382,347.264,447.307,413.297,226.209,383.023,271.297,233.515,266.194,178.806,235.749,195.802,207.431,227.282,584.242,216.474,222.672,167.898,305.130,444.215,378.769,152.349,193.725,428.253,182.522,235.747,215.145,225.051,160.846,201.517,147.153,152.151,171.507,187.579,164.926,210.820,371.186,263.730,137.025,325.847,160.869,184.694,330.927,193.117,159.708,167.955,260.991,195.417,171.894,180.519,230.021,178.831,180.994,155.335,
182000,216.385,405.880,173.509,293.848,308.032,325.617,284.907,445.969,383.121,204.700,413.761,267.553,490.221,279.474,164.576,210.411,198.420,176.816,214.252,578.533,203.379,218.153,172.465,288.257,418.098,309.424,154.362,195.975,392.602,181.630,261.519,207.036,200.948,155.727,203.343,144.341,150.999,154.497,180.501,154.131,195.592,371.099,235.436,134.214,314.792,156.883,177.099,331.138,193.677,152.514,142.570,263.862,197.330,172.183,178.794,212.033,173.499,167.311,157.643,
186000,195.326,374.587,188.303,281.275,298.115,312.836,330.684,422.078,261.956,188.417,368.058,243.643,443.265,260.735,175.921,228.719,186.934,198.725,222.793,599.274,200.886,219.262,160.553,223.247,393.230,256.080,149.479,197.775,413.399,171.354,255.167,235.514,209.937,156.025,193.437,156.594,145.689,153.789,187.216,147.568,199.896,343.300,239.090,131.657,329.579,162.097,178.319,290.968,213.307,160.618,151.417,379.745,194.352,162.922,166.593,207.478,160.520,158.681,154.031,
189000,227.041,400.927,195.074,277.867,297.821,319.706,324.460,456.676,246.813,201.188,387.398,236.991,457.928,262.006,167.539,217.976,190.443,198.479,215.519,582.015,199.371,211.252,178.798,219.875,395.581,228.654,140.451,165.346,405.514,171.416,261.658,207.050,204.521,158.488,221.969,147.145,146.149,177.008,178.025,149.933,194.293,333.425,222.737,138.325,331.988,166.497,168.911,320.685,198.071,154.204,149.386,242.223,198.778,166.676,170.616,464.697,160.749,163.546,173.659,
