
Intensity Mean
 ==================== 
31000,323.059,376.782,490.555,231.239,295.485,251.292,416.802,275.751,509.941,456.164,432.297,886.468,523.046,293.126,209.588,466.577,452.398,572.542,353.620,340.744,346.100,601.984,216.449,1085.323,372.192,356.135,453.372,328.037,323.671,898.500,257.842,480.936,270.234,240.835,605.775,517.888,224.181,268.095,394.860,503.995,272.836,269.124,233.645,409.347,359.847,739.587,422.292,522.360,588.279,350.114,437.346,396.038,432.871,436.014,320.085,297.695,496.647,458.281,428.041,389.697,368.032,390.968,353.627,329.697,405.378,449.376,348.354,297.752,464.256,636.814,375.250,232.025,494.884,324.353,236.409,289.183,366.051,454.955,314.500,240.041,276.589,271.077,263.070,430.901,404.291,217.657,232.011,499.044,344.993,451.045,284.812,371.943,527.352,448.992,316.206,325.133,391.500,781.461,244.390,379.652,365.030,322.583,325.445,
32000,284.965,383.642,483.961,233.755,296.869,258.444,375.822,272.767,523.094,460.006,427.065,775.808,424.908,297.963,210.891,423.636,408.698,568.610,361.130,426.791,376.681,530.405,227.458,877.048,406.578,330.905,440.849,298.082,315.184,714.149,256.222,444.912,235.293,225.884,585.260,487.496,251.578,261.008,356.341,496.783,260.934,260.034,217.640,368.419,328.072,666.331,392.565,527.196,457.823,350.911,426.384,398.531,449.529,452.886,314.191,291.142,485.652,428.133,409.618,388.643,378.510,396.853,419.777,326.382,425.346,448.802,326.845,283.495,438.202,577.273,330.257,227.529,498.659,305.760,230.904,260.203,332.964,417.294,289.777,237.273,254.030,237.804,263.584,341.054,402.305,215.288,225.780,448.737,352.765,410.061,260.398,357.306,660.044,406.057,275.145,309.710,355.082,579.649,307.400,456.260,309.698,340.567,249.871,
33000,302.366,399.263,466.539,226.245,280.002,232.139,362.988,251.948,453.300,450.542,429.381,735.557,394.898,275.816,224.314,382.009,459.070,464.002,361.309,383.837,524.592,515.122,228.302,696.814,412.143,340.690,468.934,291.128,338.294,484.318,284.700,398.405,247.175,250.955,499.283,394.934,263.054,238.117,361.781,466.279,224.268,269.581,224.172,353.011,322.707,655.695,359.487,531.690,404.173,345.528,425.570,382.145,405.055,403.490,321.653,279.152,456.381,401.570,398.495,399.333,389.710,384.294,461.033,345.866,430.424,431.661,349.633,277.838,444.076,564.747,332.140,232.858,482.875,285.751,230.046,232.285,371.119,405.706,285.777,240.504,245.119,229.114,262.546,330.082,396.159,221.272,235.777,380.558,346.645,378.417,240.698,354.872,773.394,367.538,303.090,312.536,343.008,502.771,507.843,359.947,291.914,271.165,266.334,
34000,290.044,371.225,465.286,229.697,278.208,254.931,382.122,252.694,438.268,437.892,389.130,629.496,357.087,265.944,210.410,368.901,486.385,420.989,387.063,307.563,766.021,491.070,223.151,602.068,436.844,339.769,462.620,293.230,378.462,436.749,256.952,440.023,260.940,229.018,505.252,389.237,285.057,228.242,379.325,457.517,205.685,255.449,229.874,344.203,307.268,610.467,358.824,469.936,325.776,356.513,401.175,397.513,421.744,416.880,338.009,288.361,445.848,402.079,396.339,403.595,386.132,368.256,642.545,376.342,444.259,388.480,328.606,263.862,456.520,606.339,309.344,223.782,501.213,285.155,222.348,224.874,358.261,377.897,288.341,238.503,254.518,237.774,260.942,311.031,383.052,211.688,230.038,403.748,336.179,376.443,239.370,340.010,845.781,332.677,312.043,291.764,360.310,413.916,533.112,340.719,319.843,276.131,256.023,
35000,302.491,382.281,414.159,231.882,275.258,240.121,351.158,235.369,467.606,453.507,435.926,615.309,334.443,280.335,211.368,349.416,418.303,377.971,441.763,260.265,953.754,470.537,214.531,522.461,524.574,323.879,497.087,265.928,375.059,380.775,271.532,412.102,287.589,248.106,479.080,448.542,410.799,219.190,364.435,481.374,204.014,267.346,224.410,354.102,298.526,602.805,347.908,436.200,311.653,362.493,403.970,400.496,400.922,427.054,303.057,283.693,410.616,392.475,409.703,377.772,366.256,373.210,761.939,387.593,530.027,369.733,311.674,269.468,422.844,588.822,330.777,219.549,500.934,284.576,219.729,222.666,340.381,357.307,315.256,249.939,241.829,211.977,262.241,291.976,388.531,222.531,235.238,369.598,348.973,359.245,235.943,344.699,778.748,292.157,394.533,308.080,304.788,352.501,682.523,287.723,396.294,290.868,245.255,
36000,276.060,391.357,425.585,224.789,259.064,259.237,346.448,258.404,435.196,429.295,414.128,575.076,325.123,256.029,224.037,333.210,428.959,412.978,526.896,237.605,909.940,501.196,230.091,526.226,687.285,336.382,518.864,261.329,394.425,323.959,260.515,404.955,282.364,233.436,468.453,481.862,508.795,214.046,357.121,458.615,200.646,266.402,220.770,331.981,318.750,535.497,345.980,390.336,287.881,357.394,428.827,408.246,403.548,411.425,328.757,279.666,386.551,377.988,372.819,377.918,352.748,351.661,844.281,445.887,858.876,401.451,318.475,274.470,420.131,573.754,299.809,212.877,484.893,294.099,231.283,228.681,343.364,395.470,306.298,233.355,235.475,201.999,255.131,303.885,397.857,215.932,224.852,351.493,329.480,373.404,221.954,336.254,597.127,261.352,356.113,294.257,303.047,406.512,663.903,269.456,446.818,309.835,247.296,
37000,261.611,375.429,399.404,232.716,278.533,261.345,355.995,251.605,472.488,452.465,420.441,571.008,336.876,250.174,202.446,346.362,422.983,395.174,605.777,218.720,785.258,487.254,221.570,530.514,857.340,307.069,518.150,236.740,491.751,325.724,248.699,362.642,290.837,237.525,474.494,482.165,610.766,211.252,374.994,457.644,196.413,263.274,224.580,314.998,295.741,552.090,320.871,337.499,290.358,345.102,421.582,435.886,429.662,429.589,324.136,272.380,392.525,370.557,382.307,370.278,355.155,319.738,798.493,524.498,1108.198,387.492,325.259,291.660,441.837,554.203,316.874,215.443,461.163,285.230,211.181,223.005,349.056,387.543,311.386,221.485,227.210,219.816,233.512,290.152,376.409,211.035,230.519,351.754,350.406,364.360,224.306,317.725,529.221,274.170,295.397,285.388,311.879,462.184,596.704,262.191,440.322,357.318,241.428,
38000,284.625,360.665,412.973,235.792,279.088,248.249,350.847,249.681,455.268,453.588,406.777,569.002,325.843,261.409,206.305,356.150,419.362,403.499,675.269,218.917,708.460,481.146,215.128,489.222,888.488,349.183,651.496,232.549,627.892,283.573,275.038,426.377,258.532,253.877,448.234,501.047,636.770,205.385,354.290,488.464,190.680,259.386,212.998,351.685,292.445,583.090,332.334,328.242,288.918,361.490,421.869,440.131,428.530,402.197,309.040,278.148,384.218,364.422,357.947,414.393,365.417,318.028,688.826,566.994,1371.580,430.656,326.827,292.269,441.521,526.735,281.341,217.962,474.795,281.437,224.565,225.741,335.801,382.435,284.348,223.894,255.200,225.049,240.176,258.872,371.533,214.796,263.068,369.545,412.630,353.503,215.918,357.565,500.144,270.867,311.155,287.329,310.652,472.309,493.666,241.331,460.752,384.245,246.382,
39000,287.909,366.240,451.023,243.991,272.694,286.460,330.451,257.029,452.244,486.154,408.776,555.709,323.143,252.793,204.924,339.514,459.655,469.910,679.396,211.913,584.586,467.737,226.010,479.132,865.810,436.661,899.563,234.973,624.196,302.875,259.859,373.777,238.865,244.517,467.453,533.794,572.777,224.941,343.314,528.670,191.176,325.559,212.841,336.956,318.178,563.454,344.809,335.440,290.619,351.459,430.440,449.754,462.180,437.458,304.574,294.520,376.335,346.232,382.006,662.720,379.712,365.260,541.509,951.129,1619.726,540.413,333.883,302.495,507.223,560.648,298.077,222.854,505.892,317.146,217.040,223.100,343.351,381.504,277.933,224.597,241.554,216.308,232.680,275.470,372.406,216.207,338.505,361.763,608.279,406.100,215.889,488.877,433.102,259.666,343.438,397.071,303.573,427.680,461.004,219.012,476.773,389.856,389.196,
40000,281.987,383.595,422.710,239.210,269.599,348.268,339.078,241.623,427.597,626.376,408.098,549.354,340.792,241.202,214.219,351.884,450.983,536.152,638.673,216.263,509.111,463.418,227.934,452.618,777.475,717.172,1091.620,236.108,564.684,297.347,252.889,403.896,215.143,271.113,446.249,528.539,549.301,218.933,348.764,493.926,198.860,385.858,222.150,321.898,319.620,553.090,324.779,317.166,264.216,372.396,599.013,499.172,462.266,577.382,322.495,276.831,361.531,377.279,411.845,1037.840,434.264,351.805,500.111,853.892,1477.419,730.559,315.845,262.324,498.244,563.847,286.382,218.191,488.289,301.254,214.873,226.946,341.371,368.902,294.570,218.356,238.071,199.265,244.597,265.462,378.992,211.939,403.342,353.130,898.063,443.111,219.852,754.996,434.368,263.908,440.816,677.964,323.044,372.222,423.199,220.366,458.161,423.050,261.964,
41000,285.264,403.019,431.743,232.029,290.566,486.659,353.176,262.958,431.980,799.216,389.086,532.863,342.927,250.282,225.215,335.223,561.514,755.148,607.318,229.501,462.201,478.284,223.818,474.387,683.146,908.487,1201.128,238.209,528.044,292.156,280.261,399.931,217.614,302.580,460.092,576.726,396.201,213.234,352.662,479.887,206.286,557.037,228.004,339.276,307.563,556.225,327.613,307.418,277.464,371.838,870.545,500.384,493.974,881.511,354.773,292.627,369.455,374.380,386.346,1156.678,525.940,344.243,443.978,604.213,1226.684,1036.342,318.200,274.459,595.307,559.227,300.797,219.865,463.925,320.021,217.623,227.624,340.711,374.288,295.721,227.203,229.252,207.553,240.112,267.828,400.434,211.391,469.864,367.939,1284.505,516.759,227.669,1001.153,414.487,260.085,497.546,922.734,331.477,340.609,376.395,221.627,477.246,514.991,260.040,
42000,297.303,396.332,433.076,242.491,333.286,650.092,358.233,254.590,458.548,1120.979,404.144,535.615,319.383,276.044,253.875,381.316,600.568,913.418,578.385,221.736,384.505,497.680,215.592,507.583,637.596,1312.648,1116.125,237.215,472.816,285.965,297.716,384.760,223.926,371.387,461.030,568.776,316.639,220.667,371.273,480.524,217.223,696.629,228.681,356.155,299.458,581.249,351.514,317.056,268.299,421.369,1107.264,491.476,602.512,1272.654,333.249,288.015,382.207,400.935,389.101,1365.567,721.129,333.174,429.601,584.926,957.791,1303.820,339.264,292.756,673.951,594.055,313.104,229.518,462.654,403.261,223.695,227.922,346.569,417.303,312.684,235.295,233.764,207.507,234.128,282.756,436.126,228.871,483.211,379.187,1318.777,1071.853,235.832,1475.627,428.634,246.916,728.914,1313.795,338.024,375.676,312.383,225.755,413.581,602.009,304.739,
43000,341.991,391.175,452.075,263.315,453.241,848.395,352.174,242.752,493.074,1310.349,373.623,566.398,351.220,256.354,345.895,336.439,782.052,1114.520,553.226,242.442,354.557,470.684,222.731,483.858,567.363,1475.557,1071.753,247.394,419.694,270.624,300.393,392.204,214.985,414.147,447.805,576.739,291.722,223.155,374.483,484.584,219.082,902.773,232.886,369.440,318.654,552.176,332.556,301.533,269.816,509.812,1240.809,456.850,697.072,1748.256,350.936,298.373,381.890,423.777,427.618,1664.510,1077.646,345.883,411.043,547.120,803.566,1527.337,338.032,288.814,688.520,627.896,302.479,227.748,544.886,633.235,205.231,225.894,363.867,517.259,328.974,236.226,257.656,203.224,234.275,252.827,433.297,217.660,493.871,388.303,1554.794,814.981,227.139,1611.976,415.539,270.681,822.091,1550.276,385.572,414.724,310.906,222.454,394.411,528.610,348.126,
44000,336.244,380.199,458.275,271.373,675.399,782.489,337.008,252.095,486.363,1281.837,390.538,615.390,338.331,252.611,398.938,347.338,865.015,1063.005,492.842,223.121,391.261,454.132,232.716,469.974,486.269,1318.700,988.963,239.602,411.209,259.906,306.499,391.004,213.650,463.985,466.639,471.191,285.914,220.155,406.446,475.620,219.942,962.029,235.997,447.009,326.328,629.971,366.945,312.008,269.422,580.798,1210.210,466.164,765.928,1606.027,353.814,342.032,390.405,493.748,420.118,1730.627,1445.367,370.705,390.616,487.811,694.326,1626.711,408.893,321.508,790.485,675.905,314.581,236.217,505.566,830.320,218.095,225.893,362.971,835.729,310.800,242.609,248.489,204.514,247.465,241.068,401.101,208.467,415.649,423.977,1466.578,744.092,218.641,1506.248,385.464,260.522,771.399,1388.824,394.998,390.646,280.826,216.011,349.601,467.143,437.953,
45000,330.393,399.111,455.364,263.033,737.158,646.417,344.094,251.050,482.429,1136.482,424.127,664.824,316.216,254.989,403.849,339.673,840.175,1189.710,453.059,232.586,329.184,472.336,227.934,481.100,497.986,1154.422,710.270,248.679,356.261,274.217,297.642,391.202,209.268,404.233,458.148,419.216,274.654,217.788,409.605,518.428,194.508,765.680,226.850,486.154,343.745,596.113,347.516,310.285,267.699,633.992,1032.020,445.159,803.435,1318.568,366.161,331.737,469.747,494.058,440.795,1337.382,1580.166,388.930,394.762,396.002,618.238,1394.573,478.612,316.328,834.558,726.437,322.226,240.337,526.276,930.990,209.953,224.278,374.845,1122.775,341.420,240.721,303.827,218.554,228.792,274.410,457.420,213.535,383.791,420.383,1060.980,822.009,230.610,1213.777,399.434,250.643,815.298,1158.889,492.840,370.883,284.575,218.552,267.839,424.779,479.698,
46000,325.377,379.735,499.211,270.624,695.278,534.881,355.914,269.563,490.591,994.190,456.058,687.577,311.451,247.426,392.041,342.536,747.385,1152.212,447.410,225.343,352.057,482.347,215.823,471.683,439.845,953.478,681.166,284.051,340.586,300.714,335.803,417.416,212.670,372.850,452.104,374.496,297.385,221.653,405.088,546.343,205.557,596.397,266.747,639.394,349.363,720.952,372.147,335.173,263.164,613.991,868.506,442.027,816.740,1111.901,396.433,390.445,491.846,635.804,483.361,1081.956,1634.234,430.348,378.589,391.689,544.324,1205.313,580.449,341.300,837.345,857.317,340.093,228.127,533.427,964.662,227.088,235.006,374.292,1372.355,346.956,244.185,257.032,209.799,239.666,250.483,469.265,210.917,333.738,496.055,858.402,884.140,251.340,956.147,436.079,247.812,729.261,768.871,509.809,447.838,252.220,222.915,272.243,351.424,589.453,
47000,343.400,402.087,528.865,293.340,568.619,401.153,386.082,274.583,596.420,877.327,435.834,866.725,336.792,263.490,356.653,412.753,730.975,1194.491,435.973,219.314,389.485,501.858,235.289,522.396,429.451,762.301,669.799,355.116,325.722,320.839,324.322,434.086,222.660,343.497,468.530,349.617,258.675,210.253,429.212,515.439,210.286,507.868,251.845,735.881,347.827,767.167,404.601,304.297,276.004,601.619,732.266,433.168,762.695,896.557,428.558,420.785,479.823,779.752,533.019,953.514,1550.250,497.427,356.611,372.869,495.539,1103.633,591.256,341.518,788.866,982.531,323.309,244.080,549.034,861.129,227.556,244.593,380.360,1278.613,362.924,254.465,312.206,214.823,243.498,276.391,550.422,226.707,313.851,556.952,724.526,1061.457,265.091,666.605,408.018,259.125,541.985,587.701,533.544,473.074,266.602,220.881,309.794,322.824,632.826,
48000,302.755,415.763,648.689,283.619,468.010,347.771,407.455,262.141,622.493,777.415,421.411,977.753,340.024,247.939,324.952,420.459,633.885,1320.022,395.394,215.210,365.780,519.989,243.633,521.049,425.360,599.549,571.424,416.478,354.042,388.483,304.206,420.205,271.746,305.545,480.459,308.746,252.010,208.952,448.959,538.464,218.033,428.516,256.764,770.945,346.156,891.608,423.511,316.158,269.658,585.656,656.697,442.255,657.814,734.175,465.237,433.392,537.724,915.965,580.732,681.992,1205.440,534.587,388.246,367.287,487.962,982.390,578.550,344.738,664.532,1038.364,358.776,251.897,575.711,691.935,221.989,249.153,383.394,1165.288,427.906,300.819,276.955,222.598,226.918,389.888,508.548,206.552,271.046,586.418,604.923,1045.042,265.139,570.486,383.045,261.685,536.078,476.308,586.722,478.048,267.219,223.725,267.997,282.054,454.427,
49000,332.437,405.144,766.081,286.307,405.651,323.412,413.741,278.634,604.359,689.362,429.381,1127.560,419.440,273.212,264.891,511.094,592.001,1189.275,398.970,232.479,392.916,636.060,227.956,525.266,429.675,529.823,528.397,479.151,326.822,635.213,297.797,404.289,331.320,280.015,502.252,324.199,261.538,219.878,454.017,511.943,207.292,407.548,243.228,750.868,323.704,933.398,465.288,302.273,250.353,536.974,596.963,416.175,625.125,664.829,439.251,450.896,541.333,971.237,623.789,683.332,965.903,556.948,378.297,390.616,456.079,818.790,544.328,350.754,644.958,1034.046,355.030,268.919,616.737,614.480,236.654,298.351,392.220,1006.750,418.800,345.832,266.987,226.300,225.788,387.949,573.150,223.425,269.491,698.529,611.717,936.839,291.438,575.922,391.713,281.965,417.271,443.660,531.843,450.694,263.925,221.903,280.219,276.183,463.961,
50000,313.092,403.858,852.641,263.632,352.002,287.568,409.056,294.019,633.792,603.855,461.672,1216.557,483.399,306.975,255.678,576.678,528.630,1137.910,395.013,236.958,360.059,769.215,233.357,555.519,409.405,449.250,519.984,486.243,340.321,822.058,281.359,401.835,413.994,268.104,526.723,362.416,262.090,221.856,477.383,559.998,218.089,340.565,251.726,642.249,373.872,961.354,489.251,315.896,266.162,512.319,553.814,429.707,549.396,584.854,454.581,489.025,568.213,809.570,608.414,531.960,763.222,561.679,366.733,368.169,453.807,829.700,487.535,365.968,620.064,976.491,362.944,292.350,584.137,498.647,238.548,363.173,419.881,827.716,462.050,366.281,298.690,269.277,239.160,454.240,623.687,225.781,251.281,645.409,452.670,794.661,331.254,476.078,405.369,271.282,361.615,432.939,537.053,464.419,268.927,218.328,297.421,293.610,458.593,
51000,339.041,396.932,848.466,297.094,302.506,288.315,456.508,307.191,618.764,565.362,450.182,1279.342,618.053,332.158,257.832,590.948,507.755,990.065,402.448,252.248,309.441,913.501,227.484,516.696,405.164,386.488,436.595,410.891,339.436,987.561,294.085,432.953,476.920,273.592,599.762,426.984,259.848,246.822,503.810,538.582,218.342,335.391,266.296,557.377,371.895,938.407,540.973,323.523,283.060,481.699,490.168,411.686,514.784,551.194,416.887,436.682,596.041,729.558,596.272,517.659,652.548,616.200,399.441,330.443,456.399,561.372,432.622,347.766,587.015,817.937,383.764,262.260,592.626,414.915,254.284,405.915,453.771,677.063,438.708,326.207,323.538,241.421,241.675,584.416,583.546,225.937,247.608,665.848,423.112,659.229,392.644,446.851,376.302,316.300,366.807,390.759,487.011,462.379,275.030,227.212,321.474,338.444,396.616,
52000,335.337,393.864,714.687,274.143,404.860,269.234,497.300,285.679,635.219,531.290,460.748,1225.097,820.339,415.117,228.677,593.793,488.168,743.130,378.266,265.464,327.715,1024.402,222.795,621.900,434.491,372.136,515.365,366.958,336.239,985.393,301.007,430.341,435.623,277.290,606.499,440.346,249.216,243.428,567.387,532.372,224.958,287.765,230.772,511.905,376.512,899.149,544.131,315.406,297.495,455.487,469.023,408.629,493.808,490.359,385.637,398.113,559.192,561.714,618.069,478.253,527.961,551.920,360.963,351.966,444.069,571.449,356.748,329.101,535.053,810.543,406.308,242.821,601.235,414.899,269.788,423.377,426.699,526.523,405.952,334.331,405.911,244.326,229.975,651.658,537.977,219.621,242.408,583.859,421.931,556.858,413.592,450.683,402.613,328.785,323.831,339.301,444.078,470.120,243.472,218.551,321.529,326.270,421.512,
53000,375.001,403.759,628.633,272.271,301.404,283.147,462.205,277.733,600.668,471.702,448.279,1104.499,889.197,533.617,217.831,557.580,462.134,636.373,414.890,300.394,346.961,930.513,240.967,709.223,407.470,355.522,508.026,361.988,338.872,922.837,289.384,404.338,360.267,284.597,709.657,481.477,251.855,270.234,559.554,513.710,234.613,293.674,236.710,463.016,390.943,772.828,478.704,334.180,381.007,415.771,474.637,414.882,480.873,526.971,363.528,364.141,553.952,523.470,536.825,452.013,508.604,521.314,373.016,383.867,464.489,495.231,374.126,316.276,542.594,720.065,438.388,224.763,585.862,354.773,288.738,431.290,434.700,527.382,414.296,405.996,450.319,319.855,244.481,639.278,494.406,211.479,243.872,524.636,407.010,498.519,442.365,371.897,391.271,429.527,295.973,317.575,397.071,522.120,268.680,297.889,398.745,311.679,299.006,
54000,322.215,395.691,578.140,255.513,314.521,259.722,482.376,284.855,575.665,507.122,454.519,956.213,1068.326,593.798,226.237,520.466,448.756,584.861,411.522,466.681,352.569,834.436,238.501,831.413,409.801,378.651,435.812,331.167,329.504,886.492,283.637,440.353,306.937,280.435,724.464,501.382,240.253,307.227,548.452,522.466,259.399,273.388,247.063,450.875,398.359,709.573,463.426,408.497,443.302,400.553,452.742,429.905,525.715,483.989,389.881,328.160,577.698,473.330,554.080,412.521,452.800,486.060,331.020,346.529,453.388,489.477,363.320,318.639,490.589,696.342,430.902,233.338,591.169,328.906,325.045,443.335,391.308,480.953,388.169,349.694,419.120,344.041,245.076,744.270,484.315,225.885,230.039,488.468,368.448,424.448,365.967,372.085,454.419,447.126,327.462,305.448,373.022,587.641,266.139,241.388,356.121,408.701,290.784,
55000,334.885,413.024,502.456,249.251,280.432,267.243,472.582,290.015,540.131,479.165,459.155,787.068,966.340,567.575,214.381,455.491,433.163,500.868,379.031,473.526,336.014,790.276,229.825,934.920,413.426,369.043,437.753,305.020,352.523,745.783,269.126,509.639,269.032,265.887,681.097,536.079,255.326,304.964,450.579,485.543,266.471,271.662,234.665,391.732,361.005,690.677,435.524,467.154,510.723,392.125,449.123,465.155,450.326,444.040,322.385,336.758,569.323,410.348,540.285,439.038,461.242,482.923,340.509,375.638,443.484,435.554,341.070,309.088,489.263,663.930,407.604,244.383,540.381,340.619,323.979,367.920,377.529,418.412,390.391,407.015,369.257,294.761,250.089,511.864,462.151,212.333,227.328,453.579,334.322,412.777,330.879,345.702,519.133,406.335,295.266,296.295,364.095,659.924,264.916,304.420,323.638,432.940,266.357,
56000,325.509,393.411,487.442,261.682,286.975,275.229,456.495,287.206,557.774,476.238,467.445,760.761,866.279,504.708,214.538,451.594,481.337,483.186,422.985,469.170,347.078,663.488,223.077,967.314,411.085,353.037,462.502,276.600,362.614,564.244,263.542,540.852,262.554,276.431,660.666,500.343,263.124,294.288,426.365,521.933,267.921,267.040,233.015,368.233,361.115,676.547,449.833,521.349,632.048,394.589,444.896,492.553,458.697,468.965,331.890,303.560,516.683,410.296,501.984,432.623,460.322,501.297,334.046,354.135,443.299,434.257,356.765,311.372,479.387,639.766,428.456,231.203,510.133,317.096,310.280,338.702,393.194,431.966,346.373,393.313,336.611,327.466,245.335,529.849,440.250,220.330,250.794,428.155,371.602,384.305,293.342,368.576,546.432,363.039,318.365,296.437,353.537,555.538,251.856,409.065,347.180,354.350,261.695,
57000,335.677,396.595,467.271,262.008,280.555,264.242,456.395,270.615,466.805,453.634,468.708,671.422,695.204,524.073,214.891,407.382,430.380,441.494,410.777,482.068,354.126,669.941,217.939,945.953,414.159,343.480,426.085,257.784,438.222,498.534,276.770,554.971,247.636,252.408,618.331,470.759,251.235,272.325,404.401,480.337,300.897,262.483,237.344,381.615,344.461,628.505,372.394,511.995,689.913,373.955,417.175,516.611,440.821,430.168,341.231,298.841,493.535,382.555,484.011,416.856,405.307,427.673,384.169,401.169,434.363,408.962,359.885,285.028,490.765,592.240,411.630,230.584,504.919,315.755,289.716,296.281,395.297,428.809,334.173,285.319,298.914,322.973,253.127,443.226,438.499,214.660,217.383,408.552,349.971,374.413,269.268,347.968,642.604,357.193,321.155,319.825,335.693,477.818,327.125,431.540,360.104,335.056,252.028,
58000,332.279,400.301,476.916,246.145,276.381,228.708,401.721,278.777,512.047,456.413,449.465,637.025,574.746,437.475,210.954,391.951,449.567,407.077,446.668,371.333,374.498,585.762,218.471,868.735,447.603,335.346,469.122,252.573,575.601,422.037,285.485,540.002,249.748,252.395,629.026,442.009,271.478,245.410,385.781,497.912,305.001,284.659,227.099,388.565,326.611,604.104,370.479,530.291,641.810,376.580,422.901,531.548,457.889,438.393,347.078,287.600,445.293,402.172,469.490,396.817,397.685,440.040,471.539,424.299,430.898,416.687,337.494,286.163,490.395,547.621,396.877,227.504,472.503,316.585,259.751,273.455,399.310,419.615,323.338,272.958,269.398,296.925,249.560,388.476,439.915,218.539,227.813,382.294,362.928,359.141,245.865,337.546,775.443,302.506,295.164,291.053,340.906,506.354,365.915,444.190,363.165,323.581,273.658,
59000,316.784,405.507,450.459,248.223,275.790,248.981,406.531,291.459,543.826,448.427,435.459,606.050,489.963,388.197,211.307,368.928,433.303,432.660,542.609,388.720,413.049,565.613,214.969,778.752,589.457,349.032,478.497,241.651,617.360,401.350,270.191,533.086,250.481,253.271,591.963,397.536,279.056,235.637,349.307,509.184,332.601,262.240,236.436,353.725,346.864,589.106,351.185,526.186,564.682,372.579,432.564,531.189,423.009,456.743,331.765,288.472,435.173,396.973,450.491,434.067,429.467,408.196,622.649,501.668,433.205,412.189,324.864,312.199,473.685,574.919,400.447,218.447,430.241,300.125,274.252,270.651,371.832,417.528,301.159,289.585,264.738,270.499,245.623,357.679,420.642,211.030,232.941,379.306,358.743,381.086,232.342,358.309,852.092,298.687,302.948,299.638,352.781,504.120,376.639,375.140,299.990,269.666,264.054,
60000,305.591,397.888,420.612,241.466,276.260,253.943,410.956,266.913,526.147,453.339,449.526,560.195,464.329,314.880,217.457,367.894,448.426,431.193,627.870,323.379,415.546,544.343,228.127,697.548,729.359,346.548,448.727,250.794,682.986,344.475,281.296,580.849,282.905,235.405,549.922,351.151,295.193,220.882,396.131,517.593,300.624,261.262,226.374,341.110,334.424,573.535,350.601,443.843,487.201,380.645,428.042,529.205,460.689,428.444,324.758,283.258,432.910,377.303,426.728,425.544,419.572,419.616,627.260,533.123,473.442,412.340,372.856,282.865,451.700,586.787,305.197,229.690,466.627,295.244,251.827,230.540,400.170,430.317,302.636,265.154,264.857,264.018,269.906,327.207,445.044,213.160,232.841,383.522,350.802,382.741,226.214,343.536,749.910,297.311,293.119,294.494,336.678,496.992,397.190,391.484,270.591,316.976,242.264,
61000,317.355,411.838,428.598,240.655,277.326,253.511,376.073,252.892,524.570,426.382,426.001,554.232,403.328,294.034,202.483,372.579,477.689,376.745,698.683,256.992,510.318,521.661,208.565,580.862,865.633,353.367,488.227,242.415,710.622,341.839,283.294,564.052,298.601,262.595,545.408,333.153,390.333,206.115,373.446,489.889,252.964,278.256,217.347,365.516,331.014,559.097,349.567,441.321,431.659,471.590,444.207,484.194,427.817,475.909,337.306,297.754,423.124,378.799,373.330,395.783,356.919,394.381,792.085,581.242,501.363,377.510,363.992,283.474,459.284,547.034,309.939,219.344,470.215,295.655,244.793,231.417,398.774,417.859,316.809,242.839,243.214,234.783,276.658,314.505,437.563,219.724,235.067,375.076,405.072,364.808,234.472,359.774,697.018,290.250,297.842,296.245,330.753,458.831,440.995,356.870,304.718,274.959,248.568,
62000,296.475,393.135,455.638,247.222,278.346,264.086,366.997,257.545,508.015,461.020,415.947,543.776,357.028,286.188,207.741,359.367,461.194,391.466,715.921,252.841,474.817,476.082,212.140,560.933,1009.372,414.578,526.161,246.375,722.159,330.173,264.735,545.351,319.939,263.407,525.446,353.464,430.169,225.409,376.555,531.726,234.692,285.490,230.903,336.009,301.792,563.369,345.249,374.451,348.667,376.022,496.070,503.882,442.833,494.850,345.971,269.086,423.975,381.626,385.988,399.991,364.010,370.518,703.884,570.981,661.321,383.877,369.689,272.543,457.436,537.099,316.247,220.080,437.656,291.958,248.039,235.158,389.649,392.383,303.954,254.829,236.787,211.638,261.763,271.379,457.122,209.804,248.249,346.776,457.117,506.308,231.745,416.062,641.940,265.574,311.184,369.632,329.002,504.952,462.833,285.668,324.837,280.938,254.252,
63000,327.658,387.368,445.924,258.157,275.220,254.035,362.196,256.080,494.383,499.495,425.356,535.478,360.335,276.466,215.403,363.335,525.318,394.145,744.322,235.302,539.250,522.627,210.684,527.013,946.993,530.995,647.152,240.032,632.265,295.551,266.123,512.647,307.177,260.951,502.669,409.618,474.942,218.638,356.850,510.585,219.982,354.334,226.537,349.816,306.693,576.773,343.113,371.006,337.456,343.984,601.478,444.368,444.726,647.603,346.497,279.159,386.024,390.494,405.269,462.726,393.109,433.053,681.537,636.011,816.692,415.327,361.612,276.566,483.122,562.814,343.030,216.206,434.927,293.595,233.807,233.475,391.250,386.473,295.689,247.135,245.503,216.747,268.844,282.898,426.319,209.852,304.523,360.371,666.910,442.284,236.819,451.799,551.395,278.668,301.605,457.564,319.632,440.060,497.926,239.137,390.260,296.695,256.664,
