
Intensity Mean
 ==================== 
89000,18.472,17.234,20.580,17.507,22.652,12.549,62.386,32.160,13.330,39.926,12.634,21.218,46.307,63.413,29.045,61.131,19.248,16.072,41.230,32.485,48.622,75.267,39.913,46.353,35.115,42.112,33.789,32.713,23.555,28.345,58.071,30.895,63.066,36.530,40.916,17.407,42.429,60.372,32.993,54.988,44.688,10.625,8.094,35.800,53.898,26.086,41.760,26.923,49.125,28.046,7.041,35.051,11.773,33.068,38.224,25.489,9.834,21.472,43.846,26.418,10.916,14.459,33.142,52.707,17.128,15.220,40.306,31.909,45.846,15.106,42.743,8.537,4.359,22.064,57.445,17.497,14.181,6.197,8.192,7.428,13.379,13.941,10.142,24.492,9.263,30.769,36.082,22.179,34.175,27.705,4.823,10.196,28.712,35.003,21.876,22.556,4.353,65.230,59.846,22.893,60.006,63.112,17.758,14.609,15.060,44.025,38.666,19.330,28.749,28.984,7.706,24.868,28.886,35.477,35.891,5.426,4.275,31.569,
92000,27.046,16.592,21.903,15.856,22.555,17.292,65.489,32.807,14.349,36.903,12.973,22.797,46.291,61.230,29.735,60.035,17.120,16.218,45.226,35.494,48.997,74.063,44.416,44.892,35.400,43.858,35.210,32.624,59.623,24.182,58.329,30.531,63.215,37.148,37.053,18.104,43.851,62.323,33.112,55.496,44.174,10.688,8.069,35.871,51.812,26.649,50.618,21.784,47.417,17.980,19.245,34.821,11.047,30.433,41.696,26.845,8.914,25.453,37.398,24.831,11.430,13.118,39.145,51.004,17.253,14.500,40.592,32.664,44.138,15.131,42.229,8.814,10.661,23.108,57.643,17.197,11.725,7.400,8.262,6.798,19.834,15.191,11.104,26.122,7.001,30.044,33.726,21.657,39.171,28.072,5.992,10.330,24.191,37.875,22.195,24.466,4.307,72.997,57.171,25.675,38.987,49.245,19.731,19.543,14.768,42.654,43.621,17.819,25.689,33.031,7.795,23.690,23.790,36.635,42.901,6.773,3.969,26.911,
95000,18.081,15.508,20.313,17.123,21.198,13.616,64.954,31.301,14.234,40.812,13.449,17.881,48.158,64.661,30.063,60.273,19.483,16.760,43.627,32.519,47.688,73.792,46.245,45.533,34.550,49.491,38.908,32.284,41.114,27.771,59.859,29.638,64.630,37.077,38.114,17.825,43.520,61.141,34.336,53.115,43.032,11.368,8.489,33.760,53.844,25.776,52.984,29.781,48.266,27.059,12.405,33.579,10.589,32.410,39.446,26.455,8.547,20.681,39.463,24.475,10.100,19.063,39.381,52.370,15.322,16.165,37.542,30.677,42.390,15.201,42.197,10.547,7.783,21.412,55.169,17.594,12.540,5.473,8.187,7.013,21.853,13.157,10.669,25.472,10.389,30.270,33.442,23.559,32.891,26.197,7.701,9.356,24.213,36.332,22.048,26.742,4.129,63.559,50.700,29.194,47.547,53.042,12.566,6.776,14.549,43.013,42.115,25.362,25.206,27.373,11.235,23.041,24.659,34.938,43.847,6.711,4.315,29.329,
98000,22.149,15.893,22.800,16.902,22.762,13.028,65.371,31.666,14.986,39.821,13.272,16.775,46.007,64.972,,60.511,19.514,18.077,41.074,33.454,48.918,69.782,44.101,46.929,34.296,45.512,31.933,31.953,61.840,27.779,57.628,30.436,62.331,39.060,39.177,17.137,42.784,60.920,32.560,51.779,43.580,10.277,8.468,35.041,53.967,27.113,49.957,26.969,49.285,20.608,15.910,33.746,10.150,32.183,40.404,26.649,8.346,17.789,39.005,25.327,10.647,13.948,39.954,55.422,16.285,15.918,36.852,30.737,44.649,15.347,42.263,10.043,6.282,21.414,56.484,18.023,13.509,6.076,8.090,6.750,19.901,14.173,10.805,23.705,9.047,29.032,35.003,23.386,30.159,26.180,5.586,13.445,37.034,35.202,32.641,28.290,6.696,64.210,51.679,30.919,48.687,56.631,16.005,14.333,15.679,57.368,41.335,20.223,29.276,25.631,7.518,27.163,22.269,35.925,49.115,7.099,4.499,25.842,
101000,19.532,14.085,20.876,17.877,24.611,11.783,64.573,32.240,14.225,39.649,12.672,18.950,45.114,66.153,36.310,60.858,19.325,16.754,43.452,31.466,48.030,77.176,43.806,44.244,33.678,43.491,36.398,31.982,15.716,28.295,57.404,28.929,59.463,37.678,40.709,19.447,42.652,61.168,34.409,53.798,42.910,10.519,8.538,33.578,54.920,27.326,50.075,33.198,45.354,25.745,18.147,33.278,9.774,31.340,40.764,27.140,8.777,18.635,37.738,26.584,10.242,16.927,40.388,53.248,16.316,15.656,37.642,31.790,43.269,15.965,42.535,8.993,5.774,20.555,52.483,17.747,13.763,13.302,6.861,6.648,11.758,13.716,11.104,24.813,7.823,30.471,36.529,12.454,28.204,28.939,7.724,9.990,25.581,34.405,22.533,24.239,6.336,59.689,51.672,27.012,62.726,59.664,15.137,14.253,15.095,45.346,40.967,18.305,30.175,30.635,7.491,24.492,23.983,34.162,46.385,7.373,4.050,28.038,
105000,18.641,17.221,21.409,17.192,24.941,15.307,64.717,30.392,15.652,38.912,14.199,19.460,44.868,66.009,24.664,60.515,20.132,21.698,42.735,33.504,48.691,67.727,40.350,45.909,35.232,43.185,39.161,33.887,22.215,29.582,58.798,30.812,61.274,37.364,38.918,22.190,43.963,60.994,34.999,53.797,44.377,11.563,9.177,33.970,52.032,23.586,47.366,27.201,48.937,19.648,16.457,33.046,10.600,31.697,38.758,26.768,9.157,17.760,36.833,27.134,9.054,12.868,39.175,55.737,16.684,15.766,38.143,32.649,40.645,13.569,43.235,8.774,4.578,20.234,57.764,18.433,14.969,8.348,7.068,8.806,22.291,14.654,9.939,26.506,8.704,29.809,38.327,8.425,28.156,27.146,6.680,14.583,22.373,32.011,21.707,22.536,4.634,53.308,63.379,29.459,60.158,58.818,15.060,13.401,15.118,46.454,37.118,20.654,30.708,35.387,9.241,24.562,19.688,33.820,41.875,7.292,5.268,28.521,
108000,19.819,17.211,23.703,16.789,24.571,15.234,66.075,32.034,18.647,39.963,13.233,16.217,46.097,65.496,25.009,59.304,19.931,14.715,43.140,30.842,48.607,79.244,46.404,46.161,33.858,40.855,47.214,32.830,4.221,26.089,58.905,31.340,59.367,37.992,39.045,21.243,43.735,61.272,34.734,53.589,43.546,10.757,7.971,35.272,53.363,25.245,49.927,31.953,49.377,26.712,13.495,33.775,11.067,32.533,41.455,25.974,8.830,19.818,39.442,24.862,11.777,17.471,38.689,57.064,16.411,14.876,40.109,31.700,45.295,15.161,42.921,8.973,4.447,23.645,52.960,18.092,14.470,7.620,7.173,7.721,21.641,13.891,10.980,24.543,6.458,29.935,39.138,9.349,40.901,25.866,6.480,13.973,25.559,34.970,22.907,22.911,4.807,64.421,62.130,25.188,45.555,49.228,14.608,12.484,14.741,51.661,43.345,22.194,29.509,31.049,8.022,26.048,22.417,36.144,47.957,6.918,4.322,28.755,
111000,19.117,17.733,19.205,17.220,24.577,18.536,64.518,31.654,16.379,44.116,13.212,13.686,45.526,66.409,27.142,61.318,19.772,16.803,41.942,32.763,47.533,79.069,45.454,45.623,35.608,44.391,40.944,32.539,22.779,28.819,59.575,30.589,62.572,38.657,40.548,21.234,44.417,60.501,34.763,53.703,43.775,11.130,8.632,35.603,51.377,27.040,50.977,24.673,49.980,19.732,10.847,31.862,10.966,31.029,38.845,24.743,8.228,19.156,42.758,25.604,10.036,14.847,39.985,55.549,15.688,17.102,38.374,32.101,41.815,15.975,42.049,9.013,5.387,23.891,57.800,18.936,13.976,11.768,8.478,8.347,15.270,13.914,11.012,25.670,4.866,30.335,34.776,5.360,29.524,27.529,4.012,12.119,23.816,35.992,30.744,28.402,6.145,55.282,56.286,26.211,50.636,55.432,13.338,8.135,14.291,42.668,44.244,18.335,28.936,26.410,8.032,26.682,21.993,35.862,58.721,6.888,4.883,27.934,
114000,18.935,16.541,21.441,17.081,25.909,23.429,67.214,31.572,15.149,41.759,12.684,19.437,46.390,63.299,28.740,61.102,20.389,18.993,43.361,31.772,46.504,73.555,42.718,45.142,34.825,44.018,37.442,32.161,46.878,30.522,58.056,31.248,59.245,37.810,37.695,22.961,44.649,60.218,34.501,53.612,43.991,10.640,8.077,35.434,53.864,26.114,47.486,25.264,45.927,19.289,17.583,33.353,11.872,32.066,39.671,24.386,9.182,17.288,38.549,23.046,10.314,15.246,42.421,53.178,17.809,15.709,38.873,32.993,45.245,15.183,41.438,9.637,4.855,23.823,52.771,18.116,13.637,6.692,8.307,7.075,22.976,15.357,11.631,26.439,5.355,30.460,39.224,3.852,31.709,16.471,6.650,3.425,21.738,32.040,24.977,23.054,5.296,60.014,63.357,26.910,46.363,54.630,14.378,12.627,14.135,41.621,39.794,19.878,25.109,22.526,8.860,24.882,22.544,35.551,51.707,7.620,3.889,26.155,
117000,20.063,17.386,21.327,17.294,24.056,19.907,66.750,31.849,16.860,39.779,15.025,18.493,49.605,66.689,28.392,60.483,19.588,17.270,42.631,36.550,51.198,76.917,45.979,47.398,33.528,47.653,41.464,33.710,55.510,33.439,58.104,31.726,60.500,35.961,39.593,19.833,44.163,61.013,34.235,53.314,43.164,11.203,8.337,35.981,52.353,26.830,40.635,26.079,48.382,17.943,13.784,35.102,11.632,32.728,39.323,26.474,9.095,22.665,40.490,24.463,9.930,12.349,41.514,51.437,16.833,16.162,39.405,32.407,47.239,16.375,43.765,8.152,5.110,21.585,55.318,18.321,15.190,8.185,8.076,7.588,24.493,13.999,10.795,25.739,5.195,31.108,42.145,3.140,21.906,25.274,7.096,5.462,21.677,33.948,24.825,21.235,9.883,44.854,48.912,27.196,48.356,54.175,19.384,22.105,14.354,38.910,46.668,24.128,26.575,33.073,9.563,25.426,25.801,35.510,56.586,7.201,3.827,27.701,
120000,19.066,17.003,21.917,17.182,25.733,22.705,65.783,32.763,18.753,37.025,13.777,21.054,46.656,65.883,34.866,62.218,18.910,18.444,40.686,33.082,48.888,79.634,40.662,47.203,34.887,44.801,40.347,33.411,12.181,31.235,59.502,30.107,62.901,36.809,38.120,18.244,43.808,60.937,35.875,53.177,43.196,11.087,8.078,34.915,54.809,26.361,42.452,30.367,51.642,19.402,17.991,32.966,13.519,32.888,40.810,25.532,8.820,21.496,40.543,25.402,11.879,14.742,41.976,51.206,16.536,15.497,39.390,31.968,46.394,15.654,43.697,8.302,4.433,20.965,53.096,18.452,14.153,5.932,10.172,7.597,17.385,14.109,11.206,26.420,6.170,31.195,33.301,3.671,23.097,23.654,7.197,6.345,24.477,33.975,22.956,21.704,5.352,56.167,62.786,24.701,48.657,55.534,22.034,22.703,14.523,43.493,41.366,19.347,28.192,32.473,8.806,25.902,26.215,36.087,56.081,7.350,4.866,28.076,
123000,19.027,17.298,20.824,17.344,24.154,18.081,69.629,33.443,21.363,42.511,14.109,17.826,47.996,65.148,39.744,61.246,18.976,22.326,45.158,35.425,51.884,81.442,45.530,45.406,34.691,46.751,39.443,33.048,33.296,29.673,59.307,30.078,57.350,37.954,39.291,24.144,43.578,59.769,35.285,52.296,44.355,11.855,7.700,35.421,53.356,28.227,42.453,28.657,52.674,14.100,5.110,37.214,11.978,33.434,41.798,27.049,9.779,26.420,41.575,25.607,10.959,18.169,33.335,50.154,17.265,16.252,40.863,32.741,42.567,16.629,42.536,10.312,5.449,21.514,56.277,19.378,12.530,10.221,9.820,6.903,23.309,14.384,11.203,24.617,8.363,31.391,41.655,8.547,26.697,15.712,8.862,4.770,22.585,33.663,23.266,20.432,4.291,71.253,69.252,23.618,53.108,56.639,19.841,19.975,14.740,44.568,39.968,23.913,26.938,30.163,7.221,28.606,26.187,36.039,45.891,7.252,4.374,30.069,
127000,18.168,17.787,25.704,19.395,34.844,23.452,64.286,35.121,22.181,41.446,13.973,20.919,50.318,63.587,36.688,61.830,19.325,18.281,43.801,33.456,50.837,79.480,41.254,47.688,33.958,48.510,36.591,33.556,7.636,28.885,60.904,32.231,60.235,37.058,39.977,19.183,44.406,60.859,36.650,53.921,43.979,12.224,8.678,34.520,55.635,27.776,40.216,27.459,50.052,14.706,19.150,35.968,13.523,33.058,41.699,27.490,9.616,22.470,41.315,22.560,10.287,16.465,36.619,59.069,18.195,15.846,38.551,33.118,42.871,16.728,44.034,10.071,5.493,17.936,50.079,20.060,13.657,11.194,10.271,8.221,26.198,14.642,11.792,25.908,8.916,31.656,38.569,6.959,20.475,25.290,7.252,5.045,23.978,36.912,23.467,22.080,4.428,36.617,47.138,25.056,50.244,64.791,22.949,21.539,14.165,45.504,36.747,18.712,29.204,32.622,9.363,27.295,24.969,35.520,46.281,7.401,4.662,25.907,
130000,20.087,17.262,22.947,19.920,39.624,27.369,66.376,34.375,18.610,42.420,13.570,17.408,51.092,65.795,40.425,61.847,19.628,18.872,43.353,33.116,50.288,78.523,42.585,45.920,34.805,50.970,45.368,34.488,14.213,30.654,60.841,31.578,61.884,38.763,39.880,20.392,43.563,59.741,36.639,53.932,44.363,11.072,9.004,35.415,56.141,27.325,33.317,29.934,49.997,18.098,19.591,38.212,12.237,34.245,43.020,28.324,10.741,22.430,40.878,24.731,10.878,20.422,37.451,52.393,18.616,15.571,38.963,33.250,44.338,16.427,44.134,10.585,5.521,19.709,53.006,20.484,14.476,11.850,12.443,7.305,26.883,15.011,11.495,26.624,19.951,30.702,33.718,3.915,22.324,25.955,6.720,4.433,25.099,35.256,26.460,26.051,5.416,55.999,47.399,26.477,55.397,63.061,15.018,11.274,14.679,45.714,36.465,22.909,28.324,36.612,9.576,26.321,24.985,37.753,47.349,8.354,4.549,29.793,
133000,18.972,18.777,26.672,19.265,34.611,31.089,66.190,32.111,18.657,41.612,13.511,18.931,52.173,69.918,44.013,64.193,20.567,19.389,41.783,33.662,51.901,81.151,38.822,48.837,34.707,50.032,40.681,34.558,16.980,40.421,61.301,30.666,60.908,41.182,39.020,20.947,43.344,60.112,35.947,56.201,43.426,11.590,9.705,35.882,55.041,27.714,32.882,27.407,47.480,16.258,20.623,37.137,13.859,34.456,39.872,27.125,10.713,28.446,42.936,27.078,11.401,11.541,44.113,55.300,17.620,17.815,39.380,33.466,43.623,16.206,44.926,11.102,5.527,23.436,57.616,19.465,14.691,7.210,13.085,7.828,26.805,15.521,12.107,26.593,12.497,32.061,36.980,17.456,18.174,20.665,9.025,4.960,24.966,34.940,26.712,21.253,5.206,55.104,47.340,30.250,55.682,63.236,25.608,26.253,12.837,44.829,41.507,26.429,26.461,30.999,8.971,27.972,25.141,37.946,44.868,9.224,4.539,32.214,
136000,21.773,17.350,24.368,18.637,28.756,23.927,67.064,33.654,20.597,43.994,13.208,22.789,52.319,66.740,29.287,63.769,21.617,18.760,42.691,34.293,53.611,76.894,41.068,49.394,34.495,46.512,39.023,34.444,41.623,37.037,62.802,30.594,59.497,39.310,39.474,20.452,44.335,62.654,41.482,55.955,44.813,12.597,10.320,36.480,55.534,27.308,48.518,32.724,47.418,14.449,15.851,38.491,13.125,34.218,39.576,27.834,9.485,24.651,39.462,25.819,10.639,14.368,42.346,57.653,17.068,17.692,40.625,33.896,46.393,15.900,44.191,10.446,5.224,21.262,54.864,19.164,15.044,8.307,14.013,7.811,25.384,16.087,11.707,27.538,9.012,32.768,34.795,3.247,13.364,17.465,10.346,8.600,25.079,36.810,26.407,22.397,4.980,45.052,48.121,27.948,56.636,59.982,23.277,24.019,12.775,43.655,47.916,25.684,28.241,27.964,8.339,27.550,25.714,35.941,45.497,8.261,4.415,27.742,
140000,17.176,19.424,23.876,18.757,26.947,20.196,67.841,34.982,19.187,43.469,13.426,20.397,49.399,67.969,27.219,62.504,19.324,17.198,41.128,32.197,53.637,79.579,40.597,50.095,36.063,48.698,50.527,34.968,49.169,29.750,60.506,32.272,59.974,40.150,40.141,19.283,44.188,62.755,37.372,55.746,44.010,11.025,11.346,37.641,55.994,28.361,40.535,31.154,48.685,17.135,8.795,37.044,13.358,34.796,43.555,28.801,9.874,20.236,39.904,24.833,12.405,14.767,45.876,52.651,17.526,20.228,39.183,34.139,46.493,16.188,43.559,8.911,5.684,20.461,60.578,20.603,13.804,7.545,11.370,8.074,22.188,15.358,11.697,26.595,16.966,31.874,38.166,5.574,19.756,18.392,8.280,7.240,22.815,35.681,26.969,19.905,4.276,51.329,43.281,29.572,59.600,66.224,14.548,12.912,12.683,43.175,44.197,27.371,27.032,31.634,8.750,27.241,27.201,38.121,52.483,9.208,4.094,30.868,
143000,18.136,18.402,22.525,19.272,27.265,20.534,68.050,32.658,15.500,41.665,14.971,21.400,50.015,68.460,40.260,63.256,21.059,16.080,44.680,32.985,53.794,81.554,39.085,50.451,34.985,49.954,46.920,33.805,50.106,28.217,60.563,31.444,63.084,38.940,40.131,20.186,44.056,62.539,35.827,55.176,44.241,11.696,10.576,36.256,54.848,26.163,37.961,32.215,52.521,14.706,13.635,34.356,12.966,35.284,42.598,27.542,9.319,17.251,35.939,27.450,11.216,19.826,43.688,59.144,17.822,18.651,40.314,34.528,47.772,16.760,44.534,9.660,5.337,18.812,54.210,20.285,16.016,10.034,13.242,7.796,26.956,15.502,11.730,26.808,6.169,31.828,32.763,15.358,14.515,27.873,9.542,11.802,24.809,35.480,28.745,22.430,5.272,48.603,52.587,28.351,62.951,69.974,19.346,18.570,13.438,45.388,44.693,27.738,25.806,31.529,7.659,24.757,26.573,36.722,55.207,7.592,4.465,28.640,
146000,20.259,18.640,24.459,18.913,27.411,18.817,69.243,33.611,18.926,38.326,13.021,23.011,48.933,68.234,38.458,61.677,20.312,15.994,40.606,35.530,54.210,78.839,38.892,49.425,35.248,47.064,40.289,33.714,40.451,31.128,61.843,30.556,61.082,38.375,37.269,23.372,43.073,61.115,41.290,57.293,43.545,12.338,9.207,37.122,58.254,26.415,45.051,34.821,49.917,13.690,13.716,31.490,13.044,36.200,46.879,26.323,9.916,21.753,47.492,26.403,11.042,15.591,45.710,54.294,18.053,19.074,39.099,33.913,48.160,16.386,44.337,7.215,5.083,23.387,56.472,19.093,14.768,8.111,18.341,7.156,18.148,13.401,11.202,26.297,4.569,32.254,38.152,4.971,13.924,29.101,9.311,7.682,25.643,34.638,28.281,21.609,6.223,52.701,47.439,30.834,63.890,68.920,11.712,7.393,12.638,45.200,45.541,32.168,28.039,29.039,8.324,26.876,29.777,37.634,46.784,7.307,3.788,27.233,
149000,19.723,18.170,24.951,18.348,33.695,21.445,65.319,31.480,16.840,41.874,12.269,23.534,48.604,66.713,26.451,61.931,19.233,16.054,45.276,33.434,53.340,78.186,38.138,47.314,34.911,46.376,41.710,34.013,36.688,29.141,61.476,28.966,58.143,37.940,39.041,19.935,42.835,63.380,35.328,55.464,43.413,11.473,8.834,36.277,56.414,26.923,52.921,31.125,47.958,12.769,13.294,33.878,13.689,34.524,48.365,25.811,9.373,22.273,45.762,28.744,10.906,12.095,41.352,50.877,18.898,24.225,38.765,34.043,44.034,16.135,44.688,10.307,5.397,24.452,55.657,19.294,15.856,9.098,13.428,8.204,24.995,14.036,10.188,27.140,7.868,31.213,39.518,25.660,16.791,26.513,8.956,12.095,26.546,36.048,30.918,21.716,6.759,52.173,49.985,29.305,71.319,70.662,17.068,18.646,13.670,44.640,39.162,27.091,26.944,30.642,7.314,23.772,29.105,37.788,48.685,7.425,3.966,32.653,
153000,19.191,17.842,24.151,19.618,25.710,19.937,69.469,32.665,16.556,40.039,13.474,21.757,50.816,67.192,25.875,62.187,18.891,18.284,43.149,34.185,52.713,77.446,39.567,48.095,34.926,44.756,40.284,33.406,37.574,29.364,61.355,27.960,61.614,36.101,39.462,18.512,44.116,60.679,34.897,54.687,43.995,11.352,8.996,37.038,58.517,27.857,49.649,26.166,47.815,11.930,14.738,32.343,12.340,35.540,44.725,26.843,9.544,25.618,39.001,27.052,12.018,11.737,42.780,55.160,16.928,22.294,39.392,32.967,44.362,16.377,41.622,8.930,4.540,22.868,56.727,21.674,15.379,6.945,17.058,7.524,24.518,14.659,11.521,25.787,4.490,31.930,35.934,20.386,18.290,24.666,9.155,9.279,24.681,35.248,28.629,21.641,5.329,50.389,47.671,29.623,64.929,71.166,21.581,21.920,13.685,43.977,40.875,28.808,28.455,23.407,7.794,27.708,26.418,35.052,50.490,8.464,5.189,25.285,
156000,20.855,18.456,23.297,18.288,25.754,19.838,67.186,28.927,17.589,39.009,14.459,20.714,51.241,68.145,30.034,62.134,18.841,19.493,42.155,33.199,47.814,81.625,39.394,50.050,35.375,47.942,43.979,34.738,79.175,26.809,63.003,30.539,58.021,35.441,39.392,21.713,42.027,63.228,37.927,55.621,43.911,11.380,9.339,36.733,56.881,27.290,50.394,32.093,48.640,13.287,8.026,31.871,13.706,33.779,41.312,27.193,9.822,25.756,49.911,24.015,10.545,15.638,44.528,51.108,16.924,27.926,39.168,33.869,45.681,16.417,43.658,10.195,5.455,22.230,54.669,18.351,16.797,11.421,12.514,9.269,25.628,14.439,11.198,24.963,4.416,31.370,33.686,5.051,17.221,20.301,7.008,5.030,25.230,36.028,29.053,22.327,5.422,60.195,60.522,29.341,61.885,66.797,25.251,26.064,15.147,43.953,39.797,25.082,28.864,32.224,7.957,23.776,29.739,36.790,50.671,8.567,4.177,28.538,
159000,19.550,18.705,23.571,18.555,33.203,30.376,68.248,33.238,15.786,38.684,14.654,21.170,50.585,68.096,31.148,60.511,17.673,16.231,39.321,33.937,52.584,74.314,44.112,49.974,35.338,47.296,40.537,34.435,75.367,29.820,61.881,29.978,63.285,35.307,37.103,25.275,44.204,62.480,35.928,57.315,43.558,12.202,9.623,35.905,56.219,26.667,48.325,32.186,45.444,11.774,12.057,31.135,12.856,34.640,46.144,27.380,10.387,23.032,50.289,25.077,11.687,18.994,45.221,55.494,17.544,25.881,38.899,33.720,44.239,15.409,43.186,9.113,5.243,20.245,53.660,18.995,16.616,10.763,13.239,8.369,13.686,13.990,11.209,26.090,3.871,31.502,37.472,3.790,15.973,27.876,8.116,5.715,24.544,35.415,28.231,22.194,5.270,46.491,39.975,29.460,63.427,68.917,23.658,24.780,17.797,44.853,47.977,30.001,29.618,30.023,8.152,26.542,29.612,34.798,53.946,7.945,4.457,27.226,
162000,19.868,18.625,23.020,18.624,25.923,19.996,70.593,30.919,18.077,42.226,14.465,22.217,51.534,69.353,41.976,61.341,19.901,21.389,43.693,31.695,50.322,81.730,42.789,50.756,35.961,46.321,43.435,33.487,63.097,28.571,60.225,32.619,61.675,37.169,39.315,16.572,43.624,61.842,37.010,56.036,43.839,10.916,9.389,36.977,57.608,29.014,42.515,31.233,46.651,12.051,14.402,34.027,12.999,33.395,40.370,25.235,10.310,23.034,41.919,24.104,11.389,15.434,44.030,50.158,17.800,25.911,39.066,34.236,45.880,15.869,43.153,8.835,5.063,20.212,55.636,18.879,17.251,13.394,7.381,7.822,18.102,15.543,11.096,25.004,3.960,31.996,34.803,19.419,12.989,25.262,8.076,7.014,25.401,34.462,31.036,21.838,4.759,62.435,54.316,29.334,65.432,70.275,18.754,16.745,16.216,44.149,34.582,25.655,31.170,32.553,9.323,25.770,30.823,35.423,56.883,7.668,3.733,24.554,
166000,21.045,19.289,23.380,19.482,25.161,20.596,67.307,32.757,16.681,57.058,13.384,20.951,51.623,67.681,42.699,62.758,19.953,19.381,39.710,32.015,47.372,67.502,45.601,50.224,35.155,47.175,40.668,33.512,72.585,29.910,63.198,28.913,62.653,33.436,38.934,19.804,42.585,62.157,37.825,59.063,42.628,11.826,8.853,35.302,57.509,29.137,47.133,30.826,47.515,12.127,14.881,32.377,12.895,33.672,45.025,26.334,9.123,21.073,38.691,25.828,10.845,19.691,39.730,61.922,16.285,26.265,40.431,33.881,47.271,16.349,43.219,9.576,5.415,20.681,57.008,19.368,15.228,6.611,6.015,8.760,21.143,15.047,11.157,25.165,7.360,31.691,33.722,20.876,18.795,28.109,11.627,5.456,25.715,34.578,26.491,21.827,6.195,48.892,38.198,24.315,65.133,66.781,23.955,22.987,18.533,43.659,43.634,21.320,30.714,24.923,7.910,27.386,28.505,35.637,67.746,8.171,4.630,34.991,
169000,20.175,20.208,25.609,18.951,23.100,19.976,72.248,31.972,16.710,37.710,13.385,22.761,50.489,68.973,34.066,60.980,18.559,20.513,43.390,32.786,49.674,69.310,47.057,48.152,35.870,50.729,41.910,33.667,50.087,27.633,62.107,32.053,60.630,35.039,37.876,22.001,44.770,62.268,36.903,59.179,43.928,10.803,9.053,35.779,54.122,25.197,48.446,25.252,46.418,11.564,14.028,34.486,11.789,34.558,45.880,25.727,8.879,21.454,35.966,25.882,11.421,18.554,37.624,61.598,17.466,25.347,37.743,33.225,45.644,17.357,42.171,11.159,4.550,25.587,56.925,19.162,13.582,7.030,6.699,6.894,22.004,,11.464,25.600,6.482,31.377,38.304,10.125,15.765,23.002,7.406,6.130,26.317,34.739,27.686,21.537,7.186,50.440,49.662,23.648,60.223,65.829,25.521,25.227,19.235,41.097,42.852,23.889,29.722,34.250,7.764,27.356,27.148,36.315,49.016,7.532,3.994,27.502,
172000,22.105,19.255,23.583,19.677,20.562,19.261,67.937,33.519,17.579,40.159,13.969,22.023,49.161,68.028,37.377,61.912,18.468,16.634,44.441,34.257,48.698,64.920,43.631,50.216,35.196,44.223,41.019,34.137,33.613,29.281,62.270,30.122,61.733,34.151,39.613,18.377,43.607,61.628,35.117,54.212,43.698,11.453,10.572,35.636,55.751,26.795,49.674,29.638,46.663,10.752,12.382,34.648,12.167,31.958,42.409,26.836,9.637,25.669,38.217,25.154,11.078,20.104,39.484,68.628,17.804,25.616,37.673,34.157,47.342,17.736,43.519,8.697,4.399,21.921,50.504,19.405,17.354,8.598,10.349,8.276,23.447,16.178,11.442,25.314,6.403,30.630,35.677,5.303,13.439,16.382,9.978,5.975,26.216,35.680,26.152,20.364,4.766,66.191,60.018,22.965,67.104,71.467,16.697,15.896,17.166,44.926,38.971,28.971,30.781,33.194,9.393,24.881,28.444,33.460,51.078,7.980,4.325,29.954,
176000,21.721,20.223,25.822,19.273,26.141,20.053,64.497,33.586,15.773,36.940,15.594,22.890,52.644,64.699,32.441,61.293,19.686,17.227,47.287,34.517,51.996,63.442,40.859,49.768,33.408,49.067,39.863,35.116,41.572,27.119,62.934,32.091,58.176,36.904,39.432,21.174,42.927,62.515,33.998,56.565,42.989,12.780,8.507,36.348,56.662,27.045,49.763,32.785,47.050,9.729,17.214,33.238,11.417,33.909,45.064,26.705,9.905,25.277,38.011,23.443,10.361,15.181,43.080,59.039,16.995,24.528,36.744,34.094,43.649,16.098,43.802,8.827,4.982,19.400,57.475,18.567,16.859,8.576,9.856,7.567,19.556,15.015,12.236,27.430,4.750,31.683,38.966,5.429,17.101,15.786,9.271,6.572,22.755,35.665,29.435,19.844,3.671,57.545,52.122,28.720,69.272,73.018,23.497,23.132,18.552,44.204,47.139,22.966,31.470,33.255,7.879,28.721,26.579,31.460,39.663,7.433,4.797,28.661,
179000,20.961,20.871,24.505,19.815,26.580,20.604,64.440,32.586,16.705,32.737,13.462,22.448,49.148,68.193,35.391,62.444,18.604,20.812,42.906,32.240,49.402,75.945,41.837,50.466,34.295,48.131,50.474,34.421,29.928,29.049,62.419,31.193,61.693,37.279,39.042,21.245,44.477,62.860,37.865,57.168,44.049,11.655,9.013,35.040,53.776,30.280,52.413,24.714,48.475,13.209,18.336,31.497,11.671,32.460,42.519,26.890,10.107,27.199,38.366,26.931,10.414,16.143,44.041,59.130,19.585,22.031,36.961,34.801,43.654,16.714,43.811,9.707,4.503,20.804,52.595,19.089,20.406,11.024,10.899,8.719,18.892,15.876,10.422,26.855,6.164,31.392,38.240,5.458,20.393,13.226,8.216,6.195,22.982,35.835,24.203,20.645,4.789,42.320,51.054,29.163,69.513,68.291,25.113,24.965,17.577,45.203,42.174,27.279,32.053,36.076,9.063,25.863,23.619,37.388,45.504,8.548,4.354,29.009,
