
Intensity Mean
 ==================== 
61000,311.622,209.823,283.101,211.389,163.072,243.380,266.050,399.576,252.075,194.948,154.162,195.284,303.020,188.395,265.500,170.550,274.043,287.850,145.864,266.055,149.244,253.066,283.479,230.236,148.509,412.321,158.664,154.001,163.587,148.199,840.427,124.703,220.180,244.283,166.036,391.540,290.318,124.104,195.071,180.137,323.006,234.435,230.080,129.688,265.668,141.821,145.128,145.747,265.403,195.479,186.492,272.833,169.740,122.447,154.157,117.700,292.341,126.766,122.591,131.649,222.644,309.794,231.049,329.781,229.698,162.478,277.068,304.117,182.316,145.721,171.445,384.435,267.016,157.611,237.568,228.909,445.257,294.221,262.652,325.471,381.753,350.453,352.125,303.913,327.774,370.397,248.771,252.632,255.380,230.805,241.401,199.093,315.224,366.770,150.421,169.773,144.669,251.616,227.079,249.900,263.836,228.185,234.794,141.058,185.796,171.153,242.460,183.646,126.903,140.376,
62000,315.763,203.512,265.143,206.693,176.243,267.603,292.968,428.594,233.155,197.051,158.375,204.795,310.402,190.608,246.004,173.592,283.127,294.739,160.812,270.702,162.152,284.000,320.898,217.452,149.635,395.829,171.370,171.984,170.432,148.532,851.575,126.336,223.049,247.171,170.897,403.062,285.525,126.990,218.844,188.124,319.381,287.381,231.102,128.703,250.876,145.606,151.961,149.902,256.446,177.393,197.371,268.634,181.200,128.274,157.879,119.241,284.344,127.656,125.341,135.464,236.864,316.116,219.223,378.236,247.138,158.679,291.017,314.870,170.479,147.826,204.083,368.565,277.889,152.924,238.592,239.886,506.203,243.131,265.707,360.697,321.429,317.272,357.795,303.919,317.887,394.918,215.963,277.787,253.095,275.350,238.909,209.349,312.717,350.317,161.020,205.271,143.040,237.028,218.094,257.422,270.747,239.011,225.908,163.139,181.378,180.453,230.094,206.460,126.783,138.871,
63000,322.289,212.105,264.836,215.369,159.454,241.357,262.887,436.185,221.262,205.828,144.987,204.206,299.386,219.291,279.516,142.815,271.342,271.061,144.112,263.726,168.037,267.010,300.328,208.915,152.802,379.305,161.330,202.381,172.147,142.613,829.164,133.182,214.597,293.290,165.014,409.053,287.113,129.697,202.116,168.399,328.448,231.467,234.919,124.405,253.468,164.624,154.797,143.498,438.255,182.833,228.614,269.890,165.410,137.544,143.612,117.048,280.832,122.591,123.578,126.299,277.353,311.356,199.388,362.974,203.795,164.282,295.486,289.160,150.543,146.517,184.598,371.282,287.248,153.971,231.174,245.885,521.773,272.627,242.369,355.895,344.880,324.816,371.152,311.008,318.023,369.206,222.795,246.498,251.347,242.666,231.483,202.112,321.716,357.411,157.031,176.507,131.113,234.539,212.251,238.323,251.858,237.771,251.681,151.901,183.580,177.017,229.050,198.663,144.351,151.172,
64000,394.119,206.197,266.004,221.451,182.799,214.624,283.755,434.094,258.401,195.358,152.757,235.494,348.789,278.746,276.057,218.051,291.845,316.689,213.856,283.510,174.208,272.071,306.032,204.160,165.536,344.291,203.392,286.194,178.152,146.445,832.793,173.945,212.051,246.045,189.382,402.464,251.844,129.646,195.418,182.853,317.177,216.385,244.183,128.664,257.282,222.162,163.781,153.840,612.848,223.702,281.975,307.905,172.247,167.520,152.324,121.704,281.953,127.207,123.822,125.759,407.883,322.509,217.906,334.945,288.892,163.772,309.643,287.202,152.408,159.369,190.331,373.108,305.875,162.974,225.397,237.597,547.999,258.153,255.557,352.114,329.112,306.320,336.548,346.181,340.925,371.899,238.930,243.117,243.361,244.500,239.734,203.770,303.783,381.284,172.989,195.759,147.370,237.021,225.637,236.836,247.477,298.580,225.901,211.421,183.429,184.353,228.368,198.084,170.651,251.254,
65000,466.837,243.330,282.209,276.516,167.644,246.431,293.221,376.149,237.509,229.600,172.431,233.278,298.334,383.973,332.148,161.679,286.462,339.059,240.027,292.040,241.506,255.877,300.909,215.285,224.710,392.470,296.100,358.493,234.816,153.531,821.362,215.522,252.919,275.208,215.899,376.339,271.267,145.935,204.383,176.744,328.776,253.083,235.685,129.384,233.883,273.161,183.063,155.498,592.352,248.417,349.148,264.419,172.619,247.325,154.540,136.106,263.571,126.787,124.095,131.721,588.935,309.924,230.940,359.514,338.204,193.883,343.119,347.604,154.975,155.215,181.138,429.434,303.917,146.561,201.804,347.352,491.553,253.542,232.987,391.572,339.478,324.039,330.493,406.013,352.228,396.034,279.439,267.307,254.596,261.958,258.749,230.042,320.580,360.341,184.064,181.536,152.448,230.660,241.862,225.222,233.004,298.928,248.831,261.715,179.341,187.800,226.765,171.117,197.932,266.237,
66000,557.446,212.782,322.274,447.498,185.049,312.969,473.071,359.009,297.161,296.992,228.932,259.039,319.996,563.102,511.283,209.262,354.607,403.772,345.651,360.975,308.133,292.820,362.314,258.325,309.380,355.758,286.405,404.516,307.054,190.011,857.161,259.040,342.989,260.877,225.027,394.677,284.178,159.532,226.526,169.572,364.063,272.297,238.637,186.104,238.246,315.601,194.511,169.804,602.208,271.123,421.570,460.187,181.600,305.094,157.007,170.114,258.650,122.817,127.593,127.138,643.086,369.678,233.832,361.981,441.401,221.641,365.272,355.969,151.947,158.245,176.215,462.759,274.068,167.197,203.139,506.582,466.966,269.725,282.318,386.157,450.177,349.258,380.056,456.498,348.466,628.262,317.382,255.662,298.233,339.048,366.725,239.696,308.838,424.868,191.242,179.459,195.391,229.192,300.672,201.520,213.613,292.087,354.256,462.433,207.495,214.430,216.753,187.502,261.103,329.504,
67000,631.342,229.935,395.080,536.110,177.994,436.437,570.440,330.162,392.680,453.159,296.830,288.771,405.749,747.777,719.742,293.308,451.386,540.397,363.549,443.460,411.221,383.362,430.036,331.509,439.621,348.344,393.178,400.816,391.592,243.992,791.161,278.116,525.927,335.863,388.004,399.108,342.990,198.358,275.221,185.230,484.698,328.036,227.700,258.057,256.863,293.449,179.219,215.989,629.232,370.088,436.649,597.242,167.052,257.263,167.143,210.479,246.969,121.096,126.307,126.709,767.045,388.579,229.979,361.751,534.970,262.632,594.299,465.389,155.111,173.392,171.412,540.997,250.495,196.103,208.760,618.099,452.302,267.968,312.966,423.671,552.820,373.546,495.298,430.733,377.494,897.913,501.046,255.309,433.455,404.302,415.787,316.212,309.152,357.233,184.799,178.075,349.112,235.442,400.708,193.433,235.171,425.478,471.883,509.073,301.404,238.911,233.103,184.058,284.228,358.727,
68000,642.504,227.498,563.355,627.822,216.296,601.547,747.001,352.069,468.153,620.157,340.694,547.030,572.457,814.454,964.577,427.960,568.790,718.178,370.754,575.679,494.289,544.473,508.737,415.936,457.724,352.808,481.449,356.475,422.997,240.531,819.657,262.600,577.756,423.334,463.238,396.744,435.807,225.547,510.698,198.818,577.375,483.526,235.437,341.535,254.029,252.026,191.738,281.908,476.625,396.768,355.202,747.935,177.755,257.776,240.317,208.071,282.567,133.449,120.751,135.119,854.411,528.966,232.918,406.707,634.442,313.122,830.476,579.678,160.090,269.220,176.320,653.890,240.870,256.347,235.926,769.587,441.729,298.738,369.622,414.555,622.354,429.273,674.458,430.088,373.442,1421.317,494.368,265.297,577.255,481.941,439.901,406.018,317.891,495.339,187.968,177.419,372.404,225.382,637.920,222.889,231.760,517.897,532.714,632.262,344.059,317.997,228.602,198.920,304.489,386.079,
69000,569.372,223.418,622.630,602.583,221.612,535.023,770.830,312.755,534.590,613.144,334.262,758.233,690.794,896.716,933.176,472.055,590.295,860.472,351.111,773.518,466.442,640.460,596.148,478.865,504.935,342.780,491.738,296.076,375.396,263.206,847.820,202.502,876.756,556.083,504.166,368.173,487.869,237.960,792.992,188.599,647.810,454.322,224.525,398.042,270.551,217.217,191.940,404.529,284.364,390.232,341.459,888.302,175.931,240.660,281.323,198.795,302.625,190.919,125.222,135.815,828.976,654.038,241.248,400.929,688.726,355.743,874.531,994.028,159.847,209.815,170.381,828.692,225.692,283.900,231.917,889.571,401.775,267.251,469.244,481.443,627.338,424.254,877.729,447.181,376.687,1543.438,730.008,262.793,611.665,640.591,491.842,617.567,358.604,642.513,196.983,189.812,347.030,234.584,768.552,215.009,235.871,658.568,627.755,455.590,440.023,442.392,210.741,217.720,284.960,344.670,
70000,589.693,227.029,507.611,599.666,228.724,595.473,864.455,327.170,546.978,624.576,311.721,961.573,889.318,752.790,947.098,510.481,618.985,841.364,265.173,861.636,416.619,647.380,632.710,461.164,424.884,366.233,435.473,283.293,290.494,269.008,851.716,184.648,766.626,788.158,459.091,386.775,550.960,225.133,794.453,220.064,705.109,562.305,246.170,385.425,281.812,210.378,226.214,440.131,259.661,362.852,303.887,935.080,175.237,225.490,270.127,221.453,369.462,283.716,126.443,149.420,786.991,728.673,216.167,374.681,643.056,368.225,1265.841,942.914,160.027,214.980,174.181,964.067,204.771,253.165,257.406,883.591,399.636,262.439,569.638,443.611,676.099,424.675,915.525,414.292,346.286,1472.700,828.479,268.505,581.932,624.837,495.317,697.826,322.964,782.361,193.397,178.978,316.761,227.489,854.768,209.690,257.605,649.015,804.604,490.061,406.779,464.723,263.033,206.660,277.949,313.368,
71000,529.816,237.884,543.214,668.670,209.577,706.985,632.054,336.624,455.437,596.058,254.832,927.954,933.896,734.411,929.864,449.816,528.677,880.728,257.538,845.396,305.162,548.255,657.082,412.039,390.103,353.715,347.267,257.784,246.131,235.365,833.445,154.562,763.096,811.782,400.656,410.614,614.769,189.633,815.561,311.549,658.503,544.340,230.646,334.601,346.849,156.159,187.750,432.831,265.030,331.784,234.371,917.318,168.181,226.510,306.825,188.366,494.624,255.205,125.042,180.645,751.802,706.763,235.905,449.205,632.053,321.304,1055.935,547.885,150.368,199.971,205.338,958.016,191.694,254.695,315.499,793.774,386.633,250.098,575.203,377.406,556.281,370.574,916.223,411.510,350.390,1475.573,781.359,265.635,542.125,616.523,464.023,752.855,316.917,862.198,187.764,183.159,307.980,218.858,938.335,226.691,263.852,626.326,782.879,451.445,396.440,453.592,233.351,215.755,238.915,245.664,
72000,474.515,237.006,522.863,534.711,196.681,634.816,549.302,339.261,420.870,524.282,226.994,796.597,1036.939,598.831,884.339,484.877,463.956,854.903,224.047,792.234,278.602,466.180,629.020,390.202,368.461,373.175,267.984,220.345,229.087,227.640,830.108,133.880,728.996,792.646,322.928,435.364,616.889,181.917,738.561,367.777,637.768,476.542,286.736,324.032,435.397,151.353,163.269,371.730,282.444,312.152,187.358,677.487,175.648,172.200,271.409,171.896,549.989,264.975,131.127,197.848,662.133,652.888,299.003,371.742,514.761,293.401,1147.813,832.901,146.890,185.176,247.062,893.670,208.859,230.879,346.600,653.838,382.426,281.361,479.237,364.404,559.290,365.684,877.708,390.142,370.686,1297.265,701.149,290.694,555.360,564.229,427.314,614.622,316.105,995.156,174.491,216.637,341.440,226.081,865.103,294.070,337.383,572.003,679.502,374.448,305.293,443.673,234.379,273.866,194.267,216.674,
73000,458.728,256.760,591.749,390.563,179.196,595.803,547.986,365.065,373.525,450.978,207.096,701.833,942.703,434.423,796.797,458.930,430.897,800.778,191.358,696.323,239.294,425.077,583.178,285.529,286.419,385.645,253.553,206.957,207.326,230.416,829.995,132.400,573.352,764.166,296.240,497.938,622.520,134.600,695.276,399.006,590.365,449.172,333.927,269.053,472.333,155.649,168.448,310.170,204.556,323.874,161.574,601.319,163.599,147.725,297.697,138.533,576.748,263.141,130.437,220.826,549.754,514.239,316.481,354.245,449.412,259.173,972.693,744.231,165.148,169.883,304.911,901.441,206.364,195.985,426.320,506.291,356.680,279.288,462.732,375.494,551.718,426.725,713.048,380.442,350.680,1105.187,694.990,346.010,485.642,479.308,352.604,599.437,355.137,1045.645,162.349,222.814,258.637,234.583,808.764,293.552,361.003,526.574,628.935,307.463,270.365,390.525,271.544,371.340,153.571,179.444,
74000,473.710,277.951,544.180,381.868,201.243,518.475,442.847,407.267,301.695,461.639,186.183,680.504,785.877,373.304,582.643,464.516,411.663,688.130,214.069,587.251,185.641,355.776,535.420,267.652,234.652,394.530,243.302,214.188,185.180,216.889,807.434,125.340,564.255,715.913,327.495,528.880,489.523,129.861,598.694,420.759,499.007,440.080,383.717,220.859,469.020,144.918,155.821,292.814,211.085,233.098,153.207,468.018,162.007,125.644,286.440,130.357,616.788,253.586,131.516,252.613,468.654,484.890,365.554,396.361,412.353,205.476,829.518,702.300,156.815,161.869,302.372,729.820,176.534,191.016,443.421,397.995,329.610,240.478,426.337,315.228,448.183,357.112,653.066,332.662,335.813,1061.428,715.581,488.670,416.802,385.598,343.190,680.134,363.760,976.411,156.178,217.562,220.459,223.277,724.934,318.337,371.962,465.396,518.186,256.132,244.845,274.173,378.967,464.346,142.898,168.261,
75000,392.515,279.530,446.526,360.587,195.910,475.666,415.453,410.452,322.780,382.003,185.414,487.821,617.231,342.906,448.315,378.858,378.123,650.407,166.253,517.041,181.428,361.529,513.975,290.057,197.041,385.289,205.718,199.858,178.582,185.443,823.386,136.407,522.315,563.435,249.641,591.742,455.564,124.365,563.535,435.357,416.064,396.593,408.633,188.053,456.189,141.029,155.128,243.819,201.888,229.950,155.467,378.771,176.076,127.315,267.162,125.767,577.432,229.573,154.851,235.076,431.557,398.248,361.649,371.043,354.607,187.013,700.477,741.997,168.519,161.015,318.217,609.085,193.199,175.003,391.811,332.340,353.284,263.037,371.184,323.349,397.051,331.144,595.868,317.095,308.051,926.959,601.523,437.673,390.416,339.831,337.169,559.763,400.896,1006.778,172.357,253.870,155.601,227.847,601.040,271.221,339.130,396.538,411.941,236.038,226.815,253.221,381.327,505.063,138.399,156.734,
76000,341.596,316.935,400.550,345.650,187.562,437.008,347.906,341.738,303.574,338.981,172.871,383.177,511.379,237.557,368.555,335.997,329.538,538.459,155.138,471.698,165.029,307.181,467.143,254.089,188.839,441.546,208.080,188.522,182.719,181.025,789.094,129.400,466.804,436.300,194.451,560.707,406.680,122.450,430.874,383.322,356.400,328.614,388.377,151.441,410.018,135.761,149.992,187.274,180.008,209.635,151.557,355.152,165.215,125.933,257.649,121.197,469.396,205.171,189.832,229.070,350.921,355.278,384.556,315.194,361.502,168.569,636.214,509.584,163.705,153.760,257.996,498.083,182.996,169.670,376.519,328.270,352.844,253.552,371.074,358.760,418.557,395.242,517.350,313.733,307.472,764.892,471.388,469.006,389.553,297.874,303.292,478.417,400.817,931.441,168.424,213.175,139.305,206.199,457.615,277.050,335.577,369.230,337.022,175.221,225.139,278.176,440.172,419.987,130.454,141.670,
77000,330.302,372.867,303.428,268.708,181.592,372.974,327.008,338.240,286.576,320.863,162.204,281.634,426.351,233.618,342.262,286.208,300.201,430.801,143.891,402.092,166.624,287.210,381.238,225.279,173.604,427.610,187.056,175.858,177.038,155.539,807.189,128.418,375.879,356.157,176.218,496.487,352.069,123.156,281.761,321.304,364.396,282.525,353.499,134.895,343.287,130.314,145.874,196.249,185.606,209.027,160.451,341.563,172.000,129.337,205.575,117.835,387.440,142.437,177.696,215.162,290.305,353.055,402.235,297.408,320.228,198.231,511.699,509.498,160.190,157.591,232.482,481.517,215.604,152.495,323.198,281.613,363.380,280.009,344.459,323.554,442.900,401.227,505.712,291.616,278.789,625.325,450.177,475.238,340.038,299.210,318.705,336.363,430.394,818.539,154.267,193.323,133.840,232.444,380.142,300.758,325.142,349.280,332.940,160.526,190.750,239.650,437.422,350.172,124.170,141.164,
78000,344.283,449.080,272.552,277.625,182.669,330.144,327.518,316.268,293.229,227.500,150.865,265.675,406.643,222.936,307.783,256.183,315.576,389.470,147.218,340.518,154.781,318.529,338.731,212.787,161.539,500.881,177.844,182.053,175.919,153.230,787.691,128.791,282.300,301.149,184.164,496.961,333.577,121.147,254.399,271.176,329.044,264.431,397.186,134.084,320.278,129.292,143.000,182.579,182.955,206.091,154.537,275.802,158.440,129.172,180.980,114.304,359.060,133.648,188.239,222.395,244.242,344.103,381.222,300.607,304.348,166.904,391.421,408.948,159.698,153.769,220.416,438.955,227.015,154.990,270.068,294.188,340.044,300.310,313.379,342.007,453.909,435.414,471.713,315.895,296.961,572.887,412.928,432.596,295.508,277.309,284.531,352.832,396.300,723.288,155.049,194.407,133.745,210.138,342.389,274.927,305.977,333.706,313.667,153.409,200.492,224.581,387.322,317.876,128.212,140.056,
79000,322.687,479.910,261.753,245.499,174.746,319.146,308.620,311.719,259.094,211.485,153.036,260.506,386.483,215.298,296.933,236.545,278.923,327.550,136.616,329.610,156.932,291.775,345.511,222.727,157.728,466.141,203.619,173.568,183.569,150.511,782.604,119.100,250.835,289.407,187.198,455.122,304.463,127.538,227.305,247.378,321.081,223.491,349.425,124.217,302.199,131.830,143.629,154.366,212.566,192.928,142.027,271.383,146.712,127.075,176.756,115.466,301.291,132.597,176.873,187.476,230.529,293.712,337.155,289.502,263.483,157.910,421.158,329.673,152.125,147.688,198.321,406.777,273.457,142.450,239.172,254.495,344.731,331.738,270.765,310.600,408.788,472.036,424.531,287.708,275.686,484.432,369.110,364.116,249.916,291.857,269.415,242.771,397.164,728.990,159.634,206.557,133.215,218.954,295.480,283.410,303.686,336.218,283.089,145.825,188.461,181.751,358.628,272.056,121.950,131.253,
80000,296.063,448.867,256.759,256.081,171.845,275.319,264.750,259.877,243.664,196.122,140.518,218.135,328.689,225.954,260.137,239.437,283.434,331.324,142.953,290.915,158.562,272.436,325.501,202.632,154.858,491.246,209.476,174.838,164.906,150.303,804.436,125.087,218.913,273.131,160.669,411.962,296.550,118.343,233.615,231.544,294.408,233.646,294.293,124.157,249.467,134.564,138.774,157.611,191.966,204.301,145.975,260.560,150.573,140.546,154.746,114.951,263.374,129.069,176.884,191.613,227.160,302.067,284.109,280.460,298.037,171.459,400.945,309.223,149.092,148.415,198.421,379.626,279.021,153.083,257.979,235.771,374.512,358.722,278.458,333.118,420.095,508.921,401.361,282.838,270.785,470.092,324.185,373.318,247.484,258.695,272.263,234.602,344.229,660.016,166.085,210.743,136.041,224.892,251.046,265.627,274.708,306.950,274.192,144.342,189.445,173.435,297.491,215.434,122.654,134.426,
81000,302.088,381.145,275.782,258.590,178.632,293.790,303.651,236.596,247.793,203.994,136.626,216.491,319.385,182.655,257.538,234.484,270.841,331.769,140.469,291.006,151.515,256.116,303.531,232.282,152.350,495.683,191.549,182.251,174.135,142.923,827.393,127.368,214.063,274.665,157.932,401.003,284.497,121.061,189.790,232.022,303.771,221.297,283.809,123.508,243.094,123.956,146.379,145.384,205.425,203.660,142.604,250.762,156.970,132.128,158.735,111.287,262.420,118.854,161.120,172.999,226.372,304.587,262.157,289.683,290.877,158.921,357.467,349.189,157.718,153.742,216.795,396.818,269.055,141.146,214.415,239.240,368.345,426.543,248.695,314.954,412.908,500.413,424.689,282.580,283.001,443.904,299.581,312.209,246.342,268.662,251.261,245.061,311.923,572.978,153.511,228.069,121.199,208.022,245.324,283.603,279.124,267.605,253.957,139.330,179.227,188.833,311.250,222.877,121.739,130.820,
82000,294.469,377.407,270.464,226.607,167.252,292.397,291.265,238.572,256.157,184.820,137.935,205.884,310.195,206.966,252.045,196.694,266.396,316.755,144.830,297.540,156.141,267.114,311.574,231.176,150.968,507.398,217.059,178.310,167.611,138.832,831.495,128.595,204.737,252.909,177.871,390.368,297.821,120.770,201.682,219.256,306.008,210.771,256.405,125.361,244.432,130.047,147.689,147.353,190.647,204.351,141.609,262.076,148.275,130.220,164.947,117.394,257.712,126.734,153.468,142.557,220.497,320.797,256.451,284.342,292.570,162.570,320.817,299.245,167.189,152.724,222.081,418.337,280.099,145.544,236.682,241.450,385.001,458.991,249.798,295.126,417.156,544.323,393.811,276.954,269.813,392.538,288.057,292.859,246.987,271.462,265.697,230.369,324.125,502.243,155.126,248.102,127.201,205.029,267.268,285.643,268.724,274.653,273.454,135.775,180.398,189.609,257.414,214.897,126.004,133.425,
83000,302.522,329.915,248.279,235.300,166.886,277.902,267.889,246.768,265.070,205.805,154.101,226.555,305.041,229.405,260.300,191.076,289.392,289.862,138.986,292.834,149.290,249.137,300.245,205.912,153.175,481.985,202.927,172.768,173.621,146.953,810.949,129.753,217.146,253.709,186.535,370.587,273.390,119.405,202.191,231.407,289.837,204.296,244.764,128.338,240.704,135.922,144.052,159.130,197.864,200.774,147.008,281.806,157.156,130.373,149.064,115.482,249.472,124.467,155.988,141.862,224.868,299.517,221.620,294.128,264.186,154.245,344.174,323.023,196.703,152.320,221.463,382.963,231.494,139.422,232.969,234.348,363.801,470.821,248.839,320.073,408.168,511.580,391.941,297.892,291.224,361.313,250.070,292.463,247.272,239.801,258.490,198.462,315.250,455.051,153.712,257.126,132.674,206.907,240.363,279.606,253.313,277.529,219.683,134.640,180.151,183.543,265.547,212.521,131.508,139.847,
84000,288.936,347.590,261.969,213.625,178.976,288.022,262.348,245.668,232.657,191.912,140.587,227.266,304.134,197.707,248.736,199.164,267.904,312.701,150.104,263.742,151.291,263.898,312.744,207.419,145.915,498.917,215.602,179.281,169.235,139.459,786.994,130.358,213.628,245.191,170.571,387.151,292.231,120.059,201.503,232.480,305.554,213.571,238.575,121.774,239.122,130.755,138.442,155.462,248.101,188.750,147.543,256.921,171.899,128.277,162.038,113.303,235.355,120.241,133.465,134.479,233.892,288.246,217.629,309.733,268.471,165.837,278.665,344.078,219.076,174.003,203.933,344.590,202.171,144.962,218.451,226.750,317.456,384.028,237.292,327.748,406.495,453.047,376.613,285.214,276.260,349.609,263.910,268.849,258.371,245.994,262.319,203.670,312.840,427.842,153.241,264.278,124.887,224.597,209.687,344.251,271.360,246.632,248.883,147.139,196.687,179.032,250.511,181.109,129.994,130.415,
85000,299.142,344.149,235.855,262.590,164.426,276.935,289.670,244.113,238.189,204.082,133.148,204.124,322.282,200.390,255.940,203.299,263.549,281.228,141.666,272.298,151.008,266.601,303.366,193.640,152.265,450.439,207.317,174.399,158.230,143.251,823.576,135.728,206.747,233.267,174.766,381.838,261.875,119.412,194.674,214.777,273.142,205.093,225.520,122.518,246.243,132.698,146.255,161.180,257.885,199.617,144.459,257.171,160.744,143.138,160.330,119.553,256.892,120.742,137.538,130.982,223.001,304.447,234.324,316.058,264.226,161.394,274.511,315.768,237.707,150.374,214.946,357.766,216.142,143.196,215.779,232.576,329.676,362.204,244.393,320.119,345.943,477.296,365.901,313.970,283.246,299.086,292.515,266.869,253.290,239.250,268.726,238.917,304.392,364.920,154.693,272.566,128.731,212.978,226.615,359.383,299.963,278.845,266.658,147.335,173.720,176.599,253.373,182.475,130.267,134.939,
86000,330.713,382.371,276.710,246.886,185.004,251.975,279.619,264.231,263.487,191.429,140.495,212.252,304.434,192.920,258.918,210.708,294.443,307.579,142.315,279.008,160.011,272.368,329.235,212.648,156.265,433.662,221.367,191.911,164.772,146.196,769.042,173.342,235.397,246.928,189.475,358.166,287.700,124.826,211.492,218.258,270.332,222.007,226.367,123.107,259.470,144.579,145.842,172.472,391.804,200.155,155.999,260.597,171.318,158.691,165.862,116.132,227.162,124.278,134.642,131.360,241.398,296.460,214.877,311.804,298.946,183.563,323.143,323.982,249.127,154.882,202.697,372.568,198.336,146.239,211.017,236.724,325.738,322.611,256.588,330.196,352.415,458.282,370.062,296.542,268.451,357.175,289.899,264.074,265.223,248.565,242.121,230.569,318.042,351.101,165.475,257.105,131.099,233.122,205.458,424.751,338.877,298.395,280.538,154.307,172.313,186.887,248.269,184.829,132.632,134.091,
87000,357.582,415.120,298.804,222.871,188.527,259.176,305.950,238.034,255.178,192.006,145.530,195.493,311.089,185.611,261.784,208.468,266.059,308.688,143.035,293.164,195.119,257.141,313.950,197.740,159.299,417.347,256.315,182.949,178.919,140.809,756.072,249.127,231.718,239.882,221.410,372.770,259.681,140.516,221.024,213.435,313.408,235.032,228.501,127.114,248.492,157.493,169.618,171.703,516.482,196.088,200.085,265.887,168.232,249.297,158.021,117.998,229.781,129.958,133.130,133.479,244.360,289.431,214.691,348.367,291.496,189.422,321.960,329.552,241.505,156.392,193.029,361.527,204.085,140.286,218.127,263.555,332.972,308.841,250.262,332.606,391.716,479.165,378.812,299.927,304.567,366.668,292.325,264.224,294.560,259.992,324.688,202.068,324.082,345.447,162.951,217.653,134.066,207.451,206.354,434.113,300.066,289.082,261.065,184.133,192.008,173.224,225.977,197.697,136.323,140.987,
88000,439.419,368.853,388.665,246.982,196.557,243.066,394.345,249.568,264.496,243.958,148.888,210.142,304.987,242.085,244.703,214.383,298.423,325.374,138.646,301.555,275.669,264.987,303.246,185.084,167.837,419.730,320.415,235.281,211.578,154.325,805.732,297.311,213.749,271.258,243.980,408.467,298.100,141.668,217.724,219.968,346.674,223.966,203.869,128.461,241.983,216.924,182.178,159.946,831.120,236.225,272.353,270.573,165.841,312.136,167.610,124.357,232.944,122.876,131.834,131.218,287.077,309.372,226.241,334.300,342.314,176.695,285.907,283.123,202.601,172.669,190.524,368.707,223.438,141.684,203.077,273.203,341.958,300.409,235.345,368.472,369.481,412.081,391.167,279.176,271.405,398.892,302.817,273.562,486.242,281.748,348.442,178.178,301.648,328.196,180.667,203.553,147.823,218.931,217.235,383.106,305.646,307.052,304.707,204.074,220.597,168.166,254.420,173.373,153.145,158.137,
89000,565.441,376.239,496.404,312.721,212.704,255.968,439.922,289.212,289.430,272.356,168.312,248.534,305.661,362.801,280.545,240.093,343.043,345.841,208.897,279.632,359.592,282.202,306.940,189.286,241.848,400.840,432.302,341.231,270.742,142.396,810.638,301.205,233.796,270.526,372.809,363.999,274.651,144.767,222.385,216.690,442.964,233.733,212.757,132.330,238.459,264.776,195.306,172.398,763.183,294.375,332.791,417.763,184.176,352.089,158.791,141.850,227.112,128.881,138.937,126.847,376.957,308.000,212.362,330.329,456.041,176.669,335.921,278.510,185.382,259.012,187.565,394.418,214.758,145.940,215.782,438.513,344.754,279.962,250.918,351.555,393.672,407.081,382.050,287.066,300.130,421.368,332.082,281.408,568.490,365.361,387.835,185.891,294.880,338.626,161.957,189.169,174.510,222.919,221.723,386.738,294.816,355.559,313.551,282.987,241.788,200.740,224.722,178.561,166.732,211.520,
90000,659.509,292.640,574.319,367.362,200.811,252.039,467.721,327.217,360.902,364.997,245.531,254.351,283.859,521.071,301.274,247.558,467.507,406.180,287.878,281.426,434.505,346.614,334.206,180.638,314.865,381.161,631.947,444.696,345.818,178.431,818.587,270.802,263.727,253.504,485.306,357.291,309.984,141.307,222.684,223.785,454.169,247.588,216.226,162.227,248.607,275.624,182.618,199.477,782.769,333.617,370.077,628.948,159.609,409.448,194.724,162.704,241.423,123.054,136.102,126.724,537.627,310.306,222.141,352.381,561.787,229.277,330.262,272.377,171.677,338.155,164.221,406.676,253.908,172.725,208.208,668.006,442.652,298.833,314.332,362.944,498.216,360.107,390.066,314.034,322.068,539.200,366.181,319.821,561.892,358.607,461.433,206.414,323.838,358.334,160.665,174.418,256.566,217.021,232.002,299.460,246.674,469.068,378.835,380.413,257.897,222.476,251.551,179.065,262.135,283.551,
91000,703.248,275.242,588.728,473.254,212.577,280.407,602.649,388.586,448.748,520.344,277.937,356.556,377.563,792.941,462.135,279.110,562.185,522.779,364.561,297.035,420.243,470.392,371.867,213.498,429.143,411.104,825.846,454.035,381.076,201.557,789.235,272.054,419.378,292.889,639.338,360.037,360.056,155.345,231.808,195.915,593.756,294.822,213.206,256.335,245.281,248.105,207.103,242.421,802.589,367.320,391.661,739.328,177.246,371.936,214.963,161.620,263.132,127.606,128.551,129.050,645.997,362.106,222.998,304.435,663.099,293.209,421.154,375.176,169.784,429.961,185.029,406.571,304.560,225.230,256.234,842.170,516.547,282.525,444.541,344.507,532.857,380.440,477.726,374.107,318.836,826.319,538.317,352.379,639.256,439.207,766.456,332.529,302.696,446.978,154.384,176.240,277.144,225.503,320.361,291.665,222.880,624.966,563.901,602.466,405.391,308.281,248.433,175.551,339.927,359.279,
